source,site,date,plotid,plotid2,habitat,vegfamily,veggenus,vegspecies,fp,gf,po,fppo,gfpo,vrep,bugcode,buggroup,order,suborder,superfamily,family,subfamily,tribe,genus,species,size,bugnat,pol,her,hexu.a,hfol.a,hgram.a,hnec.a,hpal.a,hgran.a,hxyl.a,hfun.a,hexu.is,hfol.is,hgram.is,hnec.is,hpal.is,hgran.is,hxyl.is,hfun.is,pre,pre.a,pre.is,par,det,det.a,det.is,ela,collby,idby
sn,Fitzroy-Treasury Gardens,17/1/15,fit.m3,Midstorey08,Midstorey,Caprifoliaceae,Abelia,Abelia grandiflora,Midstorey,Shrub,Nonnative,MidNon,ShuNon,1,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,15/2/15,fit.m3,Midstorey08,Midstorey,Caprifoliaceae,Abelia,Abelia grandiflora,Midstorey,Shrub,Nonnative,MidNon,ShuNon,2,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,16/1/15,roy.m4,Midstorey18,Midstorey,Fabaceae,Acacia,Acacia acinacea,Midstorey,Shrub,Indigenous,MidInd,ShuInd,1,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,16/1/15,roy.m4,Midstorey18,Midstorey,Fabaceae,Acacia,Acacia acinacea,Midstorey,Shrub,Indigenous,MidInd,ShuInd,1,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,4/2/15,roy.m4,Midstorey18,Midstorey,Fabaceae,Acacia,Acacia acinacea,Midstorey,Shrub,Indigenous,MidInd,ShuInd,2,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,16/2/15,roy.m4,Midstorey18,Midstorey,Fabaceae,Acacia,Acacia acinacea,Midstorey,Shrub,Indigenous,MidInd,ShuInd,2,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,16/1/15,roy.m5,Midstorey19,Midstorey,Fabaceae,Acacia,Acacia acinacea,Midstorey,Shrub,Indigenous,MidInd,ShuInd,4,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,4/3/15,roy.m5,Midstorey19,Midstorey,Fabaceae,Acacia,Acacia acinacea,Midstorey,Shrub,Indigenous,MidInd,ShuInd,6,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,25/1/15,roy.m7,Midstorey21,Midstorey,Fabaceae,Acacia,Acacia acinacea,Midstorey,Shrub,Indigenous,MidInd,ShuInd,7,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,11/2/15,roy.m7,Midstorey21,Midstorey,Fabaceae,Acacia,Acacia acinacea,Midstorey,Shrub,Indigenous,MidInd,ShuInd,8,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,20/1/15,roy.m9,Midstorey23,Midstorey,Fabaceae,Acacia,Acacia acinacea,Midstorey,Shrub,Indigenous,MidInd,ShuInd,10,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,2/3/15,roy.m9,Midstorey23,Midstorey,Fabaceae,Acacia,Acacia acinacea,Midstorey,Shrub,Indigenous,MidInd,ShuInd,12,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Westgate Park,24/1/15,wes.m4,Midstorey28,Midstorey,Fabaceae,Acacia,Acacia acinacea,Midstorey,Shrub,Indigenous,MidInd,ShuInd,13,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Westgate Park,17/2/15,wes.m4,Midstorey28,Midstorey,Fabaceae,Acacia,Acacia acinacea,Midstorey,Shrub,Indigenous,MidInd,ShuInd,14,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,17/1/15,fit.m1,Midstorey06,Midstorey,Fabaceae,Acacia,Acacia cognata,Midstorey,Shrub,Indigenous,MidInd,ShuInd,1,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,15/2/15,fit.m1,Midstorey06,Midstorey,Fabaceae,Acacia,Acacia cognata,Midstorey,Shrub,Indigenous,MidInd,ShuInd,2,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,8/3/15,fit.m1,Midstorey06,Midstorey,Fabaceae,Acacia,Acacia cognata,Midstorey,Shrub,Indigenous,MidInd,ShuInd,3,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,20/1/15,roy.t9,Tree32,Tree,Fabaceae,Acacia,Acacia implexa,Tree canopy,Tree,Indigenous,CanInd,TreInd,1,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,13/2/15,roy.t9,Tree32,Tree,Fabaceae,Acacia,Acacia implexa,Tree canopy,Tree,Indigenous,CanInd,TreInd,2,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,2/3/15,roy.t9,Tree32,Tree,Fabaceae,Acacia,Acacia implexa,Tree canopy,Tree,Indigenous,CanInd,TreInd,3,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,2/3/15,roy.t9,Tree32,Tree,Fabaceae,Acacia,Acacia implexa,Tree canopy,Tree,Indigenous,CanInd,TreInd,3,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,16/1/15,roy.t4,Tree27,Tree,Fabaceae,Acacia,Acacia mearnsii,Tree canopy,Tree,Indigenous,CanInd,TreInd,1,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,10/2/15,roy.t4,Tree27,Tree,Fabaceae,Acacia,Acacia mearnsii,Tree canopy,Tree,Indigenous,CanInd,TreInd,2,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,4/3/15,roy.t4,Tree27,Tree,Fabaceae,Acacia,Acacia mearnsii,Tree canopy,Tree,Indigenous,CanInd,TreInd,3,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Westgate Park,17/2/15,wes.t5,Tree39,Tree,Fabaceae,Acacia,Acacia mearnsii,Tree canopy,Tree,Indigenous,CanInd,TreInd,5,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Westgate Park,7/3/15,wes.t5,Tree39,Tree,Fabaceae,Acacia,Acacia mearnsii,Tree canopy,Tree,Indigenous,CanInd,TreInd,6,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Westgate Park,24/1/15,wes.t3,Tree37,Tree,Fabaceae,Acacia,Acacia melanoxylon,Tree canopy,Tree,Indigenous,CanInd,TreInd,1,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Westgate Park,7/3/15,wes.t3,Tree37,Tree,Fabaceae,Acacia,Acacia melanoxylon,Tree canopy,Tree,Indigenous,CanInd,TreInd,3,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,14/1/15,roy.m6,Midstorey20,Midstorey,Fabaceae,Acacia,Acacia verniciflua,Midstorey,Shrub,Indigenous,MidInd,ShuInd,1,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,12/2/15,roy.m6,Midstorey20,Midstorey,Fabaceae,Acacia,Acacia verniciflua,Midstorey,Shrub,Indigenous,MidInd,ShuInd,2,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,11/1/15,car.m1,Midstorey03,Midstorey,Acanthaceae,Acanthus,Acanthus mollis,Midstorey,Forb,Nonnative,MidNon,ForNon,1,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,5/2/15,car.m1,Midstorey03,Midstorey,Acanthaceae,Acanthus,Acanthus mollis,Midstorey,Forb,Nonnative,MidNon,ForNon,2,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,24/2/15,car.m1,Midstorey03,Midstorey,Acanthaceae,Acanthus,Acanthus mollis,Midstorey,Forb,Nonnative,MidNon,ForNon,3,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,17/1/15,fit.m1,Midstorey06,Midstorey,Acanthaceae,Acanthus,Acanthus mollis,Midstorey,Forb,Nonnative,MidNon,ForNon,4,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,15/2/15,fit.m1,Midstorey06,Midstorey,Acanthaceae,Acanthus,Acanthus mollis,Midstorey,Forb,Nonnative,MidNon,ForNon,5,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,8/3/15,fit.m1,Midstorey06,Midstorey,Acanthaceae,Acanthus,Acanthus mollis,Midstorey,Forb,Nonnative,MidNon,ForNon,6,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,17/1/15,fit.m2,Midstorey07,Midstorey,Acanthaceae,Acanthus,Acanthus mollis,Midstorey,Forb,Nonnative,MidNon,ForNon,7,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,8/3/15,fit.m2,Midstorey07,Midstorey,Acanthaceae,Acanthus,Acanthus mollis,Midstorey,Forb,Nonnative,MidNon,ForNon,9,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,18/1/15,fit.m4,Midstorey09,Midstorey,Acanthaceae,Acanthus,Acanthus mollis,Midstorey,Forb,Nonnative,MidNon,ForNon,10,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,15/2/15,fit.m4,Midstorey09,Midstorey,Acanthaceae,Acanthus,Acanthus mollis,Midstorey,Forb,Nonnative,MidNon,ForNon,11,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,11/1/15,car.m1,Midstorey03,Midstorey,Alliaceae,Agapanthus,Agapanthus praecox,Midstorey,Lilioid,Nonnative,MidNon,LilNon,1,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,5/2/15,car.m1,Midstorey03,Midstorey,Alliaceae,Agapanthus,Agapanthus praecox,Midstorey,Lilioid,Nonnative,MidNon,LilNon,2,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,5/2/15,car.m2,Midstorey04,Midstorey,Alliaceae,Agapanthus,Agapanthus praecox,Midstorey,Lilioid,Nonnative,MidNon,LilNon,5,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,5/2/15,car.m2,Midstorey04,Midstorey,Alliaceae,Agapanthus,Agapanthus praecox,Midstorey,Lilioid,Nonnative,MidNon,LilNon,5,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,18/1/15,fit.m4,Midstorey09,Midstorey,Alliaceae,Agapanthus,Agapanthus praecox,Midstorey,Lilioid,Nonnative,MidNon,LilNon,7,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,15/2/15,fit.m4,Midstorey09,Midstorey,Alliaceae,Agapanthus,Agapanthus praecox,Midstorey,Lilioid,Nonnative,MidNon,LilNon,8,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,16/1/15,roy.t5,Tree28,Tree,Casuarinaceae,Allocasuarina,Allocasuarina verticillata,Tree canopy,Tree,Indigenous,CanInd,TreInd,1,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,16/2/15,roy.t5,Tree28,Tree,Casuarinaceae,Allocasuarina,Allocasuarina verticillata,Tree canopy,Tree,Indigenous,CanInd,TreInd,2,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,4/3/15,roy.t5,Tree28,Tree,Casuarinaceae,Allocasuarina,Allocasuarina verticillata,Tree canopy,Tree,Indigenous,CanInd,TreInd,3,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Royal Park,4/3/15,roy.t5,Tree28,Tree,Casuarinaceae,Allocasuarina,Allocasuarina verticillata,Tree canopy,Tree,Indigenous,CanInd,TreInd,3,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,11/1/15,car.m3,Midstorey05,Midstorey,Verbenaceae,Aloysia,Aloysia citrodora,Midstorey,Shrub,Nonnative,MidNon,ShuNon,1,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,5/2/15,car.m3,Midstorey05,Midstorey,Verbenaceae,Aloysia,Aloysia citrodora,Midstorey,Shrub,Nonnative,MidNon,ShuNon,2,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,24/2/15,car.m3,Midstorey05,Midstorey,Verbenaceae,Aloysia,Aloysia citrodora,Midstorey,Shrub,Nonnative,MidNon,ShuNon,3,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Garrard Street Reserve,12/1/15,gar.t1,Tree13,Tree,Myrtaceae,Angophora,Angophora costata,Tree canopy,Tree,Native,CanNat,TreNat,1,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Garrard Street Reserve,23/2/15,gar.t1,Tree13,Tree,Myrtaceae,Angophora,Angophora costata,Tree canopy,Tree,Native,CanNat,TreNat,3,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,11/1/15,car.m2,Midstorey04,Midstorey,Asteraceae,Argyranthemum ,Argyranthemum sp.,Midstorey,Forb,Nonnative,MidNon,ForNon,1,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Carlton Gardens South,5/2/15,car.m2,Midstorey04,Midstorey,Asteraceae,Argyranthemum ,Argyranthemum sp.,Midstorey,Forb,Nonnative,MidNon,ForNon,2,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,18/1/15,fit.m5,Midstorey10,Midstorey,Asteraceae,Argyranthemum ,Argyranthemum sp.,Midstorey,Forb,Nonnative,MidNon,ForNon,4,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,15/2/15,fit.m5,Midstorey10,Midstorey,Asteraceae,Argyranthemum ,Argyranthemum sp.,Midstorey,Forb,Nonnative,MidNon,ForNon,5,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,8/3/15,fit.m5,Midstorey10,Midstorey,Asteraceae,Argyranthemum ,Argyranthemum sp.,Midstorey,Forb,Nonnative,MidNon,ForNon,6,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,Fitzroy-Treasury Gardens,15/2/15,fit.m3,Midstorey08,Midstorey,Asteraceae,Artemisia ,Artemisia arborescens,Midstorey,Shrub,Nonnative,MidNon,ShuNon,2,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,State Library of Victoria,23/1/15,slv.m1,Midstorey24,Midstorey,Asteraceae,Artemisia ,Artemisia arborescens,Midstorey,Shrub,Nonnative,MidNon,ShuNon,1,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
sn,State Library of Victoria,24/2/15,slv.m1,Midstorey24,Midstorey,Asteraceae,Artemisia ,Artemisia arborescens,Midstorey,Shrub,Nonnative,MidNon,ShuNon,3,col001,Beetles,Coleoptera,Polyphaga,Cucujoidea,Latriidae,,,Cortinicara,Cortinicara sp.1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,Luis Mata,Nick Porch
