site_name,trait_name,unit,value,notes
Specht_Rundel_Dark_Island_heath,longitude,deg,140.52,
Specht_Rundel_Dark_Island_heath,latitude,deg,-36.1,
Specht_Rundel_Dark_Island_mallee,longitude,deg,140.52,
Specht_Rundel_Dark_Island_mallee,latitude,deg,-36.1,
Specht_Rundel_Mt_Lofty,longitude,deg,138.67,
Specht_Rundel_Mt_Lofty,latitude,deg,-34.98,
