"site_name","longitude","latitude"
"Specht_Rundel_Dark_Island_heath",140.52,-36.1
"Specht_Rundel_Dark_Island_mallee",140.52,-36.1
"Specht_Rundel_Mt_Lofty",138.67,-34.98
