dataset_id,dataset_num,metadata_id,primary_source_id,source_access,compiled_for,data_contributor,contributor_institution_2016,year_collected,primary_data_collector,data_collector_institution_2016,primary_lab_leader_when_collected,primary_lab_leader_institution,data_description,collection_type,sample_age_class,original_file,need_further_checking,notes,primary_source
dataset_049,49,78,76,NA,10.1111/j.1466-8238.2010.00641.x,Rachael Gallagher,Macquarie University Sydney,2010,Robert Kooyman,Royal Botanic Gardens Sydney; Macquarie University,NA,NA,Rainforest species traits,published literature,adult_assumed,Aust_RF_Traits_Kooyman_original.xls,NA,NA,Previously unshared dataset from Robert Kooyman for Australian Rainforest Species
