species name,Tassie_no_climbers
Dracophyllum minimum,Tassie_no_climbers
Gaultheria depressa,Tassie_no_climbers
Gaultheria tasmanica,Tassie_no_climbers
Muehlenbeckia axillaris,Tassie_no_climbers
Wilsonia rotundifolia,Tassie_no_climbers
Rhytidosporum inconspicuum,Tassie_no_climbers
Leucopogon pilifer,Tassie_no_climbers
Pultenaea fasciculata,Tassie_no_climbers
Frankenia pauciflora,Tassie_no_climbers
Stenanthemum pimeleoides,Tassie_no_climbers
Boronia nana,Tassie_no_climbers
Exocarpos nanus,Tassie_no_climbers
Myoporum parvifolium,Tassie_no_climbers
Pimelea filiformis,Tassie_no_climbers
Cyathodes dealbata,Tassie_no_climbers
Pentachondra pumila,Tassie_no_climbers
Sprengelia distichophylla,Tassie_no_climbers
Pultenaea pedunculata,Tassie_no_climbers
Wilsonia humilis,Tassie_no_climbers
Archeria minor,Tassie_no_climbers
Wilsonia backhousei,Tassie_no_climbers
Hemichroa pentandra,Tassie_no_climbers
Hibbertia procumbens,Tassie_no_climbers
Hibbertia prostrata,Tassie_no_climbers
Almaleea subumbellata,Tassie_no_climbers
Platylobium triangulare,Tassie_no_climbers
Persoonia moscalii,Tassie_no_climbers
Pultenaea sericea,Tassie_no_climbers
Hibbertia rufa,Tassie_no_climbers
Sprengelia montana,Tassie_no_climbers
Bossiaea prostrata,Tassie_no_climbers
Coprosma pumila,Tassie_no_climbers
Xanthosia tridentata,Tassie_no_climbers
Lepidium foliosum,Tassie_no_climbers
Hibbertia acicularis,Tassie_no_climbers
Acrotriche serrulata,Tassie_no_climbers
Epacris navicularis,Tassie_no_climbers
Leucopogon stuartii,Tassie_no_climbers
Planocarpa nitida,Tassie_no_climbers
Planocarpa petiolaris,Tassie_no_climbers
Planocarpa sulcata,Tassie_no_climbers
Microcachrys tetragona,Tassie_no_climbers
Leptomeria glomerata,Tassie_no_climbers
Tetratheca gunnii,Tassie_no_climbers
Brachyloma ciliatum,Tassie_no_climbers
Tetratheca procumbens,Tassie_no_climbers
Androstoma milliganii,Tassie_no_climbers
Hardenbergia violacea,Tassie_no_climbers
Billardiera ovalis,Tassie_no_climbers
Disphyma crassifolium,Tassie_no_climbers
Xanthosia pilosa,Tassie_no_climbers
Monotoca empetrifolia,Tassie_no_climbers
Scaevola calendulacea,Tassie_no_climbers
Comesperma defoliatum,Tassie_no_climbers
Cryptandra alpina,Tassie_no_climbers
Cryptandra exilis,Tassie_no_climbers
Leionema montanum,Tassie_no_climbers
Exocarpos humifusus,Tassie_no_climbers
Pimelea micrantha,Tassie_no_climbers
Derwentia nivea,Tassie_no_climbers
Spyridium obcordatum,Tassie_no_climbers
Philotheca freyciana,Tassie_no_climbers
Clematis gentianoides,Tassie_no_climbers
Boronia parviflora,Tassie_no_climbers
Rhytidosporum procumbens,Tassie_no_climbers
Olearia lepidophylla,Tassie_no_climbers
Acrothamnus montanus,Tassie_no_climbers
Acrotriche cordata,Tassie_no_climbers
Epacris corymbiflora,Tassie_no_climbers
Leucopogon virgatus,Tassie_no_climbers
Hovea montana,Tassie_no_climbers
Phyllota diffusa,Tassie_no_climbers
Pultenaea humilis,Tassie_no_climbers
Sphaerolobium minus,Tassie_no_climbers
Spyridium eriocephalum,Tassie_no_climbers
Pimelea humilis,Tassie_no_climbers
Pimelea milliganii,Tassie_no_climbers
Pimelea phylicoides,Tassie_no_climbers
Lasiopetalum micranthum,Tassie_no_climbers
Pultenaea prostrata,Tassie_no_climbers
Tetragonia implexicoma,Tassie_no_climbers
Leucopogon oreophilus,Tassie_no_climbers
Gompholobium ecostatum,Tassie_no_climbers
Olearia ledifolia,Tassie_no_climbers
Olearia obcordata,Tassie_no_climbers
Hibbertia obtusifolia,Tassie_no_climbers
Hibbertia serpyllifolia,Tassie_no_climbers
Acrotriche affinis,Tassie_no_climbers
Epacris myrtifolia,Tassie_no_climbers
Pentachondra ericaefolia,Tassie_no_climbers
Styphelia adscendens,Tassie_no_climbers
Lawrencia squamata,Tassie_no_climbers
Comesperma calymega,Tassie_no_climbers
Zieria veronicea,Tassie_no_climbers
Archeria serpyllifolia,Tassie_no_climbers
Epacris virgata,Tassie_no_climbers
Leucopogon collinus,Tassie_no_climbers
Westringia rigida,Tassie_no_climbers
Bellendena montana,Tassie_no_climbers
Spyridium lawrencei,Tassie_no_climbers
Boronia citriodora,Tassie_no_climbers
Tetratheca pilosa,Tassie_no_climbers
Muehlenbeckia adpressa,Tassie_no_climbers
Euryomyrtus ramosissima,Tassie_no_climbers
Pseudanthus ovalifolius,Tassie_no_climbers
Olearia algida,Tassie_no_climbers
Hibbertia sericea,Tassie_no_climbers
Epacris stuartii,Tassie_no_climbers
Richea alpina,Tassie_no_climbers
Pimelea sericea,Tassie_no_climbers
Hibbertia appressa,Tassie_no_climbers
Boronia elisabethiae,Tassie_no_climbers
Astroloma humifusum,Tassie_no_climbers
Olearia ciliata,Tassie_no_climbers
Olearia myrsinoides,Tassie_no_climbers
Hibbertia hirsuta,Tassie_no_climbers
Epacris petrophila,Tassie_no_climbers
Pultenaea dentata,Tassie_no_climbers
Gyrostemon thesioides,Tassie_no_climbers
Philotheca verrucosa,Tassie_no_climbers
Rubus parvifolius,Tassie_no_climbers
Boronia rhomboidea,Tassie_no_climbers
Leionema oldfieldii,Tassie_no_climbers
Leptecophylla divaricata,Tassie_no_climbers
Trochocarpa thymifolia,Tassie_no_climbers
Amperea xiphoclada,Tassie_no_climbers
Dampiera stricta,Tassie_no_climbers
Hemichroa diandra,Tassie_no_climbers
Leucophyta brownii,Tassie_no_climbers
Olearia erubescens,Tassie_no_climbers
Olearia hookeri,Tassie_no_climbers
Ozothamnus ledifolius,Tassie_no_climbers
Ozothamnus reflexifolius,Tassie_no_climbers
Ozothamnus rodwayi,Tassie_no_climbers
Ozothamnus scutellifolius,Tassie_no_climbers
Hibbertia calycina,Tassie_no_climbers
Hibbertia empetrifolia,Tassie_no_climbers
Acrothamnus hookeri,Tassie_no_climbers
Archeria comberi,Tassie_no_climbers
Astroloma pinifolium,Tassie_no_climbers
Brachyloma depressum,Tassie_no_climbers
Epacris curtisiae,Tassie_no_climbers
Epacris gunnii,Tassie_no_climbers
Epacris obtusifolia,Tassie_no_climbers
Lissanthe strigosa,Tassie_no_climbers
Acacia gunnii,Tassie_no_climbers
Bossiaea riparia,Tassie_no_climbers
Gompholobium huegelii,Tassie_no_climbers
Platylobium obtusangulum,Tassie_no_climbers
Pultenaea stricta,Tassie_no_climbers
Pultenaea tenuifolia,Tassie_no_climbers
Sphaerolobium vimineum,Tassie_no_climbers
Isopogon ceratophyllus,Tassie_no_climbers
Discaria pubescens,Tassie_no_climbers
Pimelea glauca,Tassie_no_climbers
Tetratheca ciliata,Tassie_no_climbers
Sambucus gaudichaudiana,Tassie_no_climbers
Olearia ericoides,Tassie_no_climbers
Olearia tasmanica,Tassie_no_climbers
Ozothamnus lycopodioides,Tassie_no_climbers
Epacris acuminata,Tassie_no_climbers
Epacris exserta,Tassie_no_climbers
Epacris glabella,Tassie_no_climbers
Epacris serpyllifolia,Tassie_no_climbers
Leucopogon esquamatus,Tassie_no_climbers
Richea gunnii,Tassie_no_climbers
Trochocarpa cunninghamii,Tassie_no_climbers
Dillwynia sericea,Tassie_no_climbers
Prostanthera cuneata,Tassie_no_climbers
Westringia brevifolia,Tassie_no_climbers
Westringia rubiaefolia,Tassie_no_climbers
Thryptomene micrantha,Tassie_no_climbers
Cryptandra amara,Tassie_no_climbers
Boronia rozefeldsii,Tassie_no_climbers
Tetracarpaea tasmanica,Tassie_no_climbers
Tetratheca labillardierei,Tassie_no_climbers
Ozothamnus selaginoides,Tassie_no_climbers
Eutaxia microphylla,Tassie_no_climbers
Hovea heterophylla,Tassie_no_climbers
Coopernookia barbata,Tassie_no_climbers
Epacris limbata,Tassie_no_climbers
Epacris apsleyensis,Tassie_no_climbers
Epacris grandis,Tassie_no_climbers
Epacris tasmanica,Tassie_no_climbers
Leptecophylla pogonocalyx,Tassie_no_climbers
Richea acerosa,Tassie_no_climbers
Hibbertia riparia,Tassie_no_climbers
Cyathodes straminea,Tassie_no_climbers
Epacris barbata,Tassie_no_climbers
Epacris impressa,Tassie_no_climbers
Richea sprengelioides,Tassie_no_climbers
