site_name,trait_name,unit,value,notes
Kapalga,longitude,deg,132.3075,
Kapalga,latitude,deg,-12.56361111,
Katherine,longitude,deg,132.1605556,
Katherine,latitude,deg,-14.58638889,
Kidman Springs,longitude,deg,130.9330556,
Kidman Springs,latitude,deg,-16.13,
Melville Island,longitude,deg,130.8830556,
Melville Island,latitude,deg,-11.76722222,
Mt_Sanford,longitude,deg,130.7561111,
Mt_Sanford,latitude,deg,-17.30083333,
