site_name,trait_name,unit,value,notes
Wongabel State Forest,longitude,deg,145.4333333,
Wongabel State Forest,latitude,deg,-17.3,
Wooroonooran National Park,longitude,deg,145.7166667,
Wooroonooran National Park,latitude,deg,-17.38333333,
