name_original,Wood density (g/cm^3),metadata_id,primary_source_id
Eucalyptus gummifera,0.7,60,58
Eucalyptus maidenii,0.75,60,58
Aphananthe philippinensis,0.5,60,58
Blepharocarya involucrigera,0.5,60,58
Cardwellia sublimis,0.5,60,58
Doryphora sassafras,0.55,60,58
Siphonodon australis,0.7,60,58
Acacia aneura,0.982,60,58
Acacia polyacantha,0.671,60,58
