site_tree_code,Genus,species,date,leaf_N_per_dry_mass (%DM),leaf_area (mm2),leaf_perimeter_mm,leaf_dry_mass (g),leaf_N_per_area (mg N/mm2),leaf_thickness (um),specific_leaf_area (mm2/mg),leaf_density (ug/mm3),soil_TOC,soil_pH,soil_conductivity,soil_N,soil_P,soil_K,soil_Sand,soil_Silt,soil_Clay,site_elevation,site_Longitude,site_Latitude,site_name,taxon
29.1,Eucalyptus,crebra,11/10/2006,1.017337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,144.15107,-19.50498,site_29,Eucalyptus crebra
29.2,Eucalyptus,crebra,11/10/2006,1.0235552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,144.15107,-19.50498,site_29,Eucalyptus crebra
29.3,Eucalyptus,crebra,11/10/2006,0.888696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,144.15107,-19.50498,site_29,Eucalyptus crebra
29.4,Eucalyptus,crebra,11/10/2006,0.9928772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,144.15107,-19.50498,site_29,Eucalyptus crebra
29.5,Eucalyptus,crebra,11/10/2006,1.0699589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,144.15107,-19.50498,site_29,Eucalyptus crebra
29.6,Eucalyptus,crebra,11/10/2006,1.0554222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,144.15107,-19.50498,site_29,Eucalyptus crebra
29.7,Eucalyptus,crebra,11/10/2006,0.9197065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,144.15107,-19.50498,site_29,Eucalyptus crebra
29.8,Eucalyptus,crebra,11/10/2006,1.3161503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,144.15107,-19.50498,site_29,Eucalyptus crebra
29.9,Eucalyptus,crebra,11/10/2006,1.1016469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,144.15107,-19.50498,site_29,Eucalyptus crebra
29.1,Eucalyptus,crebra,11/10/2006,1.0662047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868,144.15107,-19.50498,site_29,Eucalyptus crebra
30.1,Eucalyptus,siderophloia,5/1/2006,1.2972941,2961.026336,313.10072,0.47846,0.002096244,295,6.188660151,547.7486929,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,153.2039139,-27.63212222,site_30,Eucalyptus siderophloia
30.2,Eucalyptus,siderophloia,5/1/2006,1.1795511,2752.123528,363.56544,0.51486,0.002206673,312.9,5.345382294,597.882258,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,153.2039139,-27.63212222,site_30,Eucalyptus siderophloia
30.3,Eucalyptus,siderophloia,5/1/2006,1.3345345,2435.479,278.0284,0.37654,0.002063272,277.3,6.468048547,557.5410639,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,153.2039139,-27.63212222,site_30,Eucalyptus siderophloia
30.4,Eucalyptus,siderophloia,5/1/2006,1.1904671,2725.026808,324.99808,0.45798,0.002000751,293.2,5.950100022,573.2073727,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,153.2039139,-27.63212222,site_30,Eucalyptus siderophloia
30.5,Eucalyptus,siderophloia,5/1/2006,#N/A,NA,NA,NA,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,153.2039139,-27.63212222,site_30,Eucalyptus siderophloia
31.1,Eucalyptus,crebra,5/1/2006,1.276991,1118.320344,217.36304,0.15844,0.001809199,255.7,7.058320778,554.074139,5.580933152,5.78,0.114692,0.40468849,0.150809851,0.164902678,54.03688044,22.42103393,23.54208563,573,151.97265,-27.67652,site_31,Eucalyptus crebra
31.2,Eucalyptus,crebra,5/1/2006,1.279835,1035.868896,185.68416,0.1391,0.001718606,264.4,7.446936707,507.8797375,5.580933152,5.78,0.114692,0.40468849,0.150809851,0.164902678,54.03688044,22.42103393,23.54208563,573,151.97265,-27.67652,site_31,Eucalyptus crebra
31.3,Eucalyptus,crebra,5/1/2006,1.3033001,1154.8364,204.65288,0.1993,0.002249217,329.3,5.794462619,524.0770041,5.580933152,5.78,0.114692,0.40468849,0.150809851,0.164902678,54.03688044,22.42103393,23.54208563,573,151.97265,-27.67652,site_31,Eucalyptus crebra
31.4,Eucalyptus,crebra,5/1/2006,1.3637223,1120.384856,202.08748,0.20826,0.002534922,333.5,5.379740978,557.3689815,5.580933152,5.78,0.114692,0.40468849,0.150809851,0.164902678,54.03688044,22.42103393,23.54208563,573,151.97265,-27.67652,site_31,Eucalyptus crebra
31.5,Eucalyptus,crebra,5/1/2006,1.3043664,1032.90116,215.27008,0.13528,0.00170834,271.7,7.63528356,482.0423456,5.580933152,5.78,0.114692,0.40468849,0.150809851,0.164902678,54.03688044,22.42103393,23.54208563,573,151.97265,-27.67652,site_31,Eucalyptus crebra
31.6,Eucalyptus,crebra,5/1/2006,1.387437,1706.319168,246.32412,0.22216,0.001806421,268.7,7.68058682,484.5492557,5.580933152,5.78,0.114692,0.40468849,0.150809851,0.164902678,54.03688044,22.42103393,23.54208563,573,151.97265,-27.67652,site_31,Eucalyptus crebra
31.7,Eucalyptus,crebra,5/1/2006,1.217772,904.772384,177.22596,0.14512,0.001953232,310.3,6.234649835,516.8995544,5.580933152,5.78,0.114692,0.40468849,0.150809851,0.164902678,54.03688044,22.42103393,23.54208563,573,151.97265,-27.67652,site_31,Eucalyptus crebra
31.8,Eucalyptus,crebra,5/1/2006,1.3689613,1418.319744,217.95232,0.20176,0.001947386,283.9,7.029737034,501.0666848,5.580933152,5.78,0.114692,0.40468849,0.150809851,0.164902678,54.03688044,22.42103393,23.54208563,573,151.97265,-27.67652,site_31,Eucalyptus crebra
31.9,Eucalyptus,crebra,5/1/2006,1.1189103,995.739944,187.84824,0.13962,0.001568906,277.3,7.131785876,505.6521229,5.580933152,5.78,0.114692,0.40468849,0.150809851,0.164902678,54.03688044,22.42103393,23.54208563,573,151.97265,-27.67652,site_31,Eucalyptus crebra
31.1,Eucalyptus,crebra,5/1/2006,1.2366012,867.611168,193.929,0.14598,0.002080645,315.2,5.943356405,533.8042373,5.580933152,5.78,0.114692,0.40468849,0.150809851,0.164902678,54.03688044,22.42103393,23.54208563,573,151.97265,-27.67652,site_31,Eucalyptus crebra
32.1,Eucalyptus,dura,5/1/2006,1.0013319,3893.5406,360.80192,0.86562,0.002226182,380.1,4.497979021,584.9041529,5.217215906,4.59,0.05141,0.245062088,0.025727784,0.091357172,83.24162293,7.794593985,8.963783082,446,152.10837,-27.25776,site_32,Eucalyptus dura
32.2,Eucalyptus,dura,5/1/2006,1.0781858,3145.155,321.2592,0.60204,0.002063844,363.9,5.224162846,526.0187661,5.217215906,4.59,0.05141,0.245062088,0.025727784,0.091357172,83.24162293,7.794593985,8.963783082,446,152.10837,-27.25776,site_32,Eucalyptus dura
32.3,Eucalyptus,dura,5/1/2006,1.1523473,2438.446736,284.5308,0.47706,0.002254463,372.1,5.111404721,525.7751552,5.217215906,4.59,0.05141,0.245062088,0.025727784,0.091357172,83.24162293,7.794593985,8.963783082,446,152.10837,-27.25776,site_32,Eucalyptus dura
32.4,Eucalyptus,dura,5/1/2006,1.0307127,2718.70424,325.81088,0.58668,0.002224216,417.4,4.634049635,516.9956323,5.217215906,4.59,0.05141,0.245062088,0.025727784,0.091357172,83.24162293,7.794593985,8.963783082,446,152.10837,-27.25776,site_32,Eucalyptus dura
32.5,Eucalyptus,dura,5/1/2006,1.132278,3768.37956,344.0938,0.71892,0.002160126,368.7,5.241723085,517.4314101,5.217215906,4.59,0.05141,0.245062088,0.025727784,0.091357172,83.24162293,7.794593985,8.963783082,446,152.10837,-27.25776,site_32,Eucalyptus dura
32.6,Eucalyptus,dura,5/1/2006,0.9953265,2818.962104,319.33388,0.58744,0.002074148,379.1,4.798723451,549.6933628,5.217215906,4.59,0.05141,0.245062088,0.025727784,0.091357172,83.24162293,7.794593985,8.963783082,446,152.10837,-27.25776,site_32,Eucalyptus dura
32.7,Eucalyptus,dura,5/1/2006,0.9273517,1726.061064,257.0988,0.42656,0.002291756,423.3,4.046467236,583.8156105,5.217215906,4.59,0.05141,0.245062088,0.025727784,0.091357172,83.24162293,7.794593985,8.963783082,446,152.10837,-27.25776,site_32,Eucalyptus dura
32.8,Eucalyptus,dura,5/1/2006,0.9634132,2402.704872,327.32472,0.631,0.002530122,450.4,3.807773173,583.0832266,5.217215906,4.59,0.05141,0.245062088,0.025727784,0.091357172,83.24162293,7.794593985,8.963783082,446,152.10837,-27.25776,site_32,Eucalyptus dura
32.9,Eucalyptus,dura,5/1/2006,1.1271132,2088.38292,272.17624,0.48618,0.002623944,415,4.295493274,560.9689971,5.217215906,4.59,0.05141,0.245062088,0.025727784,0.091357172,83.24162293,7.794593985,8.963783082,446,152.10837,-27.25776,site_32,Eucalyptus dura
32.1,Eucalyptus,dura,5/1/2006,1.0041376,3623.992752,355.4222,0.8083,0.002239641,417.5,4.483474888,534.2306226,5.217215906,4.59,0.05141,0.245062088,0.025727784,0.091357172,83.24162293,7.794593985,8.963783082,446,152.10837,-27.25776,site_32,Eucalyptus dura
33.1,Eucalyptus,taurina,5/1/2006,1.1461771,1699.222408,267.26896,0.34958,0.002358023,378,4.860754071,544.2576619,4.20212358,4.78,0.035086,0.14589153,0.012631177,0.079911868,85.07381871,6.873899281,8.052282014,432,152.11122,-27.25872,site_33,Eucalyptus taurina
33.2,Eucalyptus,taurina,5/1/2006,1.2670325,1433.158424,213.75116,0.2187,0.001933492,276.6,6.553079214,551.6992664,4.20212358,4.78,0.035086,0.14589153,0.012631177,0.079911868,85.07381871,6.873899281,8.052282014,432,152.11122,-27.25872,site_33,Eucalyptus taurina
33.3,Eucalyptus,taurina,5/1/2006,1.1630862,2051.737832,297.47464,0.4112,0.002331005,342.4,4.989634805,585.3255522,4.20212358,4.78,0.035086,0.14589153,0.012631177,0.079911868,85.07381871,6.873899281,8.052282014,432,152.11122,-27.25872,site_33,Eucalyptus taurina
33.4,Eucalyptus,taurina,5/1/2006,1.0527723,2180.253704,306.66436,0.50484,0.002437705,386.2,4.318702369,599.5624915,4.20212358,4.78,0.035086,0.14589153,0.012631177,0.079911868,85.07381871,6.873899281,8.052282014,432,152.11122,-27.25872,site_33,Eucalyptus taurina
33.5,Eucalyptus,taurina,5/1/2006,1.0848857,1266.707144,247.9548,0.2997,0.002566815,396.8,4.22658373,596.2643712,4.20212358,4.78,0.035086,0.14589153,0.012631177,0.079911868,85.07381871,6.873899281,8.052282014,432,152.11122,-27.25872,site_33,Eucalyptus taurina
33.6,Eucalyptus,taurina,5/1/2006,1.0409138,1452.90032,230.57612,0.2916,0.002089135,363.4,4.982511385,552.2894881,4.20212358,4.78,0.035086,0.14589153,0.012631177,0.079911868,85.07381871,6.873899281,8.052282014,432,152.11122,-27.25872,site_33,Eucalyptus taurina
33.7,Eucalyptus,taurina,5/1/2006,1.1967372,1573.029112,254.254,0.31238,0.002376541,348.2,5.035626839,570.3188075,4.20212358,4.78,0.035086,0.14589153,0.012631177,0.079911868,85.07381871,6.873899281,8.052282014,432,152.11122,-27.25872,site_33,Eucalyptus taurina
33.8,Eucalyptus,taurina,5/1/2006,1.0698298,1775.996448,301.20844,0.4,0.002409531,400,4.43999112,563.0641892,4.20212358,4.78,0.035086,0.14589153,0.012631177,0.079911868,85.07381871,6.873899281,8.052282014,432,152.11122,-27.25872,site_33,Eucalyptus taurina
33.9,Eucalyptus,taurina,5/1/2006,1.0026326,1985.286352,311.12968,0.33268,0.00168014,298.1,5.967555465,562.1362081,4.20212358,4.78,0.035086,0.14589153,0.012631177,0.079911868,85.07381871,6.873899281,8.052282014,432,152.11122,-27.25872,site_33,Eucalyptus taurina
33.1,Eucalyptus,taurina,5/1/2006,1.1220143,1939.867088,291.19068,0.36988,0.002139377,338.1,5.244584968,563.9540286,4.20212358,4.78,0.035086,0.14589153,0.012631177,0.079911868,85.07381871,6.873899281,8.052282014,432,152.11122,-27.25872,site_33,Eucalyptus taurina
34.1,Eucalyptus,melanophloia,5/1/2006,1.2719021,2235.4794,203.7334,0.39664,0.00225673,352.1,5.636041246,503.917931,8.721703557,6.52,0.23532,0.630046641,0.20672935,0.392012182,57.70643605,24.32815625,17.9654077,499,151.73432,-27.71725,site_34,Eucalyptus melanophloia
34.2,Eucalyptus,melanophloia,5/1/2006,1.1144627,1868.125296,176.19472,0.30232,0.001803543,323,6.179297751,501.0237987,8.721703557,6.52,0.23532,0.630046641,0.20672935,0.392012182,57.70643605,24.32815625,17.9654077,499,151.73432,-27.71725,site_34,Eucalyptus melanophloia
34.3,Eucalyptus,melanophloia,5/1/2006,1.1079485,2503.994992,243.33708,0.50096,0.002216609,345.3,4.998393069,579.3926959,8.721703557,6.52,0.23532,0.630046641,0.20672935,0.392012182,57.70643605,24.32815625,17.9654077,499,151.73432,-27.71725,site_34,Eucalyptus melanophloia
34.4,Eucalyptus,melanophloia,5/1/2006,1.2687063,1911.60908,180.38064,0.35918,0.002383824,367.6,5.322147892,511.1372813,8.721703557,6.52,0.23532,0.630046641,0.20672935,0.392012182,57.70643605,24.32815625,17.9654077,499,151.73432,-27.71725,site_34,Eucalyptus melanophloia
34.5,Eucalyptus,melanophloia,5/1/2006,1.2648937,2371.092032,202.86472,0.34002,0.001813886,285.5,6.973389895,502.2846884,8.721703557,6.52,0.23532,0.630046641,0.20672935,0.392012182,57.70643605,24.32815625,17.9654077,499,151.73432,-27.71725,site_34,Eucalyptus melanophloia
34.6,Eucalyptus,melanophloia,5/1/2006,1.2623156,3061.155168,241.31016,0.48538,0.002001541,301.1,6.306718794,526.6059691,8.721703557,6.52,0.23532,0.630046641,0.20672935,0.392012182,57.70643605,24.32815625,17.9654077,499,151.73432,-27.71725,site_34,Eucalyptus melanophloia
34.7,Eucalyptus,melanophloia,5/1/2006,1.208878,2600.63996,212.80628,0.53166,0.002471361,356.2,4.891547154,573.9312079,8.721703557,6.52,0.23532,0.630046641,0.20672935,0.392012182,57.70643605,24.32815625,17.9654077,499,151.73432,-27.71725,site_34,Eucalyptus melanophloia
34.8,Eucalyptus,melanophloia,5/1/2006,1.2939545,3015.090744,235.94568,0.60072,0.002578046,331.6,5.019128286,600.8377097,8.721703557,6.52,0.23532,0.630046641,0.20672935,0.392012182,57.70643605,24.32815625,17.9654077,499,151.73432,-27.71725,site_34,Eucalyptus melanophloia
34.9,Eucalyptus,melanophloia,5/1/2006,1.3716296,2460.769272,209.17916,0.37402,0.002084783,285.2,6.579245153,532.9352044,8.721703557,6.52,0.23532,0.630046641,0.20672935,0.392012182,57.70643605,24.32815625,17.9654077,499,151.73432,-27.71725,site_34,Eucalyptus melanophloia
34.1,Eucalyptus,melanophloia,5/1/2006,1.2869989,2923.994152,232.84688,0.43818,0.001928654,285.2,6.673043389,525.4441124,8.721703557,6.52,0.23532,0.630046641,0.20672935,0.392012182,57.70643605,24.32815625,17.9654077,499,151.73432,-27.71725,site_34,Eucalyptus melanophloia
35.1,Eucalyptus,elegans,5/1/2006,1.1016597,1073.70753,219.39885,0.185225,0.00190047,265.5,5.796774356,649.7541756,4.952168042,6.16,0.15052,0.612241029,0.143365488,0.292077365,49.84549072,21.68334048,28.4711688,571,151.63045,-27.65899,site_35,Eucalyptus elegans
35.2,Eucalyptus,elegans,5/1/2006,1.1315877,1315.610272,251.92736,0.19598,0.001685671,284,6.712982304,524.5249579,4.952168042,6.16,0.15052,0.612241029,0.143365488,0.292077365,49.84549072,21.68334048,28.4711688,571,151.63045,-27.65899,site_35,Eucalyptus elegans
35.3,Eucalyptus,elegans,5/1/2006,1.3613467,1071.223664,213.19236,0.16576,0.002106533,293.5,6.462497973,527.2195117,4.952168042,6.16,0.15052,0.612241029,0.143365488,0.292077365,49.84549072,21.68334048,28.4711688,571,151.63045,-27.65899,site_35,Eucalyptus elegans
35.4,Eucalyptus,elegans,5/1/2006,1.2722428,908.643344,191.27216,0.1354,0.001895812,280.3,6.710807563,531.6209864,4.952168042,6.16,0.15052,0.612241029,0.143365488,0.292077365,49.84549072,21.68334048,28.4711688,571,151.63045,-27.65899,site_35,Eucalyptus elegans
35.5,Eucalyptus,elegans,5/1/2006,#N/A,906.320768,201.8284,0.16368,#N/A,314.4,5.537150342,574.422109,4.952168042,6.16,0.15052,0.612241029,0.143365488,0.292077365,49.84549072,21.68334048,28.4711688,571,151.63045,-27.65899,site_35,Eucalyptus elegans
35.6,Eucalyptus,elegans,5/1/2006,1.4021317,1067.09464,222.4024,0.16022,0.002105245,289.5,6.660183747,518.6390593,4.952168042,6.16,0.15052,0.612241029,0.143365488,0.292077365,49.84549072,21.68334048,28.4711688,571,151.63045,-27.65899,site_35,Eucalyptus elegans
35.7,Eucalyptus,elegans,5/1/2006,1.2967782,720.385656,191.18072,0.12532,0.002255906,332.1,5.748369422,523.8252801,4.952168042,6.16,0.15052,0.612241029,0.143365488,0.292077365,49.84549072,21.68334048,28.4711688,571,151.63045,-27.65899,site_35,Eucalyptus elegans
35.8,Eucalyptus,elegans,5/1/2006,1.2067988,1358.0618,251.01804,0.21436,0.001904843,295,6.335425453,535.0596474,4.952168042,6.16,0.15052,0.612241029,0.143365488,0.292077365,49.84549072,21.68334048,28.4711688,571,151.63045,-27.65899,site_35,Eucalyptus elegans
35.9,Eucalyptus,elegans,5/1/2006,1.3584378,1068.513992,215.10752,0.17272,0.002195847,322.3,6.186394118,501.5359981,4.952168042,6.16,0.15052,0.612241029,0.143365488,0.292077365,49.84549072,21.68334048,28.4711688,571,151.63045,-27.65899,site_35,Eucalyptus elegans
35.1,Eucalyptus,elegans,5/1/2006,1.2167689,972.90128,201.07148,0.1683,0.002104861,307.6,5.780756269,562.3788898,4.952168042,6.16,0.15052,0.612241029,0.143365488,0.292077365,49.84549072,21.68334048,28.4711688,571,151.63045,-27.65899,site_35,Eucalyptus elegans
36.1,Eucalyptus,exilipes/crebra,11/21/2006,0.9542747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,143.95165,-19.5444,site_36,Eucalyptus exilipes/crebra
36.2,Eucalyptus,exilipes/crebra,11/21/2006,1.0072576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,143.95165,-19.5444,site_36,Eucalyptus exilipes/crebra
36.3,Eucalyptus,exilipes/crebra,11/21/2006,0.7902858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,143.95165,-19.5444,site_36,Eucalyptus exilipes/crebra
36.4,Eucalyptus,exilipes/crebra,11/21/2006,0.9569341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,143.95165,-19.5444,site_36,Eucalyptus exilipes/crebra
36.5,Eucalyptus,exilipes/crebra,11/21/2006,0.8408487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,143.95165,-19.5444,site_36,Eucalyptus exilipes/crebra
36.6,Eucalyptus,exilipes/crebra,11/21/2006,0.7410027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,143.95165,-19.5444,site_36,Eucalyptus exilipes/crebra
36.7,Eucalyptus,exilipes/crebra,11/21/2006,0.8344432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,143.95165,-19.5444,site_36,Eucalyptus exilipes/crebra
36.8,Eucalyptus,exilipes/crebra,11/21/2006,0.6801137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,143.95165,-19.5444,site_36,Eucalyptus exilipes/crebra
36.9,Eucalyptus,exilipes/crebra,11/21/2006,0.786674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,143.95165,-19.5444,site_36,Eucalyptus exilipes/crebra
36.1,Eucalyptus,exilipes/crebra,11/21/2006,1.1547985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,143.95165,-19.5444,site_36,Eucalyptus exilipes/crebra
40.1,Eucalyptus,atrata,8/1/2006,1.2224857,1386.190776,179.76596,0.24482,0.002159075,NA,5.662081431,NA,3.759356117,5.92,0.035934,0.156422894,0.031091701,1.465530047,55.88427746,29.28034682,14.83537572,999,145.33763,-17.38766,site_40,Eucalyptus atrata
40.2,Eucalyptus,atrata,8/1/2006,1.0268493,1975.996048,228.77272,0.32226,0.001674662,NA,6.131682641,NA,3.759356117,5.92,0.035934,0.156422894,0.031091701,1.465530047,55.88427746,29.28034682,14.83537572,999,145.33763,-17.38766,site_40,Eucalyptus atrata
40.3,Eucalyptus,atrata,8/1/2006,1.2365841,1643.093488,193.548,0.3427,0.002579143,NA,4.79455351,NA,3.759356117,5.92,0.035934,0.156422894,0.031091701,1.465530047,55.88427746,29.28034682,14.83537572,999,145.33763,-17.38766,site_40,Eucalyptus atrata
40.4,Eucalyptus,atrata,8/1/2006,1.0768466,1480.513168,205.64348,0.31644,0.002301616,NA,4.678653672,NA,3.759356117,5.92,0.035934,0.156422894,0.031091701,1.465530047,55.88427746,29.28034682,14.83537572,999,145.33763,-17.38766,site_40,Eucalyptus atrata
40.5,Eucalyptus,atrata,8/1/2006,1.0034856,1626.061264,192.12052,0.2617,0.00161502,NA,6.213455346,NA,3.759356117,5.92,0.035934,0.156422894,0.031091701,1.465530047,55.88427746,29.28034682,14.83537572,999,145.33763,-17.38766,site_40,Eucalyptus atrata
40.6,Eucalyptus,atrata,8/1/2006,0.9903538,2176.382744,226.3648,0.39802,0.001811173,NA,5.468023577,NA,3.759356117,5.92,0.035934,0.156422894,0.031091701,1.465530047,55.88427746,29.28034682,14.83537572,999,145.33763,-17.38766,site_40,Eucalyptus atrata
40.7,Eucalyptus,atrata,8/1/2006,1.0238883,1437.803576,192.98412,0.23762,0.001692139,NA,6.050852521,NA,3.759356117,5.92,0.035934,0.156422894,0.031091701,1.465530047,55.88427746,29.28034682,14.83537572,999,145.33763,-17.38766,site_40,Eucalyptus atrata
40.8,Eucalyptus,atrata,8/1/2006,1.1243708,2121.415112,213.11616,0.46042,0.002440271,NA,4.607565075,NA,3.759356117,5.92,0.035934,0.156422894,0.031091701,1.465530047,55.88427746,29.28034682,14.83537572,999,145.33763,-17.38766,site_40,Eucalyptus atrata
40.9,Eucalyptus,atrata,8/1/2006,1.1148746,2089.931304,197.82536,0.38708,0.00206488,NA,5.399223168,NA,3.759356117,5.92,0.035934,0.156422894,0.031091701,1.465530047,55.88427746,29.28034682,14.83537572,999,145.33763,-17.38766,site_40,Eucalyptus atrata
40.1,Eucalyptus,atrata,8/1/2006,#N/A,1932.383232,202.71232,0.30238,#N/A,NA,6.390578848,NA,3.759356117,5.92,0.035934,0.156422894,0.031091701,1.465530047,55.88427746,29.28034682,14.83537572,999,145.33763,-17.38766,site_40,Eucalyptus atrata
41.1,Eucalyptus,cullenii,8/1/2006,1.0188102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_41,Eucalyptus cullenii
41.2,Eucalyptus,cullenii,8/1/2006,0.8913482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_41,Eucalyptus cullenii
41.3,Eucalyptus,cullenii,8/1/2006,0.9838571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_41,Eucalyptus cullenii
41.4,Eucalyptus,cullenii,8/1/2006,0.8709624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,site_41,Eucalyptus cullenii
42.1,Eucalyptus,granitica,8/1/2006,1.0158209,933.54652,191.11976,0.19704,0.002144053,NA,4.737852822,NA,3.646591113,5,0.040068,0.110124076,0.016174128,1.398658062,55.64101885,32.38598181,11.97299934,1026,145.33856,-17.38746,site_42,Eucalyptus granitica
42.2,Eucalyptus,granitica,8/1/2006,1.1126027,1238.449136,199.95896,0.26498,0.002380538,NA,4.673745702,NA,3.646591113,5,0.040068,0.110124076,0.016174128,1.398658062,55.64101885,32.38598181,11.97299934,1026,145.33856,-17.38746,site_42,Eucalyptus granitica
42.3,Eucalyptus,granitica,8/1/2006,1.067266,1031.094712,202.68184,0.19152,0.001982386,NA,5.383744319,NA,3.646591113,5,0.040068,0.110124076,0.016174128,1.398658062,55.64101885,32.38598181,11.97299934,1026,145.33856,-17.38746,site_42,Eucalyptus granitica
42.4,Eucalyptus,granitica,8/1/2006,1.2361318,1305.287712,224.87636,0.29446,0.002788591,NA,4.43281842,NA,3.646591113,5,0.040068,0.110124076,0.016174128,1.398658062,55.64101885,32.38598181,11.97299934,1026,145.33856,-17.38746,site_42,Eucalyptus granitica
42.5,Eucalyptus,granitica,8/1/2006,1.1239767,1096.384904,183.09844,0.18644,0.00191132,NA,5.880631324,NA,3.646591113,5,0.040068,0.110124076,0.016174128,1.398658062,55.64101885,32.38598181,11.97299934,1026,145.33856,-17.38746,site_42,Eucalyptus granitica
42.6,Eucalyptus,granitica,8/1/2006,1.0785466,1407.352024,226.98456,0.30094,0.002306302,NA,4.676520316,NA,3.646591113,5,0.040068,0.110124076,0.016174128,1.398658062,55.64101885,32.38598181,11.97299934,1026,145.33856,-17.38746,site_42,Eucalyptus granitica
42.7,Eucalyptus,granitica,8/1/2006,0.9795444,1410.706856,225.98888,0.2644,0.001835899,NA,5.335502481,NA,3.646591113,5,0.040068,0.110124076,0.016174128,1.398658062,55.64101885,32.38598181,11.97299934,1026,145.33856,-17.38746,site_42,Eucalyptus granitica
42.8,Eucalyptus,granitica,8/1/2006,0.9741706,1105.933272,184.76468,0.2422,0.002133439,NA,4.566198481,NA,3.646591113,5,0.040068,0.110124076,0.016174128,1.398658062,55.64101885,32.38598181,11.97299934,1026,145.33856,-17.38746,site_42,Eucalyptus granitica
42.9,Eucalyptus,granitica,8/1/2006,1.0532838,1271.481328,203.22032,0.26728,0.002214124,NA,4.757113619,NA,3.646591113,5,0.040068,0.110124076,0.016174128,1.398658062,55.64101885,32.38598181,11.97299934,1026,145.33856,-17.38746,site_42,Eucalyptus granitica
42.1,Eucalyptus,granitica,8/1/2006,0.9723488,1494.19056,205.105,0.30448,0.001981412,NA,4.907352076,NA,3.646591113,5,0.040068,0.110124076,0.016174128,1.398658062,55.64101885,32.38598181,11.97299934,1026,145.33856,-17.38746,site_42,Eucalyptus granitica
43.1,Eucalyptus,staigeriana,8/1/2006,0.8848621,1761.415832,226.30384,0.39984,0.00200863,NA,4.405301701,NA,1.865594997,5.49,0.019928,0.092304609,0.013134363,0.785736697,65.08645694,23.80468845,11.10885461,269,144.31473,-16.96219,site_43,Eucalyptus staigeriana
43.2,Eucalyptus,staigeriana,8/1/2006,0.8620187,1222.836264,195.82892,0.26714,0.00188316,NA,4.577510908,NA,1.865594997,5.49,0.019928,0.092304609,0.013134363,0.785736697,65.08645694,23.80468845,11.10885461,269,144.31473,-16.96219,site_43,Eucalyptus staigeriana
43.3,Eucalyptus,staigeriana,8/1/2006,0.8730131,1131.481608,173.62932,0.2128,0.001641893,NA,5.31711282,NA,1.865594997,5.49,0.019928,0.092304609,0.013134363,0.785736697,65.08645694,23.80468845,11.10885461,269,144.31473,-16.96219,site_43,Eucalyptus staigeriana
