"","day","month","year","location","site","type","id","leaf","unique_id","species","leaf_area","leafthick","ldmc","sla","C","N","cn_ratio","C13","N15","chlor2","caro","density","swc","Narea","lat","lon","mat","precip","evap","pep"
"11","17","8","2018","Marysville","SC2","M",261,"C","M261C","Muellerina eucalyptoides",26.5657,0.833333333333333,475.435684647303,28.9816067376505,46.45,0.99,46.9191919191919,-32.09,-5.28,0.396421433264801,-0.0598221273483724,0.00414055718464034,1.10333391516844,0.0341595967732828,-37.32915136,145.9002642,110,1565,1101.55158273381,1.42072330023439
"12","17","8","2018","Marysville","SC2","M",261,"D","M261D","Muellerina eucalyptoides",38.5706,1.15333333333333,367.421150278293,27.8230949014629,NA,NA,NA,NA,NA,0.413394034414389,-0.065842834818426,0.00311630329477041,1.72167238941628,NA,-37.32915136,145.9002642,110,1565,1101.55158273381,1.42072330023439
"13","17","8","2018","Marysville","SC2","M",262,"E","M262E","Muellerina eucalyptoides",11.4925,0.85,375.808988764045,34.360331270368,NA,NA,NA,NA,NA,0.380936137242975,-0.104892487654318,0.00342392097147756,1.66092624151643,NA,-37.33071081,145.9017279,110,1565,1101.55158273381,1.42072330023439
"14","17","8","2018","Marysville","SC2","M",262,"D","M262D","Muellerina eucalyptoides",12.9279,0.563333333333333,440.725806451613,39.4263494967978,NA,NA,NA,NA,NA,0.309471995567509,-0.133943271209163,0.00450244050400421,1.26898444647758,NA,-37.33071081,145.9017279,110,1565,1101.55158273381,1.42072330023439
"15","17","8","2018","Marysville","SC2","M",262,"A","M262A","Muellerina eucalyptoides",26.3349,0.84,391.228915662651,32.440133037694,NA,NA,NA,NA,NA,0.419732775777542,-0.0517382446890753,0.00366976358911016,1.5560482877556,NA,-37.33071081,145.9017279,110,1565,1101.55158273381,1.42072330023439
"16","17","8","2018","Marysville","SC2","M",262,"B","M262B","Muellerina eucalyptoides",15.3581,0.883333333333333,323.425454545455,34.5350902835556,NA,NA,NA,NA,NA,0.297599519864986,-0.152398150980487,0.0032780440485403,2.09190258820355,NA,-37.33071081,145.9017279,110,1565,1101.55158273381,1.42072330023439
"17","17","8","2018","Marysville","SC2","M",262,"C","M262C","Muellerina eucalyptoides",11.4367,0.79,361.617161716172,34.7926743938426,45.87,0.86,53.3372093023256,-32.81,-4.26,0.385300095760958,-0.0693620546810274,0.00363818765548573,1.76535548051474,0.0247178469313701,-37.33071081,145.9017279,110,1565,1101.55158273381,1.42072330023439
"18","17","8","2018","Marysville","SC2","T",262,"A","T262A","Eucalyptus viminalis",25.6996,0.33,527.218390804598,56.0294758873289,NA,NA,NA,NA,NA,0.547918957598623,-0.0301201934587942,0.00540840866760336,0.896747187581756,NA,-37.33071081,145.9017279,110,1565,1101.55158273381,1.42072330023439
"19","17","8","2018","Marysville","SC2","T",261,"D","T261D","Eucalyptus regnans",24.9268,0.306666666666667,560.543093270366,52.5017903028771,NA,NA,NA,NA,NA,0.527848679431915,-0.0367152139581713,0.00621096832394817,0.783984161085134,NA,-37.32915136,145.9002642,110,1565,1101.55158273381,1.42072330023439
"20","17","8","2018","Marysville","SC2","T",262,"C","T262C","Eucalyptus viminalis",18.9245,0.416666666666667,522.67229254571,50.924331306173,48.64,1.67,29.125748502994,-29.58,-2.27,0.492674847851515,-0.0633823403240525,0.00471287484477793,0.913244712340563,0.0327937541282465,-37.33071081,145.9017279,110,1565,1101.55158273381,1.42072330023439
"21","17","8","2018","Marysville","SC1","M",256,"D","M256D","Amyema pendula",13.951,0.87,418.161290322581,26.9054231273625,NA,NA,NA,NA,NA,0.189985494540584,-0.130016576004483,0.00427209519030894,1.39142173879503,NA,-37.28265041,145.8756195,131,1018,1153.12255251799,0.8828203
"22","17","8","2018","Marysville","SC2","M",260,"E","M260E","Muellerina eucalyptoides",19.2985,0.73,515.052337752966,26.1472489059303,NA,NA,NA,NA,NA,0.392377479613914,-0.115416208454952,0.00523903305707981,0.941550259460485,NA,-37.32989324,145.9005262,110,1565,1101.55158273381,1.42072330023439
"23","17","8","2018","Marysville","SC1","M",254,"B","M254B","Amyema pendula",17.4011,0.573333333333333,433.354779411765,36.9066151986256,NA,NA,NA,NA,NA,0.249647533450141,-0.0993806902732142,0.00472594421657118,1.30757810345925,NA,-37.2824997,145.8756164,131,1018,1153.12255251799,0.8828203
"24","17","8","2018","Marysville","SC1","M",254,"A","M254A","Amyema pendula",15.133,0.553333333333333,470.068337129841,36.6665051366544,NA,NA,NA,NA,NA,0.2617311550707,-0.135626265018463,0.00492882784690603,1.12735026167862,NA,-37.2824997,145.8756164,131,1018,1153.12255251799,0.8828203
"25","17","8","2018","Marysville","SC1","M",254,"C","M254C","Amyema pendula",19.5512,0.576666666666667,436.027732463295,36.5736947453093,NA,NA,NA,NA,NA,0.245005994598796,-0.129522812367717,0.00474139694750194,1.29343210430814,NA,-37.2824997,145.8756164,131,1018,1153.12255251799,0.8828203
"26","17","8","2018","Marysville","SC1","M",254,"D","M254D","Amyema pendula",12.7571,0.553333333333333,452.272727272727,35.6144611948632,NA,NA,NA,NA,NA,0.221131332933368,-0.174020866086876,0.0050744244192674,1.21105527638191,NA,-37.2824997,145.8756164,131,1018,1153.12255251799,0.8828203
"27","17","8","2018","Marysville","SC2","M",260,"D","M260D","Muellerina eucalyptoides",21.8654,0.776666666666667,506.334012219959,29.316868455278,NA,NA,NA,NA,NA,0.454671892151861,-0.0824370945184884,0.00439185259514601,0.974980893769357,NA,-37.32989324,145.9005262,110,1565,1101.55158273381,1.42072330023439
"28","17","8","2018","Marysville","SC1","M",254,"E","M254E","Amyema pendula",20.8189,0.563333333333333,449.265536723164,37.4010132221903,NA,NA,NA,NA,NA,0.262144288524923,-0.0900832919200266,0.00474625625366982,1.22585513078471,NA,-37.2824997,145.8756164,131,1018,1153.12255251799,0.8828203
"29","17","8","2018","Marysville","SC2","T",261,"A","T261A","Eucalyptus regnans",19.3258,0.336666666666667,605.322338830585,47.8657585139319,NA,NA,NA,NA,NA,0.274068176432414,-0.101280464526529,0.00620547364529579,0.652012383900929,NA,-37.32915136,145.9002642,110,1565,1101.55158273381,1.42072330023439
"30","17","8","2018","Marysville","SC1","M",256,"C","M256C","Amyema pendula",19.0265,0.776666666666667,462.834437086093,27.2242731227106,45.29,0.79,57.3291139240506,-32.11,-2.82,0.337343753435857,-0.0863025888809408,0.00472943259959652,1.16059981684982,0.029018221953591,-37.28265041,145.8756195,131,1018,1153.12255251799,0.8828203
"31","17","8","2018","Marysville","SC1","M",256,"B","M256B","Amyema pendula",10.4515,0.906666666666667,414.375,25.8425438271147,NA,NA,NA,NA,NA,0.235237055698613,-0.201221540855993,0.00426792804860546,1.4132730015083,NA,-37.28265041,145.8756195,131,1018,1153.12255251799,0.8828203
"32","17","8","2018","Marysville","SC1","M",256,"A","M256A","Amyema pendula",14.0746,0.926666666666667,451.6,22.6662372171672,NA,NA,NA,NA,NA,0.261880995465664,-0.196222289073972,0.00476098736772309,1.21434898139947,NA,-37.28265041,145.8756195,131,1018,1153.12255251799,0.8828203
"33","17","8","2018","Marysville","SC2","T",261,"C","T261C","Eucalyptus regnans",18.3171,0.33,593.175257731959,63.6695748896381,51.81,2.04,25.3970588235294,-28.83,-1.6,0.551073238061996,-0.0127263598946734,0.0047594208624066,0.685842399805346,0.0320404212457212,-37.32915136,145.9002642,110,1565,1101.55158273381,1.42072330023439
"34","17","8","2018","Marysville","SC1","T",256,"A","T256A","Eucalyptus radiata",42.9589,0.426666666666667,579.246954595792,41.0649829847436,NA,NA,NA,NA,NA,0.477883001663692,-0.0114509988387305,0.00570741743852845,0.726379382862387,NA,-37.28265041,145.8756195,131,1018,1153.12255251799,0.8828203
"35","17","8","2018","Marysville","SC2","T",261,"B","T261B","Eucalyptus regnans",21.6019,0.326666666666667,579.422043010753,50.1099538379457,NA,NA,NA,NA,NA,0.572907075066523,-0.00358493711529261,0.00610901478715355,0.725857709527013,NA,-37.32915136,145.9002642,110,1565,1101.55158273381,1.42072330023439
"36","17","8","2018","Marysville","SC2","M",261,"A","M261A","Muellerina eucalyptoides",14.8226,0.846666666666667,389.26116838488,32.7137497241227,NA,NA,NA,NA,NA,0.374882346907234,-0.059510945979515,0.00361041571866583,1.56896932244538,NA,-37.32915136,145.9002642,110,1565,1101.55158273381,1.42072330023439
"37","17","8","2018","Marysville","SC2","T",260,"E","T260E","Eucalyptus viminalis",17.2354,0.376666666666667,523.642611683849,56.5540097125607,NA,NA,NA,NA,NA,0.549393333612904,-0.00124637199450876,0.00469439261712953,0.909699435621473,NA,-37.32989324,145.9005262,110,1565,1101.55158273381,1.42072330023439
"38","17","8","2018","Marysville","SC2","T",260,"C","T260C","Eucalyptus viminalis",11.1297,0.373333333333333,522.48,56.8044709845353,51.94,1.98,26.2323232323232,-30.59,-1.01,0.569148078560904,0.00398728579341324,0.00471542359632335,0.91394885928648,0.0348564112240222,-37.32989324,145.9005262,110,1565,1101.55158273381,1.42072330023439
"39","17","8","2018","Marysville","SC1","M",255,"E","M255E","Amyema pendula",14.3533,0.79,345.240912933221,35.1434797512365,NA,NA,NA,NA,NA,0.181999103358128,-0.228762750864119,0.00360187094098327,1.89652808383527,NA,-37.28250733,145.875552,131,1018,1153.12255251799,0.8828203
"40","17","8","2018","Marysville","SC1","T",257,"A","T257A","Eucalyptus radiata",12.9835,0.383333333333333,547.65407554672,47.1321741024431,NA,NA,NA,NA,NA,0.585170805870984,0.00886300542627866,0.0055348510902634,0.825970160090028,NA,-37.28281075,145.8755469,131,1018,1153.12255251799,0.8828203
"41","17","8","2018","Marysville","SC1","T",255,"E","T255E","Eucalyptus polyanthemos",14.6897,0.406666666666667,500.409836065574,48.1235053235053,NA,NA,NA,NA,NA,0.566979377160941,0.00851054362151859,0.0051098031552609,0.998361998361998,NA,-37.28250733,145.875552,131,1018,1153.12255251799,0.8828203
"42","17","8","2018","Marysville","SC1","T",255,"D","T255D","Eucalyptus polyanthemos",17.0418,0.376666666666667,497.051671732523,52.1060355898,NA,NA,NA,NA,NA,0.54124427790273,0.0107857583317495,0.00509512425304693,1.0118632666789,NA,-37.28250733,145.875552,131,1018,1153.12255251799,0.8828203
"43","17","8","2018","Marysville","SC1","T",255,"A","T255A","Eucalyptus polyanthemos",23.857,0.416666666666667,471.562189054726,50.3397197839298,NA,NA,NA,NA,NA,0.53081424695357,0.0166814859851677,0.00476760699165863,1.12061107359892,NA,-37.28250733,145.875552,131,1018,1153.12255251799,0.8828203
"44","17","8","2018","Marysville","SC1","T",259,"D","T259D","Eucalyptus radiata",19.1356,0.346666666666667,551.762114537445,50.9264138389887,NA,NA,NA,NA,NA,0.617994976868759,0.00769050848765663,0.00566428139577139,0.812375249500998,NA,-37.2825496388136,145.875615381356,131,1018,1153.12255251799,0.8828203
"45","17","8","2018","Marysville","SC1","T",255,"C","T255C","Eucalyptus polyanthemos",23.5725,0.436666666666667,515.061099796334,46.6053105043595,49.54,1.21,40.9421487603306,-29.5,-3.39,0.481787245842967,-0.0179231035891952,0.00491376693148229,0.941517230471144,0.025962706543642,-37.28250733,145.875552,131,1018,1153.12255251799,0.8828203
"46","17","8","2018","Marysville","SC1","T",259,"C","T259C","Eucalyptus radiata",19.354,0.36,543.014492753623,51.6547453827266,53.83,1.47,36.6190476190476,-28.59,-2.86,0.576336093826314,0.00804638528031183,0.00537758488053001,0.841571474324757,0.0284581791877648,-37.2825496388136,145.875615381356,131,1018,1153.12255251799,0.8828203
"47","17","8","2018","Marysville","SC1","T",259,"B","T259B","Eucalyptus radiata",15.8613,0.353333333333333,538.730158730159,51.925947750933,NA,NA,NA,NA,NA,0.573623278798157,0.00513804955253902,0.00545043239811531,0.856216853270477,NA,-37.2825496388136,145.875615381356,131,1018,1153.12255251799,0.8828203
"48","17","8","2018","Marysville","SC1","T",258,"E","T258E","Eucalyptus polyanthemos",20.7898,0.36,475.440115440116,63.0988223867913,NA,NA,NA,NA,NA,0.570074119699635,0.0149294457907681,0.00440226564095,1.10331431346364,NA,-37.2827447,145.8756831,131,1018,1153.12255251799,0.8828203
"49","17","8","2018","Marysville","SC1","T",258,"D","T258D","Eucalyptus polyanthemos",17.3176,0.346666666666667,476.182795698925,65.1748146475481,NA,NA,NA,NA,NA,0.547471373335306,0.00534374351110889,0.00442596638013439,1.10003387151406,NA,-37.2827447,145.8756831,131,1018,1153.12255251799,0.8828203
"50","17","8","2018","Marysville","SC1","T",258,"C","T258C","Eucalyptus polyanthemos",29.7562,0.41,491.295955882353,55.6679699923297,46.85,1.48,31.6554054054054,-30.54,-4.85,0.594290547187454,0.0101854126590872,0.00438137835918926,1.0354329972125,0.0265862038835604,-37.2827447,145.8756831,131,1018,1153.12255251799,0.8828203
"51","17","8","2018","Marysville","SC1","T",258,"B","T258B","Eucalyptus polyanthemos",39.1031,0.346666666666667,499.837962962963,60.3638524830578,NA,NA,NA,NA,NA,0.617458922273683,0.0148515409901403,0.00477871319665193,1.00064835826425,NA,-37.2827447,145.8756831,131,1018,1153.12255251799,0.8828203
"52","17","8","2018","Marysville","SC1","T",258,"A","T258A","Eucalyptus polyanthemos",37.1879,0.386666666666667,559.129770992366,50.7712366545613,NA,NA,NA,NA,NA,0.600645414888126,0.000835416507025044,0.00509384263012506,0.788493569614723,NA,-37.2827447,145.8756831,131,1018,1153.12255251799,0.8828203
"53","17","8","2018","Marysville","SC1","T",255,"B","T255B","Eucalyptus polyanthemos",16.447,0.41,479.929178470255,48.5405660655786,NA,NA,NA,NA,NA,0.584222784207671,0.0117278771514136,0.00502471352919281,1.08364076380486,NA,-37.28250733,145.875552,131,1018,1153.12255251799,0.8828203
"54","17","8","2018","Marysville","SC1","M",255,"B","M255B","Amyema pendula",23.6983,0.906666666666667,333.525109702584,34.6435985147502,NA,NA,NA,NA,NA,0.200252097598862,-0.228653343073258,0.00318367959379563,1.99827500511651,NA,-37.28250733,145.875552,131,1018,1153.12255251799,0.8828203
"55","17","8","2018","Marysville","SC1","M",255,"A","M255A","Amyema pendula",18.7223,0.85,368.473380372033,32.5916964052572,NA,NA,NA,NA,NA,0.131775420438699,-0.281112529021112,0.00360972492381686,1.71390025241535,NA,-37.28250733,145.875552,131,1018,1153.12255251799,0.8828203
"56","17","8","2018","Marysville","SC1","M",255,"D","M255D","Amyema pendula",12.3468,0.54,461.811377245509,40.023339492366,NA,NA,NA,NA,NA,0.237339505289273,-0.15057772683209,0.00462692987476737,1.1653862361827,NA,-37.28250733,145.875552,131,1018,1153.12255251799,0.8828203
"57","17","8","2018","Marysville","SC1","T",259,"E","T259E","Eucalyptus radiata",37.5957,0.346666666666667,537.759146341463,53.2864189131729,NA,NA,NA,NA,NA,0.552770024821381,0.00318543666334689,0.00541341573228198,0.859568557417014,NA,-37.2825496388136,145.875615381356,131,1018,1153.12255251799,0.8828203
"58","17","8","2018","Marysville","SC1","M",255,"C","M255C","Amyema pendula",20.1266,0.973333333333333,325.985915492958,33.4456686109311,NA,NA,NA,NA,NA,0.179102431845188,-0.178253409792897,0.00307183950252436,2.06761719593865,NA,-37.28250733,145.875552,131,1018,1153.12255251799,0.8828203
"59","17","8","2018","Marysville","SC1","T",259,"A","T259A","Eucalyptus radiata",12.9885,0.326666666666667,681.477272727273,43.3166583291646,NA,NA,NA,NA,NA,0.532885776676874,-0.0020774595637335,0.00706708367606195,0.467400366850092,NA,-37.2825496388136,145.875615381356,131,1018,1153.12255251799,0.8828203
"60","17","8","2018","Marysville","SC1","M",253,"E","M253E","Amyema pendula",21.839,0.893333333333333,376.376811594203,30.0332801584246,NA,NA,NA,NA,NA,0.372205461816888,-0.0524106687875722,0.00372720854721766,1.65691182133231,NA,-37.28209502,145.8756748,131,1018,1153.12255251799,0.8828203
"61","17","8","2018","Marysville","SC1","M",253,"D","M253D","Amyema pendula",18.3337,0.606666666666667,429.713541666667,37.0355332000081,NA,NA,NA,NA,NA,0.336422254239164,-0.0568399462590402,0.00445073016621586,1.32713168898855,NA,-37.28209502,145.8756748,131,1018,1153.12255251799,0.8828203
"62","17","8","2018","Marysville","SC1","M",253,"C","M253C","Amyema pendula",27.4629,0.766666666666667,385.123565754634,31.4692502492294,NA,NA,NA,NA,NA,0.299331129944231,-0.0867825602552205,0.00414483286305462,1.59656922847747,NA,-37.28209502,145.8756748,131,1018,1153.12255251799,0.8828203
"63","17","8","2018","Marysville","SC1","M",253,"B","M253B","Amyema pendula",19.5027,0.74,392.568378919279,33.141929782823,NA,NA,NA,NA,NA,0.324613620211366,-0.0653347550975117,0.00407746730563571,1.54732692111613,NA,-37.28209502,145.8756748,131,1018,1153.12255251799,0.8828203
"64","17","8","2018","Marysville","SC1","M",253,"A","M253A","Amyema pendula",21.7029,0.693333333333333,418.547062539482,32.756127746921,NA,NA,NA,NA,NA,0.30254512499383,-0.117281760113556,0.00440316909083756,1.38921758029461,NA,-37.28209502,145.8756748,131,1018,1153.12255251799,0.8828203
"65","17","8","2018","Marysville","SC1","T",257,"E","T257E","Eucalyptus radiata",31.5338,0.493333333333333,545.800604229607,43.6369423225949,NA,NA,NA,NA,NA,0.414893842914349,-0.028799387127372,0.00464520866755929,0.832170928816562,NA,-37.28281075,145.8755469,131,1018,1153.12255251799,0.8828203
"66","17","8","2018","Marysville","SC1","T",254,"B","T254B","Eucalyptus polyanthemos",36.037,0.366666666666667,513.008921330089,56.9718911057008,NA,NA,NA,NA,NA,0.540797274167778,0.00563097402796547,0.00478704967369395,0.94928383975717,NA,-37.2824997,145.8756164,131,1018,1153.12255251799,0.8828203
"67","17","8","2018","Marysville","SC1","T",253,"A","T253A","Eucalyptus polyanthemos",20.8762,0.33,500.812883435583,63.9334823752795,NA,NA,NA,NA,NA,0.556588187966633,0.00344847080106283,0.00473977471227929,0.99675374391327,NA,-37.28209502,145.8756748,131,1018,1153.12255251799,0.8828203
"68","17","8","2018","Marysville","SC1","T",256,"E","T256E","Eucalyptus radiata",14.3623,0.38,554.915254237288,48.7419398628928,NA,NA,NA,NA,NA,0.495507404614026,-0.00867930026359479,0.0053990033116672,0.802076970067196,NA,-37.28265041,145.8756195,131,1018,1153.12255251799,0.8828203
"69","17","8","2018","Marysville","SC1","T",253,"C","T253C","Eucalyptus polyanthemos",18.0461,0.3,486.827309236948,74.4353242039267,50.96,1.61,31.6521739130435,-30.81,-3.08,0.57481863988393,0.00896364983470054,0.00447816056285476,1.05411648242864,0.0216295155185885,-37.28209502,145.8756748,131,1018,1153.12255251799,0.8828203
"70","17","8","2018","Marysville","SC1","T",253,"E","T253E","Eucalyptus polyanthemos",21.4536,0.31,530.660225442834,65.10165685501,NA,NA,NA,NA,NA,0.549907709980232,0.00376675949718738,0.00495502972957693,0.884444983916975,NA,-37.28209502,145.8756748,131,1018,1153.12255251799,0.8828203
"71","17","8","2018","Marysville","SC1","T",254,"C","T254C","Eucalyptus polyanthemos",32.0547,0.4,537.716049382716,52.5685094379848,50.21,1.33,37.7518796992481,-30.81,-3.06,0.561941676688845,0.00468314446182825,0.0047556988522744,0.859717598438756,0.0253003178940998,-37.2824997,145.8756164,131,1018,1153.12255251799,0.8828203
"72","17","8","2018","Marysville","SC1","T",254,"D","T254D","Eucalyptus polyanthemos",28.3973,0.403333333333333,518.419483101392,54.4499837018005,NA,NA,NA,NA,NA,0.595653717797503,0.0121586289557677,0.00455342439871699,0.928939850056564,NA,-37.2824997,145.8756164,131,1018,1153.12255251799,0.8828203
"73","17","8","2018","Marysville","SC1","T",254,"E","T254E","Eucalyptus polyanthemos",26.8669,0.343333333333333,514.316628701594,59.4966450384215,NA,NA,NA,NA,NA,0.544552010740573,0.00566287091683188,0.00489543798199445,0.944327568261842,NA,-37.2824997,145.8756164,131,1018,1153.12255251799,0.8828203
"74","17","8","2018","Marysville","SC1","T",253,"D","T253D","Eucalyptus polyanthemos",19.0564,0.306666666666667,521.084112149533,68.3564100724586,NA,NA,NA,NA,NA,0.533986039966466,0.00213404109290611,0.0047703932400207,0.919075973886219,NA,-37.28209502,145.8756748,131,1018,1153.12255251799,0.8828203
"75","17","8","2018","Marysville","SC1","M",259,"E","M259E","Amyema pendula",11.3939,0.643333333333333,442.651622002821,36.3048049961764,NA,NA,NA,NA,NA,0.362040660927388,-0.084518657342478,0.0042815383397361,1.25911292378282,NA,-37.2825496388136,145.875615381356,131,1018,1153.12255251799,0.8828203
"76","17","8","2018","Marysville","SC1","T",256,"B","T256B","Eucalyptus radiata",12.4845,0.336666666666667,570.233644859813,51.1534049004343,NA,NA,NA,NA,NA,0.506734125287867,0.00128017588721041,0.00580664578532826,0.753667131033352,NA,-37.28265041,145.8756195,131,1018,1153.12255251799,0.8828203
"77","17","8","2018","Marysville","SC1","M",258,"C","M258C","Amyema pendula",23.8819,1.05,367.344467640919,27.1450005114857,NA,NA,NA,NA,NA,0.306817976377937,-0.101488442134203,0.00350849487727207,1.72224053467305,NA,-37.2827447,145.8756831,131,1018,1153.12255251799,0.8828203
"78","17","8","2018","Marysville","SC1","T",257,"D","T257D","Eucalyptus radiata",10.1458,0.353333333333333,530.961538461538,52.4954726548352,NA,NA,NA,NA,NA,0.554984939355217,-0.0039449511810125,0.00539130049910047,0.883375588554871,NA,-37.28281075,145.8755469,131,1018,1153.12255251799,0.8828203
"79","17","8","2018","Marysville","SC1","M",259,"D","M259D","Amyema pendula",16.8072,0.706666666666667,464.192730346576,30.606402738828,NA,NA,NA,NA,NA,0.301230969211937,-0.135791365238013,0.00462352388060104,1.15427759769822,NA,-37.2825496388136,145.875615381356,131,1018,1153.12255251799,0.8828203
"80","17","8","2018","Marysville","SC1","T",257,"C","T257C","Eucalyptus radiata",13.7167,0.333333333333333,558.909512761021,56.9417576487193,53.49,1.64,32.6158536585366,-30.43,-3.84,0.485574143767427,-0.00826626684945555,0.00526854126721442,0.789198389306322,0.0288013589274388,-37.28281075,145.8755469,131,1018,1153.12255251799,0.8828203
"81","17","8","2018","Marysville","SC1","T",257,"B","T257B","Eucalyptus radiata",9.8131,0.336666666666667,531.970149253731,55.0648111778239,NA,NA,NA,NA,NA,0.494552656131271,0.00480037681762063,0.00539418362865319,0.87980472476292,NA,-37.28281075,145.8755469,131,1018,1153.12255251799,0.8828203
"82","17","8","2018","Marysville","SC1","M",258,"A","M258A","Amyema pendula",45.3287,0.98,392.513695743784,24.3327231637205,NA,NA,NA,NA,NA,0.304345076171365,-0.0812845547582637,0.00419356336074505,1.54768180280964,NA,-37.2827447,145.8756831,131,1018,1153.12255251799,0.8828203
"83","17","8","2018","Marysville","SC1","T",256,"C","T256C","Eucalyptus radiata",13.1836,0.34,548.980044345898,53.2477079041965,52.92,1.43,37.006993006993,-29.28,-2.93,0.527989050492604,0.00643213440587498,0.00552357385200508,0.821559836827012,0.0268556160684487,-37.28265041,145.8756195,131,1018,1153.12255251799,0.8828203
"84","17","8","2018","Marysville","SC1","M",258,"D","M258D","Amyema pendula",17.9581,0.976666666666667,405.56592039801,27.5367630146439,NA,NA,NA,NA,NA,0.349832154746251,-0.130551862821883,0.00371826849959974,1.46569040864832,NA,-37.2827447,145.8756831,131,1018,1153.12255251799,0.8828203
"85","17","8","2018","Marysville","SC1","M",259,"C","M259C","Amyema pendula",13.5727,0.75,411.296625222025,29.307091034721,48.62,0.96,50.6458333333333,-32.47,-4.71,0.340193288523451,-0.0860236941741643,0.00454952465856708,1.43133529106927,0.0327565775416829,-37.2825496388136,145.875615381356,131,1018,1153.12255251799,0.8828203
"86","17","8","2018","Marysville","SC1","M",258,"E","M258E","Amyema pendula",38.4809,1.18333333333333,373.40213877145,25.6291584801359,NA,NA,NA,NA,NA,0.301597102405552,-0.142143191807412,0.00329730070220679,1.67807785807053,NA,-37.2827447,145.8756831,131,1018,1153.12255251799,0.8828203
"87","17","8","2018","Marysville","SC1","T",256,"D","T256D","Eucalyptus radiata",18.827,0.37,545.85464333782,46.4210863722662,NA,NA,NA,NA,NA,0.531634996017819,-0.00320764856765369,0.00582214444752289,0.831989545577829,NA,-37.28265041,145.8756195,131,1018,1153.12255251799,0.8828203
"88","17","8","2018","Marysville","SC1","M",259,"B","M259B","Amyema pendula",13.4902,0.783333333333333,392.815622161671,31.1919350736433,NA,NA,NA,NA,NA,0.339891985807924,-0.0924575081525159,0.0040927109577102,1.54572360054568,NA,-37.2825496388136,145.875615381356,131,1018,1153.12255251799,0.8828203
