site_name,trait_name,unit,value,notes
Mallee Round Hill Nature Reserve,longitude,deg,NA,
Mallee Round Hill Nature Reserve,latitude,deg,NA,
Murrua Track Kuringai Chase National Park,longitude,deg,NA,
Murrua Track Kuringai Chase National Park,latitude,deg,NA,
Westhead Kuringai Chase National Park,longitude,deg,NA,
Westhead Kuringai Chase National Park,latitude,deg,NA,
Woodland Round Hill Nature Reserve,longitude,deg,NA,
Woodland Round Hill Nature Reserve,latitude,deg,NA,
