dataset_id,taxon_name,trait_name,value_type,value,unit,original_name,value_new,Source
NHNSW_2014_2,Actinotus minor,leaf_phyllotaxis,mode,alternate,NA,Actinotus minor,NA,"Text by J. M. Powell, except for genera with authors listed; Taxon concept: Flora of NSW 3 (1992)"
NHNSW_2014_2,Actinotus minor,plant_height,maximum,0.5,m,Actinotus minor,NA,"Text by J. M. Powell, except for genera with authors listed; Taxon concept: Flora of NSW 3 (1992)"
NHNSW_2014_2,Actinotus paddisonii,flower_colour,mode,green,NA,Actinotus paddisonii,NA,"Text by J. M. Powell, except for genera with authors listed; Taxon concept: Flora of NSW 3 (1992)"
NHNSW_2014_2,Actinotus paddisonii,flowering_time,mode,yyyyynnnnnyy,NA,Actinotus paddisonii,NA,"Text by J. M. Powell, except for genera with authors listed; Taxon concept: Flora of NSW 3 (1992)"
NHNSW_2014_2,Actinotus paddisonii,leaf_compoundness,mode,simple,NA,Actinotus paddisonii,NA,"Text by J. M. Powell, except for genera with authors listed; Taxon concept: Flora of NSW 3 (1992)"
NHNSW_2014_2,Actinotus paddisonii,leaf_phyllotaxis,mode,alternate,NA,Actinotus paddisonii,NA,"Text by J. M. Powell, except for genera with authors listed; Taxon concept: Flora of NSW 3 (1992)"
NHNSW_2014_2,Actinotus paddisonii,stem_growth_habit,mode,prostrate,NA,Actinotus paddisonii,NA,"Text by J. M. Powell, except for genera with authors listed; Taxon concept: Flora of NSW 3 (1992)"
NHNSW_2014_2,Aegopodium podagraria,flower_colour,mode,white_cream,NA,Aegopodium podagraria,NA,"Text by J. M. Powell, except for genera with authors listed; Taxon concept: Flora of NSW 3 (1992)"
NHNSW_2014_2,Aegopodium podagraria,leaf_compoundness,mode,compound,NA,Aegopodium podagraria,NA,"Text by J. M. Powell, except for genera with authors listed; Taxon concept: Flora of NSW 3 (1992)"
NHNSW_2014_2,Aegopodium podagraria,leaf_length,minimum,40,mm,Aegopodium podagraria,NA,"Text by J. M. Powell, except for genera with authors listed; Taxon concept: Flora of NSW 3 (1992)"
NHNSW_2014_2,Aegopodium podagraria,leaf_length,maximum,100,mm,Aegopodium podagraria,NA,"Text by J. M. Powell, except for genera with authors listed; Taxon concept: Flora of NSW 3 (1992)"
NHNSW_2014_2,Aegopodium podagraria,leaf_width,minimum,30,mm,Aegopodium podagraria,NA,"Text by J. M. Powell, except for genera with authors listed; Taxon concept: Flora of NSW 3 (1992)"
NHNSW_2014_2,Aegopodium podagraria,leaf_width,maximum,50,mm,Aegopodium podagraria,NA,"Text by J. M. Powell, except for genera with authors listed; Taxon concept: Flora of NSW 3 (1992)"
NHNSW_2014_2,Aegopodium podagraria,plant_height,maximum,1,m,Aegopodium podagraria,NA,"Text by J. M. Powell, except for genera with authors listed; Taxon concept: Flora of NSW 3 (1992)"
NHNSW_2014_2,Agave americana,flower_colour,mode,yellow_orange,NA,Agave americana,NA,Text by G. J. Harden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Agave americana,flowering_time,mode,yyyyynnnnnny,NA,Agave americana,NA,Text by G. J. Harden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Agave americana,leaf_compoundness,mode,simple,NA,Agave americana,NA,Text by G. J. Harden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Agave americana,plant_height,maximum,2,m,Agave americana,NA,Text by G. J. Harden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Agrostis diemenica,flower_colour,mode,blue_purple green,NA,Agrostis sp. B sensu Jacobs & Hastings (1993),NA,NA
NHNSW_2014_2,Agrostis diemenica,flowering_time,mode,yynnnnnnnnny,NA,Agrostis sp. B sensu Jacobs & Hastings (1993),NA,NA
NHNSW_2014_2,Agrostis diemenica,plant_height,maximum,0.5,m,Agrostis sp. B sensu Jacobs & Hastings (1993),NA,NA
NHNSW_2014_2,Akania bidwillii,flower_colour,mode,pink white_cream,NA,Akania bidwillii,NA,Text by S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Akania bidwillii,flowering_time,mode,nnnnnnnnyyyn,NA,Akania bidwillii,NA,Text by S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Akania bidwillii,leaf_compoundness,mode,compound,NA,Akania bidwillii,NA,Text by S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Akania bidwillii,leaf_length,minimum,500,mm,Akania bidwillii,NA,Text by S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Akania bidwillii,leaf_length,maximum,500,mm,Akania bidwillii,NA,Text by S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Akania bidwillii,leaf_phyllotaxis,mode,alternate,NA,Akania bidwillii,NA,Text by S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Akania bidwillii,plant_height,maximum,2,m,Akania bidwillii,NA,Text by S. M. Hastings; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alangium polyosmoides,flower_colour,mode,green red_brown yellow_orange,NA,Alangium polyosmoides,NA,NA
NHNSW_2014_2,Alangium polyosmoides,flowering_time,mode,yyyynnnnnyyy,NA,Alangium polyosmoides,NA,NA
NHNSW_2014_2,Alangium polyosmoides,leaf_compoundness,mode,simple,NA,Alangium polyosmoides,NA,NA
NHNSW_2014_2,Alangium polyosmoides,leaf_length,minimum,40,mm,Alangium polyosmoides,NA,NA
NHNSW_2014_2,Alangium polyosmoides,leaf_length,maximum,150,mm,Alangium polyosmoides,NA,NA
NHNSW_2014_2,Alangium polyosmoides,leaf_margin,mode,entire,NA,Alangium polyosmoides,NA,NA
NHNSW_2014_2,Alangium polyosmoides,leaf_phyllotaxis,mode,alternate,NA,Alangium polyosmoides,NA,NA
NHNSW_2014_2,Alangium polyosmoides,leaf_width,minimum,20,mm,Alangium polyosmoides,NA,NA
NHNSW_2014_2,Alangium polyosmoides,leaf_width,maximum,40,mm,Alangium polyosmoides,NA,NA
NHNSW_2014_2,Alangium polyosmoides,plant_height,maximum,20,m,Alangium polyosmoides,NA,NA
NHNSW_2014_2,Alisma lanceolatum,flower_colour,mode,pink white_cream,NA,Alisma lanceolatum,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma lanceolatum,flowering_time,mode,yynnnnnnnnny,NA,Alisma lanceolatum,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma lanceolatum,leaf_compoundness,mode,simple,NA,Alisma lanceolatum,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma lanceolatum,leaf_length,minimum,66.7,mm,Alisma lanceolatum,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma lanceolatum,leaf_length,maximum,200,mm,Alisma lanceolatum,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma lanceolatum,leaf_margin,mode,entire,NA,Alisma lanceolatum,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma lanceolatum,leaf_width,minimum,13.3,mm,Alisma lanceolatum,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma lanceolatum,leaf_width,maximum,40,mm,Alisma lanceolatum,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma lanceolatum,plant_growth_substrate,mode,aquatic,NA,Alisma lanceolatum,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma lanceolatum,plant_height,maximum,1,m,Alisma lanceolatum,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma plantago-aquatica,flower_colour,mode,pink white_cream,NA,Alisma plantago-aquatica,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma plantago-aquatica,flowering_time,mode,yynnnnnnnnny,NA,Alisma plantago-aquatica,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma plantago-aquatica,leaf_compoundness,mode,simple,NA,Alisma plantago-aquatica,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma plantago-aquatica,leaf_margin,mode,entire,NA,Alisma plantago-aquatica,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma plantago-aquatica,plant_growth_substrate,mode,aquatic,NA,Alisma plantago-aquatica,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma plantago-aquatica,plant_height,maximum,1.5,m,Alisma plantago-aquatica,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Alisma plantago-aquatica,vegetative_reproduction_ability,mode,not_vegetative,NA,Alisma plantago-aquatica,NA,Text by S. W. L. Jacobs; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium ampeloprasum,flower_colour,mode,green white_cream,NA,Allium ampeloprasum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium ampeloprasum,flowering_time,mode,yynnnnnnnnny,NA,Allium ampeloprasum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium ampeloprasum,leaf_compoundness,mode,simple,NA,Allium ampeloprasum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium ampeloprasum,leaf_length,minimum,100,mm,Allium ampeloprasum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium ampeloprasum,leaf_length,maximum,800,mm,Allium ampeloprasum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium ampeloprasum,leaf_margin,mode,entire,NA,Allium ampeloprasum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium ampeloprasum,leaf_width,minimum,5,mm,Allium ampeloprasum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium ampeloprasum,leaf_width,maximum,40,mm,Allium ampeloprasum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium ampeloprasum,plant_height,maximum,1.1,m,Allium ampeloprasum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium neapolitanum,flower_colour,mode,white_cream,NA,Allium neapolitanum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium neapolitanum,flowering_time,mode,nnnnnnnnyyyy,NA,Allium neapolitanum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium neapolitanum,leaf_compoundness,mode,simple,NA,Allium neapolitanum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium neapolitanum,leaf_length,minimum,80,mm,Allium neapolitanum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium neapolitanum,leaf_length,maximum,350,mm,Allium neapolitanum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium neapolitanum,leaf_margin,mode,entire,NA,Allium neapolitanum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium neapolitanum,leaf_width,minimum,5,mm,Allium neapolitanum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium neapolitanum,leaf_width,maximum,30,mm,Allium neapolitanum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium neapolitanum,plant_height,maximum,0.55,m,Allium neapolitanum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium oleraceum,flower_colour,mode,green white_cream,NA,Allium oleraceum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium oleraceum,flowering_time,mode,yynnnnnnnnny,NA,Allium oleraceum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium oleraceum,leaf_compoundness,mode,simple,NA,Allium oleraceum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium oleraceum,leaf_length,minimum,100,mm,Allium oleraceum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium oleraceum,leaf_length,maximum,500,mm,Allium oleraceum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium oleraceum,leaf_margin,mode,entire,NA,Allium oleraceum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium oleraceum,leaf_width,minimum,1,mm,Allium oleraceum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium oleraceum,leaf_width,maximum,5,mm,Allium oleraceum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium oleraceum,plant_height,maximum,0.5,m,Allium oleraceum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium triquetrum,flower_colour,mode,green white_cream,NA,Allium triquetrum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium triquetrum,flowering_time,mode,nnnnnnnyyyyn,NA,Allium triquetrum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium triquetrum,leaf_compoundness,mode,simple,NA,Allium triquetrum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium triquetrum,leaf_length,minimum,200,mm,Allium triquetrum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium triquetrum,leaf_length,maximum,420,mm,Allium triquetrum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium triquetrum,leaf_margin,mode,entire,NA,Allium triquetrum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium triquetrum,leaf_width,minimum,4,mm,Allium triquetrum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium triquetrum,leaf_width,maximum,17,mm,Allium triquetrum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium triquetrum,plant_height,maximum,0.4,m,Allium triquetrum,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium vineale,flower_colour,mode,green pink white_cream,NA,Allium vineale,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium vineale,flowering_time,mode,yynnnnnnnnny,NA,Allium vineale,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium vineale,leaf_compoundness,mode,simple,NA,Allium vineale,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium vineale,leaf_length,minimum,150,mm,Allium vineale,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium vineale,leaf_length,maximum,600,mm,Allium vineale,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium vineale,leaf_margin,mode,entire,NA,Allium vineale,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium vineale,leaf_width,minimum,2,mm,Allium vineale,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium vineale,leaf_width,maximum,6,mm,Allium vineale,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allium vineale,plant_height,maximum,0.75,m,Allium vineale,NA,Text by D. C. Godden; Taxon concept: Flora of NSW 4 (1993)
NHNSW_2014_2,Allocasuarina paludosa,flower_colour,mode,red_brown,NA,Allocasuarina paludosa,NA,Text by K. L. Wilson & L. A. S. Johnson (1990); edited KL Wilson (Feb 2014); Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Allocasuarina paludosa,leaf_compoundness,mode,simple,NA,Allocasuarina paludosa,NA,Text by K. L. Wilson & L. A. S. Johnson (1990); edited KL Wilson (Feb 2014); Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Allocasuarina paludosa,leaf_margin,mode,entire,NA,Allocasuarina paludosa,NA,Text by K. L. Wilson & L. A. S. Johnson (1990); edited KL Wilson (Feb 2014); Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Allocasuarina paludosa,leaf_type,mode,scale,NA,Allocasuarina paludosa,NA,Text by K. L. Wilson & L. A. S. Johnson (1990); edited KL Wilson (Feb 2014); Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Allocasuarina paludosa,plant_height,maximum,3,m,Allocasuarina paludosa,NA,Text by K. L. Wilson & L. A. S. Johnson (1990); edited KL Wilson (Feb 2014); Taxon concept: Flora of NSW 1 (1990)
NHNSW_2014_2,Alocasia brisbanensis,flower_colour,mode,green,NA,Alocasia brisbanensis,NA,Text by A. Hay; Taxon concept: Flora of NSW 4 (1993)
