source,taxon_name,trait_name,category,trait_value,flora_value,units,value_type
Florabase_long,Citrullus lanatus,fruit_colour,,green white,green white,,mode
Florabase_long,Solanum nigrum,fruit_colour,,green,green,,mode
Florabase_long,Alexgeorgea nitens,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Alexgeorgea subterranea,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Alternanthera pungens,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Apodasmia ceramophila,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Carpobrotus edulis,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Catacolea enodis,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Chaetanthus aristatus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Chaetanthus leptocarpoides,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Chaetanthus tenellus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Desmocladus asper,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Desmocladus austrinus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Desmocladus biformis,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Desmocladus castaneus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Desmocladus elongatus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Desmocladus fasciculatus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Desmocladus flexuosus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Desmocladus glomeratus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Desmocladus lateriticus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Desmocladus myriocladus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Desmocladus parthenicus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Desmocladus quiricanus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Desmocladus semiplanus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Desmocladus virgatus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Empodisma gracillimum,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Euphorbia terracina,fruit_dehiscence,,dehiscent,opening,,mode
Florabase_long,Hypolaena caespitosa,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Hypolaena exsulca,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Hypolaena fastigiata,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Hypolaena grandiuscula,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Hypolaena humilis,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Hypolaena pubescens,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Hypolaena robusta,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Hypolaena viridis,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Kulinia eludens,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Lepidobolus chaetocephalus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Lepidobolus densus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Lepidobolus deserti,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Lepidobolus preissianus subsp. volubilis,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Lepidobolus quadratus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Leptocarpus laxus,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Leptocarpus tenax,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Stenotalis ramosissima,fruit_dehiscence,,indehiscent,indehiscent,,mode
Florabase_long,Alexgeorgea nitens,fruit_type,,nut,nut,,mode
Florabase_long,Alexgeorgea subterranea,fruit_type,,nut,nut,,mode
Florabase_long,Alopecurus myosuroides,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Anthoxanthum odoratum,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Apodasmia ceramophila,fruit_type,,nut,nut,,mode
Florabase_long,Arundo donax,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Avena barbata,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Avena fatua,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Axonopus affinis,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Axonopus fissifolius,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Brachypodium distachyon,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Briza maxima,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Briza minor,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Bromus alopecuros,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Bromus catharticus,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Bromus diandrus,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Bromus hordeaceus,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Bromus madritensis,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Bromus rubens,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Cakile maritima,fruit_type,,legume,pods,,mode
Florabase_long,Catacolea enodis,fruit_type,,nut,nut,,mode
Florabase_long,Cenchrus ciliaris,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Cenchrus echinatus,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Chaetanthus aristatus,fruit_type,,nut,nut,,mode
Florabase_long,Chaetanthus leptocarpoides,fruit_type,,nut,nut,,mode
Florabase_long,Chaetanthus tenellus,fruit_type,,nut,nut,,mode
Florabase_long,Chordifex abortivus,fruit_type,,capsule,capsule,,mode
Florabase_long,Chordifex amblycoleus,fruit_type,,capsule,capsule,,mode
Florabase_long,Chordifex capillaceus,fruit_type,,capsule,capsule,,mode
Florabase_long,Chordifex chaunocoleus,fruit_type,,capsule,capsule,,mode
Florabase_long,Chordifex crispatus,fruit_type,,capsule,capsule,,mode
Florabase_long,Chordifex gracilior,fruit_type,,capsule,capsule,,mode
Florabase_long,Chordifex isomorphus,fruit_type,,capsule,capsule,,mode
Florabase_long,Chordifex jacksonii,fruit_type,,capsule,capsule,,mode
Florabase_long,Chordifex laxus,fruit_type,,capsule,capsule,,mode
Florabase_long,Chordifex leucoblepharus,fruit_type,,capsule,capsule,,mode
Florabase_long,Chordifex microcodon,fruit_type,,capsule,capsule,,mode
Florabase_long,Chordifex ornatus,fruit_type,,capsule,capsule,,mode
Florabase_long,Chordifex reseminans,fruit_type,,capsule,capsule,,mode
Florabase_long,Chordifex sinuosus,fruit_type,,capsule,capsule,,mode
Florabase_long,Chordifex sphacelatus,fruit_type,,capsule,capsule,,mode
Florabase_long,Chordifex stenandrus,fruit_type,,capsule,capsule,,mode
Florabase_long,Codium duthieae,fruit_type,,utricle,utricles,,mode
Florabase_long,Cortaderia selloana,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Cynodon dactylon,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Cynosurus echinatus,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Cytogonidium leptocarpoides,fruit_type,,capsule,capsule,,mode
Florabase_long,Dactylis glomerata,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Desmocladus asper,fruit_type,,nut,nut,,mode
Florabase_long,Desmocladus austrinus,fruit_type,,nut,nut,,mode
Florabase_long,Desmocladus biformis,fruit_type,,nut,nut,,mode
Florabase_long,Desmocladus castaneus,fruit_type,,nut,nut,,mode
Florabase_long,Desmocladus elongatus,fruit_type,,nut,nut,,mode
Florabase_long,Desmocladus fasciculatus,fruit_type,,nut,nut,,mode
Florabase_long,Desmocladus flexuosus,fruit_type,,nut,nut,,mode
Florabase_long,Desmocladus glomeratus,fruit_type,,nut,nut,,mode
Florabase_long,Desmocladus lateriticus,fruit_type,,nut,nut,,mode
Florabase_long,Desmocladus myriocladus,fruit_type,,nut,nut,,mode
Florabase_long,Desmocladus parthenicus,fruit_type,,nut,nut,,mode
Florabase_long,Desmocladus quiricanus,fruit_type,,nut,nut,,mode
Florabase_long,Desmocladus semiplanus,fruit_type,,nut,nut,,mode
Florabase_long,Desmocladus virgatus,fruit_type,,nut,nut,,mode
Florabase_long,Dielsia stenostachya,fruit_type,,capsule,capsule,,mode
Florabase_long,Digitaria ciliaris,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Digitaria sanguinalis,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Echinochloa crusgalli,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Ehrharta brevifolia,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Ehrharta calycina,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Ehrharta erecta,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Ehrharta longiflora,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Ehrharta villosa,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Empodisma gracillimum,fruit_type,,nut,nut,,mode
Florabase_long,Eragrostis curvula,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Glyceria maxima,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Hainardia cylindrica,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Holcus lanatus,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Holcus setiger,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Hordeum glaucum,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Hordeum leporinum,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Hordeum marinum,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Hyparrhenia hirta,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Hypolaena caespitosa,fruit_type,,nut,nut,,mode
Florabase_long,Hypolaena exsulca,fruit_type,,nut,nut,,mode
Florabase_long,Hypolaena fastigiata,fruit_type,,nut,nut,,mode
Florabase_long,Hypolaena grandiuscula,fruit_type,,nut,nut,,mode
Florabase_long,Hypolaena humilis,fruit_type,,nut,nut,,mode
Florabase_long,Hypolaena pubescens,fruit_type,,nut,nut,,mode
Florabase_long,Hypolaena robusta,fruit_type,,nut,nut,,mode
Florabase_long,Hypolaena viridis,fruit_type,,nut,nut,,mode
Florabase_long,Kulinia eludens,fruit_type,,nut,nut,,mode
Florabase_long,Lagurus ovatus,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Lepidobolus chaetocephalus,fruit_type,,nut,nut,,mode
Florabase_long,Lepidobolus densus,fruit_type,,nut,nut,,mode
Florabase_long,Lepidobolus deserti,fruit_type,,nut,nut,,mode
Florabase_long,Lepidobolus preissianus subsp. volubilis,fruit_type,,nut,nut,,mode
Florabase_long,Lepidobolus quadratus,fruit_type,,nut,nut,,mode
Florabase_long,Leptocarpus laxus,fruit_type,,nut,nut,,mode
Florabase_long,Leptocarpus tenax,fruit_type,,nut,nut,,mode
Florabase_long,Lepyrodia curvescens,fruit_type,,capsule,capsule,,mode
Florabase_long,Lepyrodia drummondiana,fruit_type,,capsule,capsule,,mode
Florabase_long,Lepyrodia extensa,fruit_type,,capsule,capsule,,mode
Florabase_long,Lepyrodia fortunata,fruit_type,,capsule,capsule,,mode
Florabase_long,Lepyrodia glauca,fruit_type,,capsule,capsule,,mode
Florabase_long,Lepyrodia heleocharoides,fruit_type,,capsule,capsule,,mode
Florabase_long,Lepyrodia hermaphrodita,fruit_type,,capsule,capsule,,mode
Florabase_long,Lepyrodia macra,fruit_type,,capsule,capsule,,mode
Florabase_long,Lepyrodia monoica,fruit_type,,capsule,capsule,,mode
Florabase_long,Lepyrodia muirii,fruit_type,,capsule,capsule,,mode
Florabase_long,Lepyrodia porterae,fruit_type,,capsule,capsule,,mode
Florabase_long,Lepyrodia riparia,fruit_type,,capsule,capsule,,mode
Florabase_long,Lolium rigidum,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Lolium temulentum,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Loxocarya albipes,fruit_type,,capsule,capsule,,mode
Florabase_long,Loxocarya cinerea,fruit_type,,capsule,capsule,,mode
Florabase_long,Loxocarya gigas,fruit_type,,capsule,capsule,,mode
Florabase_long,Loxocarya magna,fruit_type,,capsule,capsule,,mode
Florabase_long,Loxocarya striata,fruit_type,,capsule,capsule,,mode
Florabase_long,Melanostachya ustulata,fruit_type,,capsule,capsule,,mode
Florabase_long,Melinis repens,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Paspalum dilatatum,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Paspalum distichum,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Paspalum urvillei,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Paspalum vaginatum,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Phalaris minor,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Phleum arenarium,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Phragmites australis,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Piptatherum miliaceum,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Platychorda applanata,fruit_type,,capsule,capsule,,mode
Florabase_long,Platychorda rivalis,fruit_type,,capsule,capsule,,mode
Florabase_long,Poa annua,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Polypogon maritimus,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Polypogon monspeliensis,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Rostraria cristata,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Rostraria pumila,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Sorghum halepense,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Spinifex sericeus,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Sporadanthus rivularis,fruit_type,,capsule,capsule,,mode
Florabase_long,Sporadanthus strictus,fruit_type,,capsule,capsule,,mode
Florabase_long,Sporobolus africanus,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Stenotalis ramosissima,fruit_type,,nut,nut,,mode
Florabase_long,Stenotaphrum secundatum,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Taraxis grossa,fruit_type,,capsule,capsule,,mode
Florabase_long,Tremulina cracens,fruit_type,,capsule,capsule,,mode
Florabase_long,Tremulina tremula,fruit_type,,capsule,capsule,,mode
Florabase_long,Tribolium uniolae,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Tyrbastes glaucescens,fruit_type,,capsule,capsule,,mode
Florabase_long,Urochloa mutica,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Vulpia bromoides,fruit_type,,caryopsis,inferred_from_taxonomy,,mode
Florabase_long,Caulerpa scalpelliformis,leaf_arrangement,,distichous,,,mode
Florabase_long,Ecklonia radiata,leaf_arrangement,,distichous,distichous;,,mode
Florabase_long,Alexgeorgea ganopoda,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Alexgeorgea nitens,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Alexgeorgea subterranea,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Apodasmia ceramophila,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Catacolea enodis,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chaetanthus aristatus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chaetanthus leptocarpoides,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chaetanthus tenellus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex abortivus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex amblycoleus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex capillaceus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex chaunocoleus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex crispatus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex gracilior,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex isomorphus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex jacksonii,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex laxus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex leucoblepharus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex microcodon,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex ornatus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex reseminans,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex sinuosus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex sphacelatus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Chordifex stenandrus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Cytogonidium leptocarpoides,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Desmocladus asper,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Desmocladus austrinus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Desmocladus biformis,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Desmocladus castaneus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Desmocladus elongatus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Desmocladus fasciculatus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Desmocladus flexuosus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Desmocladus glomeratus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Desmocladus lateriticus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Desmocladus myriocladus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Desmocladus parthenicus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Desmocladus quiricanus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Desmocladus semiplanus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Desmocladus virgatus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Dielsia stenostachya,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Empodisma gracillimum,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Hypolaena caespitosa,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Hypolaena exsulca,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Hypolaena fastigiata,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Hypolaena grandiuscula,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Hypolaena humilis,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Hypolaena pubescens,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Hypolaena robusta,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Hypolaena viridis,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Kulinia eludens,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepidobolus chaetocephalus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepidobolus densus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepidobolus deserti,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepidobolus preissianus subsp. volubilis,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepidobolus quadratus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepidobolus spiralis,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Leptocarpus laxus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Leptocarpus tenax,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepyrodia curvescens,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepyrodia drummondiana,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepyrodia extensa,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepyrodia fortunata,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepyrodia glauca,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepyrodia heleocharoides,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepyrodia hermaphrodita,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepyrodia macra,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepyrodia monoica,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepyrodia muirii,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepyrodia porterae,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Lepyrodia riparia,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Loxocarya albipes,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Loxocarya cinerea,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Loxocarya gigas,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Loxocarya magna,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Loxocarya striata,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Melanostachya ustulata,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Platychorda applanata,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Platychorda rivalis,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Sporadanthus rivularis,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Sporadanthus strictus,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Stenotalis ramosissima,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Taraxis grossa,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Tremulina cracens,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Tremulina tremula,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Tyrbastes glaucescens,leaf_base_shape,,sheathing,sheathingbase,,mode
Florabase_long,Asterolasia drummondii,leaf_compoundness,,simple,simple,,mode
Florabase_long,Asterolasia grandiflora,leaf_compoundness,,simple,simple,,mode
Florabase_long,Asterolasia pallida,leaf_compoundness,,simple,simple,,mode
Florabase_long,Asterolasia squamuligera,leaf_compoundness,,simple,simple,,mode
Florabase_long,Boronia adamsiana,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia alata,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia albiflora,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia anceps,leaf_compoundness,,simple,simple,,mode
Florabase_long,Boronia baeckeacea subsp. baeckeacea,leaf_compoundness,,simple compound,simple,,mode
Florabase_long,Boronia baeckeacea subsp. patula,leaf_compoundness,,simple compound,simple,,mode
Florabase_long,Boronia barrettiorum,leaf_compoundness,,simple compound,simple compound,,mode
Florabase_long,Boronia busselliana,leaf_compoundness,,simple compound,simple,,mode
Florabase_long,Boronia coerulescens subsp. coerulescens,leaf_compoundness,,simple compound,simple,,mode
Florabase_long,Boronia coerulescens subsp. spicata,leaf_compoundness,,simple compound,simple,,mode
Florabase_long,Boronia coerulescens subsp. spinescens,leaf_compoundness,,simple compound,simple,,mode
Florabase_long,Boronia coriacea,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia corynophylla,leaf_compoundness,,simple,simple,,mode
Florabase_long,Boronia crassifolia,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia crassipes,leaf_compoundness,,simple,simple,,mode
Florabase_long,Boronia crenulata subsp. pubescens,leaf_compoundness,,simple,simple,,mode
Florabase_long,Boronia cymosa,leaf_compoundness,,simple,simple,,mode
Florabase_long,Boronia defoliata,leaf_compoundness,,simple compound,simple,,mode
Florabase_long,Boronia dichotoma,leaf_compoundness,,simple,simple,,mode
Florabase_long,Boronia ericifolia,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia exilis,leaf_compoundness,,simple,simple,,mode
Florabase_long,Boronia fastigiata,leaf_compoundness,,simple,simple,,mode
Florabase_long,Boronia filicifolia,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia gracilipes,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia heterophylla,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia humifusa,leaf_compoundness,,simple,simple,,mode
Florabase_long,Boronia inconspicua,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia inornata subsp. leptophylla,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia jucunda,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia juncea subsp. juncea,leaf_compoundness,,simple,simple,,mode
Florabase_long,Boronia kalumburuensis,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia lanuginosa,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia megastigma,leaf_compoundness,,simple compound,simple compound,,mode
Florabase_long,Boronia minutipinna,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia molloyae,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia nematophylla,leaf_compoundness,,simple,simple,,mode
Florabase_long,Boronia octandra,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia ovata,leaf_compoundness,,simple,simple,,mode
Florabase_long,Boronia oxyantha var. brevicalyx,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia oxyantha var. oxyantha,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia pauciflora,leaf_compoundness,,simple,simple,,mode
Florabase_long,Boronia penicillata,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia pulchella,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia purdieana subsp. calcicola,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia purdieana subsp. purdieana,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia ramosa subsp. anethifolia,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia ramosa subsp. lesueurana,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia ramosa subsp. ramosa,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia revoluta,leaf_compoundness,,compound,compound,,mode
Florabase_long,Boronia scabra subsp. attenuata,leaf_compoundness,,simple,simple,,mode
Florabase_long,Boronia scabra subsp. condensata,leaf_compoundness,,simple,simple,,mode
