dataset_id,dataset_num,metadata_id,primary_source_id,source_access,compiled_for,data_contributor,contributor_institution_2016,year_collected,primary_data_collector,data_collector_institution_2016,primary_lab_leader_when_collected,primary_lab_leader_institution,data_description,collection_type,sample_age_class,original_file,need_further_checking,notes,primary_source
dataset_111,111,140,130,Paper: 10.1890/0012-9615(1999)069[0569:EDILSA]2.0.CO;2,10.1890/0012-9615(1999)069[0569:EDILSA]2.0.CO;2,Ian Wright,Macquarie University Sydney,1996,Saul Cunningham,CSIRO,Mark Westoby,Macquarie University,Saul Cunninghams PhD data published in 10.2307/2657231,field,adult,Cunnningham_1999.pdf,NA,NA,Paper: 10.1890/0012-9615(1999)069[0569:EDILSA]2.0.CO;2
