site_code,plot,year,Taxon,block,Family,functional_group,trt.x,leaf_pct_N,leaf_pct_C,leaf_pct_P,leaf_pct_K,SLA,site_name,continent,country,region,habitat,MAT,TEMP_VAR,MAP,MAP_VAR,N,P,K,Exclose,trt.y,first_nutrient_year,first_fenced_year,year_trt,pct_N,ppm_P,ppm_K
bogong.au,27,2011,Trachymene humilis ssp. Breviscapa,3,Apiaceae,forbs,P,3.403954435,47.80161048,0.408611496,2.207878776,8138.211679,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,5.7,47.59,1592,26,0,1,0,0,P,2010,2010,2,0.465,45,182
bogong.au,28,2011,Craspedia jamesii,3,Asteraceae,forbs,NPK+Fence,2.496038359,44.80973862,0.39827128,3.835736,9188.047407,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,5.7,47.59,1592,26,1,1,1,1,NPK+Fence,2010,2010,2,0.43,28,147
bogong.au,28,2011,Hypochaeris radicata,3,Asteraceae,forbs,NPK+Fence,2.701125638,43.74416331,0.551699328,5.0918016,10733.67842,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,5.7,47.59,1592,26,1,1,1,1,NPK+Fence,2010,2010,2,0.43,28,147
bogong.au,28,2011,Plantago euryphylla,3,Plantaginaceae,forbs,NPK+Fence,1.809408635,44.20446209,0.245544379,3.064751728,4993.909125,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,5.7,47.59,1592,26,1,1,1,1,NPK+Fence,2010,2010,2,0.43,28,147
bogong.au,28,2011,Poa hiemata,3,Poaceae,grass,NPK+Fence,1.898939931,47.64201227,0.250044273,1.518445824,7117.573099,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,5.7,47.59,1592,26,1,1,1,1,NPK+Fence,2010,2010,2,0.43,28,147
bogong.au,28,2011,Rumex acetosella,3,Polygonaceae,forbs,NPK+Fence,2.24343524,48.35182182,0.414009165,3.57031168,11106.37363,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,5.7,47.59,1592,26,1,1,1,1,NPK+Fence,2010,2010,2,0.43,28,147
bogong.au,29,2011,Craspedia jamesii,3,Asteraceae,forbs,PK,2.204296467,42.79510408,0.36427104,3.6991998,7466.437688,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,5.7,47.59,1592,26,0,1,1,0,PK,2010,2010,2,0.548,39,200
bogong.au,29,2011,Plantago euryphylla,3,Plantaginaceae,forbs,PK,1.263713948,44.54139464,0.15500268,2.241525825,4874.281401,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,5.7,47.59,1592,26,0,1,1,0,PK,2010,2010,2,0.548,39,200
bogong.au,29,2011,Poa hiemata,3,Poaceae,grass,PK,1.110333247,46.44057856,0.17786903,0.914655495,4900.26616,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,5.7,47.59,1592,26,0,1,1,0,PK,2010,2010,2,0.548,39,200
bogong.au,29,2011,Rumex acetosella,3,Polygonaceae,forbs,PK,2.399412833,47.03568864,0.366956058,3.21538096,13065.54307,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,5.7,47.59,1592,26,0,1,1,0,PK,2010,2010,2,0.548,39,200
bogong.au,30,2011,Craspedia jamesii,3,Asteraceae,forbs,NK,1.667342604,44.758767,0.27437267,4.1223039,8097.248062,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,5.7,47.59,1592,26,1,0,1,0,NK,2010,2010,2,0.474,36,138
bogong.au,30,2011,Plantago euryphylla,3,Plantaginaceae,forbs,NK,2.439784992,46.84168396,0.23098727,3.21523488,6161.406441,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,5.7,47.59,1592,26,1,0,1,0,NK,2010,2010,2,0.474,36,138
bogong.au,30,2011,Poa hiemata,3,Poaceae,grass,NK,1.207855121,46.08626132,0.217212535,1.066245696,3699.147727,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,5.7,47.59,1592,26,1,0,1,0,NK,2010,2010,2,0.474,36,138
bogong.au,30,2011,Rumex acetosella,3,Polygonaceae,forbs,NK,2.709821019,48.21343831,0.256956005,3.174151068,11621.01266,Bogong,Australia,AU,Australia,ALPINE GRASSLAND,5.7,47.59,1592,26,1,0,1,0,NK,2010,2010,2,0.474,36,138
burrawan.au,1,2011,Epaltes australis,1,Asteraceae,forbs,Control,3.760129152,42.04948672,0.333778153,1.643777496,152974.0505,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,0,Control,2009,2009,3,0.111,35,70
burrawan.au,1,2011,Eragrostis curvula,1,Poaceae,grass,Control,1.031234195,49.54475678,0.045534363,0.674296095,41031.94839,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,0,Control,2009,2009,3,0.111,35,70
burrawan.au,1,2011,Eragrostis sororia,1,Poaceae,grass,Control,1.628248708,45.0940363,0.107721561,0.616312095,81463.99784,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,0,Control,2009,2009,3,0.111,35,70
burrawan.au,1,2011,Fimbristylis dichotoma,1,Cyperaceae,sedges,Control,1.464930138,44.7719968,0.08,2.22,51545.71504,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,0,Control,2009,2009,3,0.111,35,70
burrawan.au,2,2011,Epaltes australis,1,Asteraceae,forbs,NK,3.173354872,41.36566131,0.150849758,1.137175099,111362.9927,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,1,0,NK,2009,2009,3,0.08,28,109
burrawan.au,2,2011,Eragrostis curvula,1,Poaceae,grass,NK,1.616484814,51.94325837,0.056,0.98,43421.48561,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,1,0,NK,2009,2009,3,0.08,28,109
burrawan.au,2,2011,Eragrostis sororia,1,Poaceae,grass,NK,2.255601492,47.01913961,0.099023505,0.912649622,77107.57432,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,1,0,NK,2009,2009,3,0.08,28,109
burrawan.au,2,2011,Fimbristylis dichotoma,1,Cyperaceae,sedges,NK,1.646501332,41.74144653,0.117293491,1.724904285,54198.73798,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,1,0,NK,2009,2009,3,0.08,28,109
burrawan.au,3,2011,Epaltes australis,1,Asteraceae,forbs,NPK,3.346543515,41.88858162,0.60732541,0.855870469,121126.5367,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,1,0,NPK,2009,2009,3,0.087,17,88
burrawan.au,3,2011,Eragrostis curvula,1,Poaceae,grass,NPK,1.158685462,50.76310129,0.12,0.791,36085.49844,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,1,0,NPK,2009,2009,3,0.087,17,88
burrawan.au,3,2011,Eragrostis sororia,1,Poaceae,grass,NPK,1.775228921,46.92562572,0.171845033,1.125175809,86204.15698,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,1,0,NPK,2009,2009,3,0.087,17,88
burrawan.au,3,2011,Fimbristylis dichotoma,1,Cyperaceae,sedges,NPK,1.855189785,45.64680951,0.2004,2.122,52112.13404,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,1,0,NPK,2009,2009,3,0.087,17,88
burrawan.au,4,2011,Epaltes australis,1,Asteraceae,forbs,N,2.754008268,43.93545603,0.167154291,1.551366622,157305.7132,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,0,0,N,2009,2009,3,0.051,16,48
burrawan.au,4,2011,Eragrostis curvula,1,Poaceae,grass,N,1.535496156,48.40977118,0.078331294,1.487303043,49209.1332,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,0,0,N,2009,2009,3,0.051,16,48
burrawan.au,4,2011,Eragrostis sororia,1,Poaceae,grass,N,1.875379873,48.04895944,0.09330483,0.900081927,73559.27954,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,0,0,N,2009,2009,3,0.051,16,48
burrawan.au,4,2011,Fimbristylis dichotoma,1,Cyperaceae,sedges,N,2.014791015,45.16024696,0.0895,3.43,73330.63588,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,0,0,N,2009,2009,3,0.051,16,48
burrawan.au,5,2011,Eragrostis curvula,1,Poaceae,grass,NPK+Fence,2.043725511,47.04966308,0.134666214,1.632317746,58025.30477,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,1,1,NPK+Fence,2009,2009,3,0.126,12,55
burrawan.au,6,2011,Aristida calycina,1,Poaceae,grass,NP,1.69043505,47.50614232,0.175809371,0.783058982,44980.40349,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,0,0,NP,2009,2009,3,0.088,18,114
burrawan.au,6,2011,Epaltes australis,1,Asteraceae,forbs,NP,3.832599582,43.37691812,0.268898772,0.666160743,95312.80657,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,0,0,NP,2009,2009,3,0.088,18,114
burrawan.au,6,2011,Eragrostis curvula,1,Poaceae,grass,NP,,,0.249,0.679,50059.7812,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,0,0,NP,2009,2009,3,0.088,18,114
burrawan.au,6,2011,Eragrostis sororia,1,Poaceae,grass,NP,2.021171861,50.30636503,0.375936524,0.60207093,63472.83628,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,0,0,NP,2009,2009,3,0.088,18,114
burrawan.au,6,2011,Fimbristylis dichotoma,1,Cyperaceae,sedges,NP,1.929373808,45.09800153,0.259701087,1.224001023,57837.78328,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,0,0,NP,2009,2009,3,0.088,18,114
burrawan.au,7,2011,Epaltes australis,1,Asteraceae,forbs,Fence,3.245405143,45.05865893,0.153,0.643,110288.8209,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,1,Fence,2009,2009,3,0.11,12,51
burrawan.au,7,2011,Eragrostis curvula,1,Poaceae,grass,Fence,1.095485028,48.23257167,0.054336243,0.666763419,24692.08865,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,1,Fence,2009,2009,3,0.11,12,51
burrawan.au,7,2011,Eragrostis sororia,1,Poaceae,grass,Fence,1.24570383,46.52548663,0.0570526,0.557114001,60973.86034,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,1,Fence,2009,2009,3,0.11,12,51
burrawan.au,7,2011,Fimbristylis dichotoma,1,Cyperaceae,sedges,Fence,1.473721581,44.02307139,0.073052722,2.267905413,56155.71307,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,1,Fence,2009,2009,3,0.11,12,51
burrawan.au,7,2011,Pycnosorus chrysanthes,1,Asteraceae,forbs,Fence,2.302012774,47.0434989,0.131108841,1.26969057,81026.78047,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,1,Fence,2009,2009,3,0.11,12,51
burrawan.au,8,2011,Epaltes australis,1,Asteraceae,forbs,P,3.527049612,44.83093221,0.587807544,1.102808325,94951.6877,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,0,0,P,2009,2009,3,0.085,14,76
burrawan.au,8,2011,Eragrostis curvula,1,Poaceae,grass,P,1.293936265,47.37794676,0.204652178,0.557221277,31705.28671,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,0,0,P,2009,2009,3,0.085,14,76
burrawan.au,8,2011,Eragrostis sororia,1,Poaceae,grass,P,1.705468874,47.05346647,0.517198877,0.46619307,80384.08351,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,0,0,P,2009,2009,3,0.085,14,76
burrawan.au,8,2011,Fimbristylis dichotoma,1,Cyperaceae,sedges,P,1.496521158,44.8158218,0.246340593,2.581220993,56138.51255,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,0,0,P,2009,2009,3,0.085,14,76
burrawan.au,9,2011,Epaltes australis,1,Asteraceae,forbs,PK,2.931689128,42.10279673,0.389,1.062,106126.0916,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,1,0,PK,2009,2009,3,0.061,15,97
burrawan.au,9,2011,Eragrostis curvula,1,Poaceae,grass,PK,1.174986966,46.90325187,0.18216221,0.725578689,29175.71334,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,1,0,PK,2009,2009,3,0.061,15,97
burrawan.au,9,2011,Eragrostis sororia,1,Poaceae,grass,PK,1.526192296,47.68492641,0.412709036,0.704625183,46520.3644,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,1,0,PK,2009,2009,3,0.061,15,97
burrawan.au,9,2011,Fimbristylis dichotoma,1,Cyperaceae,sedges,PK,1.037370561,42.58057026,0.359596545,2.39688449,53405.72606,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,1,0,PK,2009,2009,3,0.061,15,97
burrawan.au,10,2011,Epaltes australis,1,Asteraceae,forbs,K,3.087488621,42.58507313,0.19612506,0.941174854,95549.67406,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,1,0,K,2009,2009,3,0.12,10,34
burrawan.au,10,2011,Eragrostis curvula,1,Poaceae,grass,K,0.982889809,48.3441602,0.0597,0.701,28852.56427,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,1,0,K,2009,2009,3,0.12,10,34
burrawan.au,10,2011,Eragrostis sororia,1,Poaceae,grass,K,1.199960236,46.10699312,0.079432636,0.957772282,48552.26991,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,1,0,K,2009,2009,3,0.12,10,34
burrawan.au,10,2011,Fimbristylis dichotoma,1,Cyperaceae,sedges,K,1.135367369,45.79826297,0.083627148,2.5372092,56806.16862,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,1,0,K,2009,2009,3,0.12,10,34
burrawan.au,11,2011,Epaltes australis,2,Asteraceae,forbs,NP,3.111799559,37.42429503,0.615647713,1.313381787,191819.9527,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,0,0,NP,2009,2009,3,0.07,19,80
burrawan.au,11,2011,Eragrostis curvula,2,Poaceae,grass,NP,1.794918766,44.55016946,0.291806,1.167223,32261.28773,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,0,0,NP,2009,2009,3,0.07,19,80
burrawan.au,11,2011,Eragrostis sororia,2,Poaceae,grass,NP,1.634984371,43.49002225,0.10485169,3.167624741,44871.13587,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,0,0,NP,2009,2009,3,0.07,19,80
burrawan.au,11,2011,Fimbristylis dichotoma,2,Cyperaceae,sedges,NP,1.796624811,42.24460141,0.42609,2.358881,54251.1238,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,0,0,NP,2009,2009,3,0.07,19,80
burrawan.au,12,2011,Eragrostis curvula,2,Poaceae,grass,Fence,1.062670657,39.65561226,0.070203752,1.030058503,55360.19423,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,1,Fence,2009,2009,3,0.092,18,87
burrawan.au,13,2011,Epaltes australis,2,Asteraceae,forbs,K,3.068333095,40.33583033,0.323681079,2.320507735,155506.4283,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,1,0,K,2009,2009,3,0.083,16,62
burrawan.au,13,2011,Eragrostis curvula,2,Poaceae,grass,K,1.059359825,42.15918384,0.076624208,1.024692237,33177.05819,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,1,0,K,2009,2009,3,0.083,16,62
burrawan.au,13,2011,Eragrostis sororia,2,Poaceae,grass,K,1.210863332,39.51750128,0.100814819,1.170909459,64861.94846,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,1,0,K,2009,2009,3,0.083,16,62
burrawan.au,13,2011,Fimbristylis dichotoma,2,Cyperaceae,sedges,K,1.105446005,39.64721415,0.0847479,1.048452594,82318.464,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,1,0,K,2009,2009,3,0.083,16,62
burrawan.au,14,2011,Eragrostis curvula,2,Poaceae,grass,NPK+Fence,1.26892544,43.11767822,0.155294773,1.019713345,62549.4839,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,1,1,NPK+Fence,2009,2009,3,0.1,17,195
burrawan.au,15,2011,Epaltes australis,2,Asteraceae,forbs,P,1.951507886,40.1693804,0.236600364,0.488735094,97312.13893,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,0,0,P,2009,2009,3,0.061,22,116
burrawan.au,15,2011,Eragrostis curvula,2,Poaceae,grass,P,1.046299926,42.29261118,0.280330078,0.686638451,34265.94821,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,0,0,P,2009,2009,3,0.061,22,116
burrawan.au,15,2011,Eragrostis sororia,2,Poaceae,grass,P,1.272254678,44.03479966,0.254571,0.552972,59878.6578,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,0,0,P,2009,2009,3,0.061,22,116
burrawan.au,15,2011,Fimbristylis dichotoma,2,Cyperaceae,sedges,P,1.253737664,43.68953213,0.342778668,2.484046693,87257.12443,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,0,0,P,2009,2009,3,0.061,22,116
burrawan.au,16,2011,Epaltes australis,2,Asteraceae,forbs,NPK,3.13049957,40.16716119,0.334851,1.567201,208272.9979,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,1,0,NPK,2009,2009,3,0.083,13,72
burrawan.au,16,2011,Eragrostis curvula,2,Poaceae,grass,NPK,1.325923371,45.11075689,0.158499,1.100624,34704.51229,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,1,0,NPK,2009,2009,3,0.083,13,72
burrawan.au,16,2011,Eragrostis sororia,2,Poaceae,grass,NPK,1.868687512,48.6349293,0.200349543,0.779685412,54196.76258,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,1,0,NPK,2009,2009,3,0.083,13,72
burrawan.au,16,2011,Fimbristylis dichotoma,2,Cyperaceae,sedges,NPK,1.292745795,40.91964773,0.248797654,2.624046921,86025.73087,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,1,1,0,NPK,2009,2009,3,0.083,13,72
burrawan.au,17,2011,Epaltes australis,2,Asteraceae,forbs,N,3.597191208,40.08997044,0.292142679,0.921925667,123683.5966,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,0,0,N,2009,2009,3,0.102,14,55
burrawan.au,17,2011,Eragrostis curvula,2,Poaceae,grass,N,1.467242891,43.67404139,0.067384433,0.7281351,38035.20569,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,0,0,N,2009,2009,3,0.102,14,55
burrawan.au,17,2011,Eragrostis sororia,2,Poaceae,grass,N,1.760525949,43.43989839,0.088513,0.707875,51933.82578,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,0,0,N,2009,2009,3,0.102,14,55
burrawan.au,17,2011,Fimbristylis dichotoma,2,Cyperaceae,sedges,N,1.392340235,38.80329117,0.093374999,3.138638147,58323.95185,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,0,0,N,2009,2009,3,0.102,14,55
burrawan.au,18,2011,Epaltes australis,2,Asteraceae,forbs,NK,3.436356246,38.26685712,0.331146941,1.606815272,132807.6183,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,1,0,NK,2009,2009,3,0.069,16,85
burrawan.au,18,2011,Eragrostis curvula,2,Poaceae,grass,NK,1.388908949,44.24341961,0.065546,1.262335,40416.91553,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,1,0,NK,2009,2009,3,0.069,16,85
burrawan.au,18,2011,Eragrostis sororia,2,Poaceae,grass,NK,1.751884631,42.30786931,0.151233809,1.297910561,88285.8059,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,1,0,NK,2009,2009,3,0.069,16,85
burrawan.au,18,2011,Fimbristylis dichotoma,2,Cyperaceae,sedges,NK,1.122690318,35.04903726,0.120243088,4.149619105,52453.54946,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,1,0,NK,2009,2009,3,0.069,16,85
burrawan.au,19,2011,Epaltes australis,2,Asteraceae,forbs,PK,3.128032969,39.63520408,0.354353476,1.048770026,167615.5514,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,1,0,PK,2009,2009,3,0.067,15,61
burrawan.au,19,2011,Eragrostis curvula,2,Poaceae,grass,PK,1.045918188,44.45366164,0.217573222,1.086246457,33710.85271,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,1,0,PK,2009,2009,3,0.067,15,61
burrawan.au,19,2011,Eragrostis sororia,2,Poaceae,grass,PK,1.111704917,32.05908196,0.53152001,1.515206338,51776.69271,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,1,0,PK,2009,2009,3,0.067,15,61
burrawan.au,19,2011,Fimbristylis dichotoma,2,Cyperaceae,sedges,PK,1.024494584,40.26125514,0.343478801,0.879858921,235916.3476,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,1,0,PK,2009,2009,3,0.067,15,61
burrawan.au,20,2011,Epaltes australis,2,Asteraceae,forbs,Control,2.71070308,39.66405273,0.247478822,0.999596612,129854.2606,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,0,Control,2009,2009,3,0.088,12,102
burrawan.au,20,2011,Eragrostis curvula,2,Poaceae,grass,Control,1.060140594,49.80109669,0.062649344,0.674685247,28819.24686,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,0,Control,2009,2009,3,0.088,12,102
burrawan.au,20,2011,Eragrostis sororia,2,Poaceae,grass,Control,,,,,57540.08456,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,0,Control,2009,2009,3,0.088,12,102
burrawan.au,20,2011,Fimbristylis dichotoma,2,Cyperaceae,sedges,Control,1.231778785,44.28244278,0.114899959,2.948376315,56025.96342,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,0,0,0,Control,2009,2009,3,0.088,12,102
burrawan.au,21,2011,Epaltes australis,3,Asteraceae,forbs,N,2.535913767,46.72149989,0.160268827,0.439711911,95804.06819,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,0,0,N,2009,2009,3,0.057,24,113
burrawan.au,21,2011,Eragrostis curvula,3,Poaceae,grass,N,1.317529754,47.79403627,0.09415418,0.72503498,17051.83284,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,0,0,N,2009,2009,3,0.057,24,113
burrawan.au,21,2011,Eragrostis leptostachya,3,Poaceae,grass,N,3.156698013,48.6920155,0.128839032,0.84578004,42446.60063,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,0,0,N,2009,2009,3,0.057,24,113
burrawan.au,21,2011,Eragrostis sororia,3,Poaceae,grass,N,1.802512809,46.00886439,0.117890326,0.954598654,55318.33324,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,0,0,N,2009,2009,3,0.057,24,113
burrawan.au,21,2011,Fimbristylis dichotoma,3,Cyperaceae,sedges,N,1.339643809,44.798961,0.08785918,2.70006262,50275.43901,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,0,0,N,2009,2009,3,0.057,24,113
burrawan.au,22,2011,Epaltes australis,3,Asteraceae,forbs,NK,3.135272638,42.4863069,0.282443942,2.485506689,151597.5431,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,1,0,NK,2009,2009,3,0.088,16,72
burrawan.au,22,2011,Eragrostis curvula,3,Poaceae,grass,NK,1.381239621,50.03072179,0.040295241,0.078671661,27958.28743,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,1,0,NK,2009,2009,3,0.088,16,72
burrawan.au,22,2011,Eragrostis leptostachya,3,Poaceae,grass,NK,1.407459524,45.27014319,0.102849244,0.086944722,48154.41744,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,1,0,NK,2009,2009,3,0.088,16,72
burrawan.au,22,2011,Eragrostis sororia,3,Poaceae,grass,NK,1.344068166,47.7615749,0.098489215,0.962782322,42888.96605,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,1,0,NK,2009,2009,3,0.088,16,72
burrawan.au,22,2011,Fimbristylis dichotoma,3,Cyperaceae,sedges,NK,1.545519456,43.41133647,0.083812209,2.952224244,52764.59627,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,1,0,1,0,NK,2009,2009,3,0.088,16,72
burrawan.au,23,2011,Epaltes australis,3,Asteraceae,forbs,P,4.080578909,46.8920086,0.672523975,0.810713832,113538.8936,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,0,0,P,2009,2009,3,0.088,19,55
burrawan.au,23,2011,Eragrostis curvula,3,Poaceae,grass,P,1.183083542,47.39575446,0.220779269,0.737281227,28268.64334,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,0,0,P,2009,2009,3,0.088,19,55
burrawan.au,23,2011,Eragrostis sororia,3,Poaceae,grass,P,1.721679409,47.85851993,0.3710938,1.173458772,66532.78811,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,0,0,P,2009,2009,3,0.088,19,55
burrawan.au,23,2011,Fimbristylis dichotoma,3,Cyperaceae,sedges,P,1.238053083,42.06094037,0.390956995,2.28096803,59142.41944,Burrawan,Australia,AU,Australia,SEMIARID GRASSLAND,18.4,50.49,683,36,0,1,0,0,P,2009,2009,3,0.088,19,55
