dataset_id.x,species_name,site_name.x,observation_id.x,trait_name.x,value,unit.x,value_type,replicates.x,original_name.x,dataset_id.y,site_name.y,observation_id.y,trait_name.y,unit.y,replicates.y,original_name.y
NA,Cinnamomum virens,NA,NA,NA,0.48,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_009,wood_density,mg/mm3,unknown,Cinnamomum virens
NA,Citronella moorei,NA,NA,NA,0.56,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_010,wood_density,mg/mm3,unknown,Citronella moorei
NA,Claoxylon australe,NA,NA,NA,0.59,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_011,wood_density,mg/mm3,unknown,Cloaxylon australe
NA,Cryptocarya glaucescens,NA,NA,NA,0.54,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_012,wood_density,mg/mm3,unknown,Cryptocarya glaucescens
NA,Cryptocarya meisneriana,NA,NA,NA,0.64,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_013,wood_density,mg/mm3,unknown,Cryptocarya meisneriana
NA,Cryptocarya obovata,NA,NA,NA,0.55,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_014,wood_density,mg/mm3,unknown,Cryptocarya obovata
NA,Daphnandra apatela,NA,NA,NA,0.56,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_015,wood_density,mg/mm3,unknown,Daphnandra apetala
NA,Daphnandra melasmena,NA,NA,NA,0.56,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_016,wood_density,mg/mm3,unknown,Daphnandra melasmena
NA,Dendrocnide excelsa,NA,NA,NA,0.21,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_017,wood_density,mg/mm3,unknown,Dendrocnide excelsa
NA,Denhamia celastroides,NA,NA,NA,0.72,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_018,wood_density,mg/mm3,unknown,Denhamia celastroides
NA,Diospyros australis,NA,NA,NA,0.63,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_019,wood_density,mg/mm3,unknown,Diospyros australis
NA,Diploglottis cunninghamii,NA,NA,NA,0.6,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_020,wood_density,mg/mm3,unknown,Diploglottis australis
NA,Doryphora sassafras,NA,NA,NA,0.52,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_021,wood_density,mg/mm3,unknown,Doryphora sassafras
NA,Ehretia acuminata,NA,NA,NA,0.49,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_022,wood_density,mg/mm3,unknown,Ehretia acuminata
NA,Elattostachys nervosa,NA,NA,NA,0.66,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_023,wood_density,mg/mm3,unknown,Elattostachys nervosa
NA,Endiandra crassiflora,NA,NA,NA,0.67,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_024,wood_density,mg/mm3,unknown,Endiandra crassiflora
NA,Geissois benthamiana,NA,NA,NA,0.58,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_025,wood_density,mg/mm3,unknown,Geissios benthami
NA,Guilfoylia monostylis,NA,NA,NA,0.36,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_026,wood_density,mg/mm3,unknown,Guilfolya monostylis
NA,Helicia glabrifolia,NA,NA,NA,0.58,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_027,wood_density,mg/mm3,unknown,Helicia glabrifolia
NA,Ligustrum sinense,NA,NA,NA,0.41,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_028,wood_density,mg/mm3,unknown,Ligustrum sinense
NA,Linospadix monostachyos,NA,NA,NA,0.82,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_029,wood_density,mg/mm3,unknown,Linospadix monostachya
NA,Melicope hayesii,NA,NA,NA,0.53,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_031,wood_density,mg/mm3,unknown,Melicope hayesii
NA,Neolitsea dealbata,NA,NA,NA,0.56,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_033,wood_density,mg/mm3,unknown,Neolitsea dealbata
NA,Orites excelsus,NA,NA,NA,0.5,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_034,wood_density,mg/mm3,unknown,Orites excelsus
NA,Pittosporum multiflorum,NA,NA,NA,0.64,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_035,wood_density,mg/mm3,unknown,Pittosporum mulitflorum
NA,Planchonella australis,NA,NA,NA,0.76,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_037,wood_density,mg/mm3,unknown,Pouteria australis
NA,Sarcopteryx stipitata,NA,NA,NA,0.84,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_038,wood_density,mg/mm3,unknown,Sarcopteryx stipata
NA,Scolopia braunii,NA,NA,NA,0.63,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_039,wood_density,mg/mm3,unknown,Scolopia braunii
NA,Sloanea australis,NA,NA,NA,0.52,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_040,wood_density,mg/mm3,unknown,Sloenea australis
NA,Sloanea woollsii,NA,NA,NA,0.53,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_041,wood_density,mg/mm3,unknown,Sloenea woollsii
NA,Solanum mauritianum,NA,NA,NA,0.42,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_042,wood_density,mg/mm3,unknown,Solanum mauritianum
NA,Synoum glandulosum,NA,NA,NA,0.51,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_043,wood_density,mg/mm3,unknown,Synoum glandulosum
NA,Syzygium crebrinerve,NA,NA,NA,0.63,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_045,wood_density,mg/mm3,unknown,Syzygium crebrinerve
NA,Syzygium smithii,NA,NA,NA,0.63,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_046,wood_density,mg/mm3,unknown,Syzygium smithii
NA,Wilkiea hugeliana,NA,NA,NA,0.57,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_047,wood_density,mg/mm3,unknown,Wilkea huegeliana
NA,Acronychia octandra,NA,NA,NA,0.46,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_048,wood_density,mg/mm3,unknown,Acronychia octandra
NA,Argyrodendron trifoliolatum,NA,NA,NA,0.8,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_051,wood_density,mg/mm3,unknown,Argyrodendron trifoliatum
NA,Baloghia inophylla,NA,NA,NA,0.62,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_052,wood_density,mg/mm3,unknown,Baloghia inophylla
NA,Cinnamomum oliveri,NA,NA,NA,0.46,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_054,wood_density,mg/mm3,unknown,Cinnamomum oliveri
NA,Cryptocarya erythroxylon,NA,NA,NA,0.62,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_055,wood_density,mg/mm3,unknown,Cryptocarya erythroxylon
NA,Diospyros pentamera,NA,NA,NA,0.57,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_056,wood_density,mg/mm3,unknown,Diospyros pentamera
NA,Duboisia myoporoides,NA,NA,NA,0.38,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_057,wood_density,mg/mm3,unknown,Duboisia myoporoides
NA,Dysoxylum fraserianum,NA,NA,NA,0.62,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_058,wood_density,mg/mm3,unknown,Dysoxylum fraserianum
NA,Dysoxylum rufum,NA,NA,NA,0.53,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_059,wood_density,mg/mm3,unknown,Dysoxylum rufum
NA,Emmenosperma alphitonoides,NA,NA,NA,0.69,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_060,wood_density,mg/mm3,unknown,Emmenosperma alphitoniodes
NA,Melicope micrococca,NA,NA,NA,0.53,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_061,wood_density,mg/mm3,unknown,Melicope micrococca
NA,Neolitsea australiensis,NA,NA,NA,0.58,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_062,wood_density,mg/mm3,unknown,Neolitsia australiensis
NA,Polyosma cunninghamii,NA,NA,NA,0.62,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_063,wood_density,mg/mm3,unknown,Polyosma cunninghamii
NA,Quintinia verdonii,NA,NA,NA,0.45,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_064,wood_density,mg/mm3,unknown,Quintinia verdonii
NA,Syzygium ingens,NA,NA,NA,0.47,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_065,wood_density,mg/mm3,unknown,Syzygium ingens
NA,Acacia maidenii,NA,NA,NA,0.62,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_066,wood_density,mg/mm3,unknown,Acacia maidenii
NA,Alphitonia excelsa,NA,NA,NA,0.56,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_069,wood_density,mg/mm3,unknown,Alphitonia excelsa
NA,Araucaria bidwillii,NA,NA,NA,0.44,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_071,wood_density,mg/mm3,unknown,Araucaria bidwilli
NA,Brachychiton discolor,NA,NA,NA,0.26,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_072,wood_density,mg/mm3,unknown,Brachychiton discolor
NA,Bridelia leichhardtii,NA,NA,NA,0.61,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_073,wood_density,mg/mm3,unknown,Bridiella leichhardtii
NA,Cryptocarya triplinervis var. pubens,NA,NA,NA,0.65,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_075,wood_density,mg/mm3,unknown,Cryptocarya triplonervis.var.pubens
NA,Elaeocarpus kirtonii,NA,NA,NA,0.58,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_076,wood_density,mg/mm3,unknown,Elaeocarpus kirtonii
NA,Cassine australis,NA,NA,NA,0.73,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_077,wood_density,mg/mm3,unknown,Elaeodendron australe
NA,Elattostachys xylocarpa,NA,NA,NA,0.7,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_078,wood_density,mg/mm3,unknown,Elattostachys xylocarpa
NA,Geijera salicifolia,NA,NA,NA,0.78,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_079,wood_density,mg/mm3,unknown,Geijera salicifolia
NA,Guioa semiglauca,NA,NA,NA,0.66,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_080,wood_density,mg/mm3,unknown,Guioa semiglauca
NA,Hodgkinsonia ovatiflora,NA,NA,NA,0.63,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_081,wood_density,mg/mm3,unknown,Hodgkinsonia ovatiflora
NA,Jagera pseudorhus,NA,NA,NA,0.63,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_082,wood_density,mg/mm3,unknown,Jagera pseudorhus
NA,Notelaea longifolia,NA,NA,NA,0.87,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_083,wood_density,mg/mm3,unknown,Notolea longifolia
NA,Psydrax odorata,NA,NA,NA,0.87,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_084,wood_density,mg/mm3,unknown,Psydrax odorata
NA,Solanum corifolium,NA,NA,NA,0.42,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_085,wood_density,mg/mm3,unknown,Solanum corifolum
NA,Symplocos thwaitesii,NA,NA,NA,0.54,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_087,wood_density,mg/mm3,unknown,Symplocos thwaitesii
NA,Aphananthe philippinensis,NA,NA,NA,0.59,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_089,wood_density,mg/mm3,unknown,Aphananthe philippinensis
NA,Arytera distylis,NA,NA,NA,0.63,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_090,wood_density,mg/mm3,unknown,Arytera distylis
NA,Castanospermum australe,NA,NA,NA,0.62,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_091,wood_density,mg/mm3,unknown,Castanospermum australe
NA,Drypetes deplanchei,NA,NA,NA,0.72,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_092,wood_density,mg/mm3,unknown,Drypetes deplanchei
NA,Endiandra compressa,NA,NA,NA,0.8,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_093,wood_density,mg/mm3,unknown,Endiandra compressa
NA,Endiandra virens,NA,NA,NA,0.62,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_094,wood_density,mg/mm3,unknown,Endiandra virens
NA,Euroschinus falcatus var. falcatus,NA,NA,NA,0.41,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_095,wood_density,mg/mm3,unknown,Euroschinis falcatus.var.falcatus
NA,Ficus coronata,NA,NA,NA,0.4,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_096,wood_density,mg/mm3,unknown,Ficus coronata
NA,Glochidion ferdinandii,NA,NA,NA,0.6,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_097,wood_density,mg/mm3,unknown,Glochidion ferdinandi
NA,Gossia bidwillii,NA,NA,NA,0.68,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_098,wood_density,mg/mm3,unknown,Gossia bidwilli
NA,Hedraianthera porphyropetala,NA,NA,NA,0.69,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_099,wood_density,mg/mm3,unknown,Hedraianthera porphyropetala
NA,Ligustrum lucidum,NA,NA,NA,0.45,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_100,wood_density,mg/mm3,unknown,Ligustrum lucidum
NA,Litsea leefeana,NA,NA,NA,0.42,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_101,wood_density,mg/mm3,unknown,Litsea leefeana
NA,Mallotus philippensis,NA,NA,NA,0.62,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_103,wood_density,mg/mm3,unknown,Mallotus phillipensis
NA,Maytenus disperma,NA,NA,NA,0.77,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_104,wood_density,mg/mm3,unknown,Maytenus disperma
NA,Niemeyera chartacea,NA,NA,NA,0.63,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_106,wood_density,mg/mm3,unknown,Niemeyera chartacea
NA,Olea paniculata,NA,NA,NA,0.73,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_107,wood_density,mg/mm3,unknown,Olea paniculata
NA,Pilidiostigma glabrum,NA,NA,NA,0.56,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_108,wood_density,mg/mm3,unknown,Pilidiostigma glabrum
NA,Syzygium hemilamprum,NA,NA,NA,0.56,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_109,wood_density,mg/mm3,unknown,Syzygium hemilamprum
NA,Syzygium hodgkinsoniae,NA,NA,NA,0.6,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_110,wood_density,mg/mm3,unknown,Syzygium hodgkinsoniae
NA,Tabernaemontana pandacaqui,NA,NA,NA,0.47,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_111,wood_density,mg/mm3,unknown,Tabernaemontana pandacaqui
NA,Toona ciliata,NA,NA,NA,0.39,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_112,wood_density,mg/mm3,unknown,Toona ciliata
NA,Kibara macrophylla,NA,NA,NA,0.67,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_113,wood_density,mg/mm3,unknown,Wilkiea macrophylla
NA,Aglaia australiensis,NA,NA,NA,0.75,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_114,wood_density,mg/mm3,unknown,Aglaia australiensis
NA,Aglaia meridionalis,NA,NA,NA,0.75,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_115,wood_density,mg/mm3,unknown,Aglaia meridionalis
NA,Aglaia tomentosa,NA,NA,NA,0.8,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_116,wood_density,mg/mm3,unknown,Aglaia tomentosa
NA,Argyrodendron peralatum,NA,NA,NA,0.74,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_117,wood_density,mg/mm3,unknown,Argyrodendron peratelum
NA,Argyrodendron Boonjee,NA,NA,NA,0.74,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_118,wood_density,mg/mm3,unknown,Argyrodendron sp.Boonji
NA,Arytera divaricata,NA,NA,NA,0.61,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_119,wood_density,mg/mm3,unknown,Arytera divaricata
NA,Atractocarpus merikin,NA,NA,NA,0.8,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_120,wood_density,mg/mm3,unknown,Attractocarpus merikin
NA,Cardwellia sublimis,NA,NA,NA,0.46,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_121,wood_density,mg/mm3,unknown,Cardwellia sublimis
NA,Castanospora alphandi,NA,NA,NA,0.58,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_122,wood_density,mg/mm3,unknown,Castanospora alphandii
NA,Celtis paniculata,NA,NA,NA,0.58,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_123,wood_density,mg/mm3,unknown,Celtis paniculata
NA,Codiaeum variegatum,NA,NA,NA,0.49,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_124,wood_density,mg/mm3,unknown,Codiaeum variegatum var moluccanum
NA,Cryptocarya putida,NA,NA,NA,0.54,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_126,wood_density,mg/mm3,unknown,Cryptocarya putida
NA,Cupaniopsis flagelliformis,NA,NA,NA,0.79,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_127,wood_density,mg/mm3,unknown,Cupaniospsis flagelliformis
NA,Daphnandra repandula,NA,NA,NA,0.58,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_128,wood_density,mg/mm3,unknown,Daphnandra rapandula
NA,Diospyros cupulosa,NA,NA,NA,0.84,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_130,wood_density,mg/mm3,unknown,Diospyros cupulosa
NA,Diploglottis diphyllostegia,NA,NA,NA,0.42,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_131,wood_density,mg/mm3,unknown,Diploglottis diphyllostegia
NA,Dysoxylum parasiticum,NA,NA,NA,0.6,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_133,wood_density,mg/mm3,unknown,Dysoxylum parasiticum
NA,Dysoxylum pettigrewianum,NA,NA,NA,0.71,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_134,wood_density,mg/mm3,unknown,Dysoxylum pettigrewianum
NA,Endiandra cowleyana,NA,NA,NA,0.64,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_135,wood_density,mg/mm3,unknown,Endiandra cowleyana
NA,Endiandra insignis,NA,NA,NA,0.68,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_136,wood_density,mg/mm3,unknown,Endiandra insignis
NA,Endiandra monothyra,NA,NA,NA,0.68,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_137,wood_density,mg/mm3,unknown,Endiandra monothyra
NA,Ficus congesta,NA,NA,NA,0.43,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_138,wood_density,mg/mm3,unknown,Ficus congesta
NA,Ficus copiosa,NA,NA,NA,0.41,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_139,wood_density,mg/mm3,unknown,Ficus copiosa
NA,Ficus fraseri,NA,NA,NA,0.41,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_140,wood_density,mg/mm3,unknown,Ficus fraserii
NA,Ficus leptoclada,NA,NA,NA,0.46,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_141,wood_density,mg/mm3,unknown,Ficus leptoclada
NA,Firmiana papuana,NA,NA,NA,0.34,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_142,wood_density,mg/mm3,unknown,Firmiana papuana
NA,Flindersia brayleyana,NA,NA,NA,0.48,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_143,wood_density,mg/mm3,unknown,Flindersia brayleyana
NA,Flindersia schottiana,NA,NA,NA,0.56,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_144,wood_density,mg/mm3,unknown,Flindersia schottiana
NA,Gmelina fasciculiflora,NA,NA,NA,0.47,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_145,wood_density,mg/mm3,unknown,Gmelina fasciculiflora
NA,Gossia dallachyana,NA,NA,NA,0.81,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_146,wood_density,mg/mm3,unknown,Gossia dallachania
NA,Haplostichanthus submontanus,NA,NA,NA,0.76,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_147,wood_density,mg/mm3,unknown,Haplosticanthus submontanus
NA,Macaranga inamoena,NA,NA,NA,0.46,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_148,wood_density,mg/mm3,unknown,Macaranga inoemena
NA,Mallotus polyadenos,NA,NA,NA,0.62,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_149,wood_density,mg/mm3,unknown,Mallotsus polyadenos
NA,Melia azedarach,NA,NA,NA,0.39,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_150,wood_density,mg/mm3,unknown,Melia azedarch
NA,Melicope vitiflora,NA,NA,NA,0.51,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_151,wood_density,mg/mm3,unknown,Melicope vitaflora
NA,Pilidiostigma tropicum,NA,NA,NA,0.63,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_153,wood_density,mg/mm3,unknown,Pilidiostigma tropicum
NA,Planchonella myrsinodendron,NA,NA,NA,0.65,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_154,wood_density,mg/mm3,unknown,Planchonella myrsinoidendron
NA,Tarenna dallachiana,NA,NA,NA,0.76,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_157,wood_density,mg/mm3,unknown,Tarrenia dallachania
NA,Ternstroemia cherryi,NA,NA,NA,0.56,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_158,wood_density,mg/mm3,unknown,Ternstroemia cherryi
NA,Wilkiea longipes,NA,NA,NA,0.52,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_159,wood_density,mg/mm3,unknown,Wilkea longipes
NA,Zanthoxylum ovalifolium,NA,NA,NA,0.61,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_160,wood_density,mg/mm3,unknown,Zanthoxylum ovatiflorum
NA,Zanthoxylum venificum,NA,NA,NA,0.65,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_161,wood_density,mg/mm3,unknown,Zanthoxylum venicum
NA,Aceratium sericoleopsis,NA,NA,NA,0.57,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_162,wood_density,mg/mm3,unknown,Aceriatum sericoleopsis
NA,Acronychia parviflora,NA,NA,NA,0.57,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_163,wood_density,mg/mm3,unknown,Acronychia parviflora
NA,Acronychia vestita,NA,NA,NA,0.58,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_164,wood_density,mg/mm3,unknown,Acronychia vestita
NA,Aglaia sapindina,NA,NA,NA,0.44,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_165,wood_density,mg/mm3,unknown,Aglaia sapindina
NA,Alphitonia whitei,NA,NA,NA,0.63,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_167,wood_density,mg/mm3,unknown,Alphitonia whitei
NA,Alstonia scholaris,NA,NA,NA,0.33,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_168,wood_density,mg/mm3,unknown,Alstonia scholaris
NA,Antidesma erostre,NA,NA,NA,0.73,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_169,wood_density,mg/mm3,unknown,Antidesma erostre
NA,Apodytes brachystylis,NA,NA,NA,0.54,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_170,wood_density,mg/mm3,unknown,Apodytes brachystylis
NA,Archidendron lucyi,NA,NA,NA,0.5,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_171,wood_density,mg/mm3,unknown,Archidendron lucyi
NA,Archidendron vaillantii,NA,NA,NA,0.4374,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_172,wood_density,mg/mm3,unknown,Archidendron vallantii
NA,Archidendron whitei,NA,NA,NA,0.5,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_173,wood_density,mg/mm3,unknown,Archidendron whitii
NA,Ardisia brevipedata,NA,NA,NA,0.68,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_174,wood_density,mg/mm3,unknown,Ardisia brevipedata
NA,Athertonia diversifolia,NA,NA,NA,0.56,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_175,wood_density,mg/mm3,unknown,Athertonia diversifolia
NA,Austromuellera trinervia,NA,NA,NA,0.57,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_176,wood_density,mg/mm3,unknown,Austromeullera trinervia
NA,Beilschmiedia bancroftii,NA,NA,NA,0.65,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_177,wood_density,mg/mm3,unknown,Beilschmiedia bancroftii
NA,Beilschmiedia brunnea,NA,NA,NA,0.45,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_178,wood_density,mg/mm3,unknown,Beilschmedia brunnea
NA,Beilschmiedia tooram,NA,NA,NA,0.78,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_179,wood_density,mg/mm3,unknown,Beilschmiedia tooram
NA,Melicope platynema,NA,NA,NA,0.62,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_180,wood_density,mg/mm3,unknown,Brombya platynema
NA,Corynocarpus cribbianus,NA,NA,NA,0.57,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_182,wood_density,mg/mm3,unknown,Corynocarpus cribbianus
NA,Cryptocarya grandis,NA,NA,NA,0.71,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_183,wood_density,mg/mm3,unknown,Cryptocarya grandis
NA,Cryptocarya mackinnoniana,NA,NA,NA,0.72,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_184,wood_density,mg/mm3,unknown,Cryptocarya mackinnoniana
NA,Cryptocarya pleurosperma,NA,NA,NA,0.57,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_185,wood_density,mg/mm3,unknown,Cryptocarya pleurosperma
NA,Darlingia ferruginea,NA,NA,NA,0.52,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_186,wood_density,mg/mm3,unknown,Darlingia ferrugenia
NA,Delarbrea michieana,NA,NA,NA,0.63,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_187,wood_density,mg/mm3,unknown,Delarbrea micheana
NA,Diploglottis bracteata,NA,NA,NA,0.81,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_188,wood_density,mg/mm3,unknown,Diploglottis bracteata
NA,Dysoxylum papuanum,NA,NA,NA,0.63,NA,expert_mean,NA,NA,Sams_2017,NA,Sams_2017_189,wood_density,mg/mm3,unknown,Dysoxylum papuanum
