dataset_id.x,species_name,site_name.x,observation_id.x,trait_name.x,value,unit.x,value_type,replicates.x,original_name.x,dataset_id.y,site_name.y,observation_id.y,trait_name.y,unit.y,replicates.y,original_name.y
Metcalfe_2009,Cyclophyllum multiflorum,McDonald's,Metcalfe_2009_082,wood_density,0.706,mg/mm3,multisite_mean,unknown,Cyclophyllum multiflorum,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Darlingia darlingiana,Mackay's,Metcalfe_2009_086,wood_density,0.629,mg/mm3,multisite_mean,unknown,Darlingia darlingiana,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Davidsonia pruriens,Mackay's,Metcalfe_2009_087,wood_density,0.786,mg/mm3,multisite_mean,unknown,Davidsonia pruriens var. pruriens,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Decaspermum humile,Harney's,Metcalfe_2009_088,wood_density,0.669,mg/mm3,multisite_mean,unknown,Decaspermum humile,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Dendrocnide moroidea,McDonald's,Metcalfe_2009_089,wood_density,0.241,mg/mm3,multisite_mean,unknown,Dendrocnide moroides,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Dillenia alata,McDonald's,Metcalfe_2009_092,wood_density,0.525,mg/mm3,multisite_mean,unknown,Dillenia alata,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Diploglottis diphyllostegia,Henry's,Metcalfe_2009_095,wood_density,0.692,mg/mm3,multisite_mean,unknown,Diploglottis diphyllostegia,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Dysoxylum alliaceum,McDonald's,Metcalfe_2009_097,wood_density,0.549,mg/mm3,multisite_mean,unknown,Dysoxylum alliaceum,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Dysoxylum mollissimum subsp. molle,Harney's,Metcalfe_2009_098,wood_density,0.616,mg/mm3,multisite_mean,unknown,Dysoxylum mollissimum ssp. molle,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Dysoxylum oppositifolium,McDonald's,Metcalfe_2009_099,wood_density,0.717,mg/mm3,multisite_mean,unknown,Dysoxylum oppositifolium,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Dysoxylum papuanum,Henry's,Metcalfe_2009_100,wood_density,0.605,mg/mm3,multisite_mean,unknown,Dysoxylum papuanum,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Dysoxylum parasiticum,McDonald's,Metcalfe_2009_101,wood_density,0.601,mg/mm3,multisite_mean,unknown,Dysoxylum parasiticum,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Dysoxylum pettigrewianum,Harney's,Metcalfe_2009_102,wood_density,0.709,mg/mm3,multisite_mean,unknown,Dysoxylum pettigrewianum,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Elaeocarpus angustifolius,Mackay's,Metcalfe_2009_104,wood_density,0.413,mg/mm3,multisite_mean,unknown,Elaeocarpus grandis,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Endiandra cowleyana,Harney's,Metcalfe_2009_108,wood_density,0.613,mg/mm3,multisite_mean,unknown,Endiandra cowleyana,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Endiandra hypotephra,McDonald's,Metcalfe_2009_109,wood_density,0.845,mg/mm3,multisite_mean,unknown,Endiandra hypotephra,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Eupomatia barbata,Mackay's,Metcalfe_2009_113,wood_density,0.687,mg/mm3,multisite_mean,unknown,Eupomatia barbata,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Eupomatia laurina,Siam,Metcalfe_2009_114,wood_density,0.495,mg/mm3,multisite_mean,unknown,Eupomatia laurina,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Ficus benjamina,Zonta,Metcalfe_2009_117,wood_density,0.533,mg/mm3,multisite_mean,unknown,Ficus benjamina var. benjamina,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Ficus congesta var. congesta,McDonald's,Metcalfe_2009_118,wood_density,0.43,mg/mm3,multisite_mean,unknown,Ficus congesta var. congesta,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Ficus hispida var. hispida,Zonta,Metcalfe_2009_119,wood_density,0.519,mg/mm3,multisite_mean,unknown,Ficus hispida var. hispida,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Ficus leptoclada,Shane's,Metcalfe_2009_120,wood_density,0.461,mg/mm3,multisite_mean,unknown,Ficus leptoclada,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Ficus racemosa,Weiss,Metcalfe_2009_122,wood_density,0.333,mg/mm3,multisite_mean,unknown,Ficus racemosa var. racemosa,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Ficus septica,Henry's,Metcalfe_2009_123,wood_density,0.41,mg/mm3,multisite_mean,unknown,Ficus septica,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Ficus variegata var. variegata,Zonta,Metcalfe_2009_124,wood_density,0.276,mg/mm3,multisite_mean,unknown,Ficus variegata var. variegata,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Ficus virgata var. virgata,Harney's,Metcalfe_2009_125,wood_density,0.513,mg/mm3,multisite_mean,unknown,Ficus virgata var. virgata,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Flindersia brayleyana,Mackay's,Metcalfe_2009_127,wood_density,0.477,mg/mm3,multisite_mean,unknown,Flindersia brayleyana,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Flindersia schottiana,McDonald's,Metcalfe_2009_128,wood_density,0.557,mg/mm3,multisite_mean,unknown,Flindersia schottiana,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Glochidion harveyanum var. harveyanum,Siam,Metcalfe_2009_129,wood_density,0.641,mg/mm3,multisite_mean,unknown,Glochidion harveyanum var. harveyanum,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Glochidion philippicum,Mackay's,Metcalfe_2009_130,wood_density,0.601,mg/mm3,multisite_mean,unknown,Glochidion philippicum,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Glochidion sessiliflorum,Weiss,Metcalfe_2009_131,wood_density,0.643,mg/mm3,multisite_mean,unknown,Glochidion sessiliflorum var. pedicellatum,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Glochidion zeylanicum,Shane's,Metcalfe_2009_132,wood_density,0.581,mg/mm3,multisite_mean,unknown,Glochidion sumatranum,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Glycosmis trifoliata,McDonald's,Metcalfe_2009_133,wood_density,0.5,mg/mm3,multisite_mean,unknown,Glycosmis trifoliata,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Gomphandra australiana,McDonald's,Metcalfe_2009_134,wood_density,0.437,mg/mm3,multisite_mean,unknown,Gomphandra australiana,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Gossia myrsinocarpa,McDonald's,Metcalfe_2009_135,wood_density,0.61,mg/mm3,multisite_mean,unknown,Gossia myrsinocarpa,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Grevillea hilliana,McDonald's,Metcalfe_2009_137,wood_density,0.793,mg/mm3,multisite_mean,unknown,Grevillea hilliana,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Guioa acutifolia,Henry's,Metcalfe_2009_138,wood_density,0.607,mg/mm3,multisite_mean,unknown,Guioa acutifolia,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Harpullia rhyticarpa,McDonald's,Metcalfe_2009_140,wood_density,0.494,mg/mm3,multisite_mean,unknown,Harpullia rhyticarpa,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Helicia nortoniana,McDonald's,Metcalfe_2009_142,wood_density,0.837,mg/mm3,multisite_mean,unknown,Helicia nortoniana,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Hibiscus tiliaceus,McDonald's,Metcalfe_2009_144,wood_density,0.409,mg/mm3,multisite_mean,unknown,Hibiscus tiliaceus,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Homalanthus novoguineensis,McDonald's,Metcalfe_2009_146,wood_density,0.269,mg/mm3,multisite_mean,unknown,Homalanthus novoguineensis,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Ilex arnhemensis,Weiss,Metcalfe_2009_155,wood_density,0.429,mg/mm3,multisite_mean,unknown,Ilex arnhemensis ssp. ferdinandi,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Ixora timorensis,McDonald's,Metcalfe_2009_157,wood_density,0.7,mg/mm3,multisite_mean,unknown,Ixora timorensis,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Lasianthus strigosus,Mackay's,Metcalfe_2009_158,wood_density,0.7,mg/mm3,multisite_mean,unknown,Lasianthus strigosus,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Lepidozamia hopei,Harney's,Metcalfe_2009_160,wood_density,0.379,mg/mm3,multisite_mean,unknown,Lepidozamia hopei,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Licuala ramsayi,Harney's,Metcalfe_2009_161,wood_density,0.529,mg/mm3,multisite_mean,unknown,Licuala ramsayi,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Litsea bindoniana,McDonald's,Metcalfe_2009_162,wood_density,0.413,mg/mm3,multisite_mean,unknown,Litsea bindoniana,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Litsea leefeana,Mackay's,Metcalfe_2009_163,wood_density,0.421,mg/mm3,multisite_mean,unknown,Litsea leefeana,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Lophostemon suaveolens,McDonald's,Metcalfe_2009_164,wood_density,0.717,mg/mm3,multisite_mean,unknown,Lophostemon suaveolens,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Macaranga inamoena,Mackay's,Metcalfe_2009_167,wood_density,0.461,mg/mm3,multisite_mean,unknown,Macaranga inamoena,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Macaranga involucrata var. mallotoides,Mackay's,Metcalfe_2009_168,wood_density,0.443,mg/mm3,multisite_mean,unknown,Macaranga involucrata var. mallotoides,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Macaranga polyadenia,McDonald's,Metcalfe_2009_169,wood_density,0.464,mg/mm3,multisite_mean,unknown,Macaranga polyadenia,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Macaranga tanarius,Harney's,Metcalfe_2009_170,wood_density,0.461,mg/mm3,multisite_mean,unknown,Macaranga tanarius,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Mallotus mollissimus,Shane's,Metcalfe_2009_172,wood_density,0.425,mg/mm3,multisite_mean,unknown,Mallotus mollissimus,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Melia azedarach,Harney's,Metcalfe_2009_174,wood_density,0.385,mg/mm3,multisite_mean,unknown,Melia azedarach,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Melicope elleryana,McDonald's,Metcalfe_2009_175,wood_density,0.501,mg/mm3,multisite_mean,unknown,Melicope elleryana,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Melicope vitiflora,Weiss,Metcalfe_2009_176,wood_density,0.507,mg/mm3,multisite_mean,unknown,Melicope vitiflora,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Melicope xanthoxyloides,Shane's,Metcalfe_2009_177,wood_density,0.408,mg/mm3,multisite_mean,unknown,Melicope xanthoxyloides,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Pongamia pinnata,Henry's,Metcalfe_2009_182,wood_density,0.553,mg/mm3,multisite_mean,unknown,Millettia pinnata,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Mischocarpus exangulatus,Mackay's,Metcalfe_2009_184,wood_density,0.637,mg/mm3,multisite_mean,unknown,Mischocarpus exangulatus,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Mischocarpus lachnocarpus,Siam,Metcalfe_2009_185,wood_density,0.637,mg/mm3,multisite_mean,unknown,Mischocarpus lachnocarpus,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Morinda citrifolia,McDonald's,Metcalfe_2009_186,wood_density,0.7,mg/mm3,multisite_mean,unknown,Morinda citrifolia,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Myristica globosa subsp. muelleri,Siam,Metcalfe_2009_188,wood_density,0.461,mg/mm3,multisite_mean,unknown,Myristica globosa ssp. muelleri,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Nauclea orientalis,McDonald's,Metcalfe_2009_189,wood_density,0.461,mg/mm3,multisite_mean,unknown,Nauclea orientalis,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Neolitsea dealbata,Zonta,Metcalfe_2009_190,wood_density,0.557,mg/mm3,multisite_mean,unknown,Neolitsea dealbata,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Palaquium galactoxylum var. salomonense,McDonald's,Metcalfe_2009_193,wood_density,0.461,mg/mm3,multisite_mean,unknown,Palaquium galactoxylon,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Pandanus monticola,Mackay's,Metcalfe_2009_194,wood_density,0.331,mg/mm3,multisite_mean,unknown,Pandanus monticola,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Pandanus solms-laubachii,Harney's,Metcalfe_2009_196,wood_density,0.291,mg/mm3,multisite_mean,unknown,Pandanus solmslaubachii,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Pararchidendron pruinosum var. pruinosum,Harney's,Metcalfe_2009_197,wood_density,0.501,mg/mm3,multisite_mean,unknown,Pararchidendron pruinosum var. pruinosum,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Pilidiostigma tetramerum,Henry's,Metcalfe_2009_201,wood_density,0.922,mg/mm3,multisite_mean,unknown,Pilidiostigma tetramerum,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Pilidiostigma tropicum,Siam,Metcalfe_2009_202,wood_density,0.631,mg/mm3,multisite_mean,unknown,Pilidiostigma tropicum,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Pisonia umbellifera,McDonald's,Metcalfe_2009_207,wood_density,0.293,mg/mm3,multisite_mean,unknown,Pisonia umbellifera,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Pittosporum ferrugineum,Mackay's,Metcalfe_2009_208,wood_density,0.697,mg/mm3,multisite_mean,unknown,Pittosporum ferrugineum,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Polyscias australiana,Siam,Metcalfe_2009_211,wood_density,0.477,mg/mm3,multisite_mean,unknown,Polyscias australiana,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Polyalthia nitidissima,Henry's,Metcalfe_2009_212,wood_density,0.453,mg/mm3,multisite_mean,unknown,Polyalthia nitidissima,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Polyscias nodosa,Harney's,Metcalfe_2009_213,wood_density,0.405,mg/mm3,multisite_mean,unknown,Polyscias nodosa,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Planchonella chartacea,McDonald's,Metcalfe_2009_215,wood_density,0.705,mg/mm3,multisite_mean,unknown,Pouteria chartacea,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Planchonella myrsinodendron,Weiss,Metcalfe_2009_216,wood_density,0.83,mg/mm3,multisite_mean,unknown,Pouteria myrsinodendron,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Beccariella xerocarpa,McDonald's,Metcalfe_2009_217,wood_density,0.581,mg/mm3,multisite_mean,unknown,Pouteria xerocarpa,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Premna serratifolia,Mackay's,Metcalfe_2009_219,wood_density,0.4,mg/mm3,multisite_mean,unknown,Premna serratifolia,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Psidium guajava,Weiss,Metcalfe_2009_222,wood_density,0.712,mg/mm3,multisite_mean,unknown,Psidium guajava,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Psychotria dallachiana,McDonald's,Metcalfe_2009_224,wood_density,0.701,mg/mm3,multisite_mean,unknown,Psychotria dallachiana,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Ptychosperma elegans,Shane's,Metcalfe_2009_225,wood_density,0.35,mg/mm3,multisite_mean,unknown,Ptychosperma elegans,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Rhodomyrtus macrocarpa,Zonta,Metcalfe_2009_230,wood_density,0.741,mg/mm3,multisite_mean,unknown,Rhodomyrtus macrocarpa,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Rhodamnia sessiliflora,Henry's,Metcalfe_2009_231,wood_density,0.797,mg/mm3,multisite_mean,unknown,Rhodamnia sessiliflora,NA,NA,NA,NA,NA,NA,NA
Metcalfe_2009,Rhysotoechia flavescens,Harney's,Metcalfe_2009_233,wood_density,0.667,mg/mm3,multisite_mean,unknown,Rhysotoechia flavescens,NA,NA,NA,NA,NA,NA,NA
