dataset_id.x,species_name,site_name.x,observation_id.x,trait_name.x,value.x,unit.x,value_type,replicates.x,original_name.x,dataset_id.y,site_name.y,observation_id.y,trait_name.y,value.y,unit.y,replicates.y,original_name.y
Kooyman_2011,Acacia fleckeri,NA,Kooyman_2011_0414,seed_length,4,mm,expert_min,NA,Acacia fleckeri,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia fleckeri,NA,Kooyman_2011_0414,seed_length,5,mm,expert_max,NA,Acacia fleckeri,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia frigescens,NA,Kooyman_2011_0415,seed_length,3,mm,expert_min,NA,Acacia frigescens,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia frigescens,NA,Kooyman_2011_0415,seed_length,4,mm,expert_max,NA,Acacia frigescens,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia harpophylla,NA,Kooyman_2011_0416,seed_length,8,mm,expert_min,NA,Acacia harpophylla,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia harpophylla,NA,Kooyman_2011_0416,seed_length,10,mm,expert_max,NA,Acacia harpophylla,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia holosericea,NA,Kooyman_2011_0417,seed_length,4,mm,expert_min,NA,Acacia holosericea,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia holosericea,NA,Kooyman_2011_0417,seed_length,5,mm,expert_max,NA,Acacia holosericea,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia hylonoma,NA,Kooyman_2011_0418,seed_length,5,mm,expert_min,NA,Acacia hylonoma,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia hylonoma,NA,Kooyman_2011_0418,seed_length,5,mm,expert_max,NA,Acacia hylonoma,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia implexa,NA,Kooyman_2011_0419,seed_length,4,mm,expert_min,NA,Acacia implexa,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia implexa,NA,Kooyman_2011_0419,seed_length,5,mm,expert_max,NA,Acacia implexa,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia aulacocarpa,NA,Kooyman_2011_0420,seed_length,4,mm,expert_min,NA,Acacia lamprocarpa,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia aulacocarpa,NA,Kooyman_2011_0420,seed_length,5,mm,expert_max,NA,Acacia lamprocarpa,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia leptocarpa,NA,Kooyman_2011_0421,seed_length,4,mm,expert_min,NA,Acacia leptocarpa,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia leptocarpa,NA,Kooyman_2011_0421,seed_length,5,mm,expert_max,NA,Acacia leptocarpa,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia mabellae,NA,Kooyman_2011_0422,seed_length,5,mm,expert_min,NA,Acacia mabellae,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia mabellae,NA,Kooyman_2011_0422,seed_length,6,mm,expert_max,NA,Acacia mabellae,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia maidenii,NA,Kooyman_2011_0423,seed_length,4,mm,expert_min,NA,Acacia maidenii,Sams_2017,NA,Sams_2017_066,seed_length,5,mm,unknown,Acacia maidenii
Kooyman_2011,Acacia maidenii,NA,Kooyman_2011_0423,seed_length,6,mm,expert_max,NA,Acacia maidenii,Sams_2017,NA,Sams_2017_066,seed_length,5,mm,unknown,Acacia maidenii
Kooyman_2011,Acacia mangium,NA,Kooyman_2011_0424,seed_length,4,mm,expert_min,NA,Acacia mangium,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia mangium,NA,Kooyman_2011_0424,seed_length,5,mm,expert_max,NA,Acacia mangium,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia melanoxylon,NA,Kooyman_2011_0425,seed_length,3,mm,expert_min,NA,Acacia melanoxylon,Sams_2017,NA,Sams_2017_001,seed_length,3,mm,unknown,Acacia melanoxylon
Kooyman_2011,Acacia melanoxylon,NA,Kooyman_2011_0425,seed_length,5,mm,expert_max,NA,Acacia melanoxylon,Sams_2017,NA,Sams_2017_001,seed_length,5,mm,unknown,Acacia melanoxylon
Kooyman_2011,Racosperma midgleyi,NA,Kooyman_2011_0426,seed_length,4,mm,expert_min,NA,Acacia midgleyi,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Racosperma midgleyi,NA,Kooyman_2011_0426,seed_length,7,mm,expert_max,NA,Acacia midgleyi,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia oraria,NA,Kooyman_2011_0427,seed_length,4,mm,expert_min,NA,Acacia oraria,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia oraria,NA,Kooyman_2011_0427,seed_length,6,mm,expert_max,NA,Acacia oraria,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia orites,NA,Kooyman_2011_0428,seed_length,4,mm,expert_min,NA,Acacia orites,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia orites,NA,Kooyman_2011_0428,seed_length,5,mm,expert_max,NA,Acacia orites,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia polystachya,NA,Kooyman_2011_0429,seed_length,4,mm,expert_min,NA,Acacia polystachya,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia polystachya,NA,Kooyman_2011_0429,seed_length,4,mm,expert_max,NA,Acacia polystachya,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia salicina,NA,Kooyman_2011_0430,seed_length,5,mm,expert_min,NA,Acacia salicina,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia salicina,NA,Kooyman_2011_0430,seed_length,7,mm,expert_max,NA,Acacia salicina,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia shirleyi,NA,Kooyman_2011_0431,seed_length,4,mm,expert_min,NA,Acacia shirleyi,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia shirleyi,NA,Kooyman_2011_0431,seed_length,6,mm,expert_max,NA,Acacia shirleyi,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia solenota,NA,Kooyman_2011_0432,seed_length,5,mm,expert_min,NA,Acacia solenota,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia solenota,NA,Kooyman_2011_0432,seed_length,6,mm,expert_max,NA,Acacia solenota,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia spirorbis subsp. solandri,NA,Kooyman_2011_0433,seed_length,3,mm,expert_min,NA,Acacia spirorbis-solandri,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia spirorbis subsp. solandri,NA,Kooyman_2011_0433,seed_length,5,mm,expert_max,NA,Acacia spirorbis-solandri,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia tessellata,NA,Kooyman_2011_0434,seed_length,4,mm,expert_min,NA,Acacia tessellata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Acacia tessellata,NA,Kooyman_2011_0434,seed_length,6,mm,expert_max,NA,Acacia tessellata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Barklya syringifolia,NA,Kooyman_2011_0435,seed_length,8,mm,expert_min,NA,Barklya syringifolia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Barklya syringifolia,NA,Kooyman_2011_0435,seed_length,10,mm,expert_max,NA,Barklya syringifolia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Bossiaea arenicola,NA,Kooyman_2011_0436,seed_length,4,mm,expert_min,NA,Bossiaea arenicola,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Bossiaea arenicola,NA,Kooyman_2011_0436,seed_length,4,mm,expert_max,NA,Bossiaea arenicola,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Crotalaria verrucosa,NA,Kooyman_2011_0437,seed_length,4,mm,expert_min,NA,Crotalaria verrucosa,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Crotalaria verrucosa,NA,Kooyman_2011_0437,seed_length,5,mm,expert_max,NA,Crotalaria verrucosa,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Desmodium gangeticum,NA,Kooyman_2011_0438,seed_length,2,mm,expert_min,NA,Desmodium gangeticum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Desmodium gangeticum,NA,Kooyman_2011_0438,seed_length,2,mm,expert_max,NA,Desmodium gangeticum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Hanslia adhaerens,NA,Kooyman_2011_0439,seed_length,6,mm,expert_min,NA,Hanslia adhaerens,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Hanslia adhaerens,NA,Kooyman_2011_0439,seed_length,8,mm,expert_max,NA,Hanslia adhaerens,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Hovea longipes,NA,Kooyman_2011_0440,seed_length,6,mm,expert_min,NA,Hovea longipes,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Hovea longipes,NA,Kooyman_2011_0440,seed_length,8,mm,expert_max,NA,Hovea longipes,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Hovea nitida,NA,Kooyman_2011_0441,seed_length,5,mm,expert_min,NA,Hovea nitida,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Hovea nitida,NA,Kooyman_2011_0441,seed_length,5,mm,expert_max,NA,Hovea nitida,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Piliostigma malabaricum,NA,Kooyman_2011_0442,seed_length,4,mm,expert_min,NA,Piliostigma malabaricum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Piliostigma malabaricum,NA,Kooyman_2011_0442,seed_length,8,mm,expert_max,NA,Piliostigma malabaricum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Fagraea berteroana,NA,Kooyman_2011_0443,seed_length,1,mm,expert_min,NA,Fagraea berteroana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Fagraea berteroana,NA,Kooyman_2011_0443,seed_length,1,mm,expert_max,NA,Fagraea berteroana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Fagraea gracilipes,NA,Kooyman_2011_0444,seed_length,5,mm,expert_min,NA,Fagraea cambagei,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Fagraea gracilipes,NA,Kooyman_2011_0444,seed_length,7,mm,expert_max,NA,Fagraea cambagei,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Fagraea gracilipes,NA,Kooyman_2011_0445,seed_length,5,mm,expert_min,NA,Fagraea fagraeacea,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Fagraea gracilipes,NA,Kooyman_2011_0445,seed_length,8,mm,expert_max,NA,Fagraea fagraeacea,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cyrtandra baileyi,NA,Kooyman_2011_0447,seed_length,0.7,mm,expert_min,NA,Cyrtandra baileyi,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cyrtandra baileyi,NA,Kooyman_2011_0447,seed_length,0.8,mm,expert_max,NA,Cyrtandra baileyi,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Fieldia australiana,NA,Kooyman_2011_0448,seed_length,1,mm,expert_min,NA,Lenbrassia australiana_australiana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Fieldia australiana,NA,Kooyman_2011_0448,seed_length,1,mm,expert_max,NA,Lenbrassia australiana_australiana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Fieldia australiana,NA,Kooyman_2011_0449,seed_length,1,mm,expert_min,NA,Lenbrassia australiana_glabrescens,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Fieldia australiana,NA,Kooyman_2011_0449,seed_length,1,mm,expert_max,NA,Lenbrassia australiana_glabrescens,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Scaevola taccada,NA,Kooyman_2011_0450,seed_length,7,mm,expert_min,NA,Scaevola taccada,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Scaevola taccada,NA,Kooyman_2011_0450,seed_length,8,mm,expert_max,NA,Scaevola taccada,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Codonocarpus attenuatus,NA,Kooyman_2011_0451,seed_length,3,mm,expert_min,NA,Codonocarpus attenuatus,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Codonocarpus attenuatus,NA,Kooyman_2011_0451,seed_length,3,mm,expert_max,NA,Codonocarpus attenuatus,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Neostrearia fleckeri,NA,Kooyman_2011_0452,seed_length,9,mm,expert_min,NA,Neostrearia fleckeri,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Neostrearia fleckeri,NA,Kooyman_2011_0452,seed_length,13,mm,expert_max,NA,Neostrearia fleckeri,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Noahdendron nicholasii,NA,Kooyman_2011_0453,seed_length,6,mm,expert_min,NA,Noahdendron nicholasii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Noahdendron nicholasii,NA,Kooyman_2011_0453,seed_length,7,mm,expert_max,NA,Noahdendron nicholasii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Ostrearia australiana,NA,Kooyman_2011_0454,seed_length,10,mm,expert_min,NA,Ostrearia australiana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Ostrearia australiana,NA,Kooyman_2011_0454,seed_length,15,mm,expert_max,NA,Ostrearia australiana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Gyrocarpus americanus,NA,Kooyman_2011_0455,seed_length,8,mm,expert_min,NA,Gyrocarpus americanus,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Gyrocarpus americanus,NA,Kooyman_2011_0455,seed_length,8,mm,expert_max,NA,Gyrocarpus americanus,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Hernandia albiflora,NA,Kooyman_2011_0456,seed_length,20,mm,expert_min,NA,Hernandia albiflora,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Hernandia albiflora,NA,Kooyman_2011_0456,seed_length,23,mm,expert_max,NA,Hernandia albiflora,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Irvingbaileya australis,NA,Kooyman_2011_0457,seed_length,20,mm,expert_min,NA,Irvingbaileya australis,Sams_2017,NA,Sams_2017_207,seed_length,20,mm,unknown,Irvingbaileya australis
Kooyman_2011,Irvingbaileya australis,NA,Kooyman_2011_0457,seed_length,24,mm,expert_max,NA,Irvingbaileya australis,Sams_2017,NA,Sams_2017_207,seed_length,24,mm,unknown,Irvingbaileya australis
Kooyman_2011,Callicarpa brevistyla,NA,Kooyman_2011_0458,seed_length,3,mm,expert_min,NA,Callicarpa brevistyla,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Callicarpa brevistyla,NA,Kooyman_2011_0458,seed_length,3,mm,expert_max,NA,Callicarpa brevistyla,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Callicarpa candicans,NA,Kooyman_2011_0459,seed_length,2,mm,expert_min,NA,Callicarpa candicans,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Callicarpa candicans,NA,Kooyman_2011_0459,seed_length,3,mm,expert_max,NA,Callicarpa candicans,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Clerodendrum costatum,NA,Kooyman_2011_0460,seed_length,4,mm,expert_min,NA,Clerodendrum costatum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Clerodendrum costatum,NA,Kooyman_2011_0460,seed_length,5,mm,expert_max,NA,Clerodendrum costatum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Clerodendrum floribundum,NA,Kooyman_2011_0461,seed_length,4,mm,expert_min,NA,Clerodendrum floribundum_floribundum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Clerodendrum floribundum,NA,Kooyman_2011_0461,seed_length,5,mm,expert_max,NA,Clerodendrum floribundum_floribundum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Clerodendrum floribundum var. coriaceum,NA,Kooyman_2011_0462,seed_length,4,mm,expert_min,NA,Clerodendrum floribundum_coriaceum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Clerodendrum floribundum var. coriaceum,NA,Kooyman_2011_0462,seed_length,5,mm,expert_max,NA,Clerodendrum floribundum_coriaceum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Volkameria inermis,NA,Kooyman_2011_0463,seed_length,8,mm,expert_min,NA,Clerodendrum inerme,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Volkameria inermis,NA,Kooyman_2011_0463,seed_length,15,mm,expert_max,NA,Clerodendrum inerme,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Clerodendrum longiflorum var. glabrum,NA,Kooyman_2011_0464,seed_length,4,mm,expert_min,NA,Clerodendrum longiflorum_glabrum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Clerodendrum longiflorum var. glabrum,NA,Kooyman_2011_0464,seed_length,5,mm,expert_max,NA,Clerodendrum longiflorum_glabrum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Clerodendrum tracyanum,NA,Kooyman_2011_0465,seed_length,3,mm,expert_min,NA,Clerodendrum tracyanum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Clerodendrum tracyanum,NA,Kooyman_2011_0465,seed_length,5,mm,expert_max,NA,Clerodendrum tracyanum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Gmelina macrophylla,NA,Kooyman_2011_0466,seed_length,12,mm,expert_min,NA,Gmelina dalrympleana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Gmelina macrophylla,NA,Kooyman_2011_0466,seed_length,15,mm,expert_max,NA,Gmelina dalrympleana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Gmelina schlechteri,NA,Kooyman_2011_0467,seed_length,6,mm,expert_min,NA,Gmelina schlechteri,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Gmelina schlechteri,NA,Kooyman_2011_0467,seed_length,12,mm,expert_max,NA,Gmelina schlechteri,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Pityrodia salvifolia,NA,Kooyman_2011_0468,seed_length,3,mm,expert_min,NA,Pityrodia salviifolia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Pityrodia salvifolia,NA,Kooyman_2011_0468,seed_length,4,mm,expert_max,NA,Pityrodia salviifolia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Premna acuminata,NA,Kooyman_2011_0469,seed_length,3,mm,expert_min,NA,Premna acuminata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Premna acuminata,NA,Kooyman_2011_0469,seed_length,4,mm,expert_max,NA,Premna acuminata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Premna dallachyana,NA,Kooyman_2011_0470,seed_length,3,mm,expert_min,NA,Premna dallachyana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Premna dallachyana,NA,Kooyman_2011_0470,seed_length,5,mm,expert_max,NA,Premna dallachyana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Premna odorata,NA,Kooyman_2011_0471,seed_length,4,mm,expert_min,NA,Premna odorata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Premna odorata,NA,Kooyman_2011_0471,seed_length,5,mm,expert_max,NA,Premna odorata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Prostanthera lasianthos,NA,Kooyman_2011_0472,seed_length,1,mm,expert_min,NA,Prostanthera lasianthos,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Prostanthera lasianthos,NA,Kooyman_2011_0472,seed_length,2,mm,expert_max,NA,Prostanthera lasianthos,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Vitex trifolia,NA,Kooyman_2011_0473,seed_length,3,mm,expert_min,NA,Vitex rotundifolia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Vitex trifolia,NA,Kooyman_2011_0473,seed_length,5,mm,expert_max,NA,Vitex rotundifolia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Beilschmiedia bancroftii,NA,Kooyman_2011_0474,seed_length,35,mm,expert_min,NA,Beilschmiedia bancroftii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Beilschmiedia bancroftii,NA,Kooyman_2011_0474,seed_length,50,mm,expert_max,NA,Beilschmiedia bancroftii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Beilschmiedia castrisinensis,NA,Kooyman_2011_0475,seed_length,33,mm,expert_min,NA,Beilschmiedia castrisinensis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Beilschmiedia castrisinensis,NA,Kooyman_2011_0475,seed_length,45,mm,expert_max,NA,Beilschmiedia castrisinensis,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Beilschmiedia oligandra,NA,Kooyman_2011_0476,seed_length,30,mm,expert_min,NA,Beilschmiedia oligandra,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Beilschmiedia oligandra,NA,Kooyman_2011_0476,seed_length,50,mm,expert_max,NA,Beilschmiedia oligandra,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Beilschmiedia recurva,NA,Kooyman_2011_0477,seed_length,20,mm,expert_min,NA,Beilschmiedia recurva,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Beilschmiedia recurva,NA,Kooyman_2011_0477,seed_length,26,mm,expert_max,NA,Beilschmiedia recurva,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Beilschmiedia tooram,NA,Kooyman_2011_0478,seed_length,25,mm,expert_min,NA,Beilschmiedia tooram,Sams_2017,NA,Sams_2017_179,seed_length,25,mm,unknown,Beilschmiedia tooram
Kooyman_2011,Beilschmiedia tooram,NA,Kooyman_2011_0478,seed_length,50,mm,expert_max,NA,Beilschmiedia tooram,Sams_2017,NA,Sams_2017_179,seed_length,50,mm,unknown,Beilschmiedia tooram
Kooyman_2011,Beilschmiedia volckii,NA,Kooyman_2011_0479,seed_length,32,mm,expert_min,NA,Beilschmiedia volckii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Beilschmiedia volckii,NA,Kooyman_2011_0479,seed_length,55,mm,expert_max,NA,Beilschmiedia volckii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cinnamomum baileyanum,NA,Kooyman_2011_0480,seed_length,13,mm,expert_min,NA,Cinnamomum baileyanum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cinnamomum baileyanum,NA,Kooyman_2011_0480,seed_length,15,mm,expert_max,NA,Cinnamomum baileyanum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cinnamomum laubatii,NA,Kooyman_2011_0481,seed_length,13,mm,expert_min,NA,Cinnamomum laubatii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cinnamomum laubatii,NA,Kooyman_2011_0481,seed_length,17,mm,expert_max,NA,Cinnamomum laubatii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cinnamomum oliveri,NA,Kooyman_2011_0482,seed_length,12,mm,expert_min,NA,Cinnamomum oliveri,Sams_2017,NA,Sams_2017_054,seed_length,12,mm,unknown,Cinnamomum oliveri
Kooyman_2011,Cinnamomum oliveri,NA,Kooyman_2011_0482,seed_length,14,mm,expert_max,NA,Cinnamomum oliveri,Sams_2017,NA,Sams_2017_054,seed_length,14,mm,unknown,Cinnamomum oliveri
Kooyman_2011,Cinnamomum propinquum,NA,Kooyman_2011_0483,seed_length,9,mm,expert_min,NA,Cinnamomum propinquum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cinnamomum propinquum,NA,Kooyman_2011_0483,seed_length,9,mm,expert_max,NA,Cinnamomum propinquum,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cinnamomum virens,NA,Kooyman_2011_0484,seed_length,6,mm,expert_min,NA,Cinnamomum virens,Sams_2017,NA,Sams_2017_009,seed_length,8,mm,unknown,Cinnamomum virens
Kooyman_2011,Cinnamomum virens,NA,Kooyman_2011_0484,seed_length,8,mm,expert_max,NA,Cinnamomum virens,Sams_2017,NA,Sams_2017_009,seed_length,8,mm,unknown,Cinnamomum virens
Kooyman_2011,Cryptocarya angulata,NA,Kooyman_2011_0485,seed_length,19,mm,expert_min,NA,Cryptocarya angulata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cryptocarya angulata,NA,Kooyman_2011_0485,seed_length,25,mm,expert_max,NA,Cryptocarya angulata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cryptocarya bamagana,NA,Kooyman_2011_0486,seed_length,6,mm,expert_min,NA,Cryptocarya bamagana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cryptocarya bamagana,NA,Kooyman_2011_0486,seed_length,7,mm,expert_max,NA,Cryptocarya bamagana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cryptocarya brassii,NA,Kooyman_2011_0487,seed_length,10,mm,expert_min,NA,Cryptocarya brassii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cryptocarya brassii,NA,Kooyman_2011_0487,seed_length,10,mm,expert_max,NA,Cryptocarya brassii,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cryptocarya clarksoniana,NA,Kooyman_2011_0488,seed_length,10,mm,expert_min,NA,Cryptocarya clarksoniana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cryptocarya clarksoniana,NA,Kooyman_2011_0488,seed_length,12,mm,expert_max,NA,Cryptocarya clarksoniana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cryptocarya exfoliata,NA,Kooyman_2011_0489,seed_length,7,mm,expert_min,NA,Cryptocarya exfoliata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cryptocarya exfoliata,NA,Kooyman_2011_0489,seed_length,11,mm,expert_max,NA,Cryptocarya exfoliata,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cryptocarya whiffiniana,NA,Kooyman_2011_0490,seed_length,9,mm,expert_min,NA,Cryptocarya whiffiniana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cryptocarya whiffiniana,NA,Kooyman_2011_0490,seed_length,13,mm,expert_max,NA,Cryptocarya whiffiniana,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cryptocarya hypospodia,NA,Kooyman_2011_0491,seed_length,8,mm,expert_min,NA,Cryptocarya hypospodia,NA,NA,NA,NA,NA,NA,NA,NA
Kooyman_2011,Cryptocarya hypospodia,NA,Kooyman_2011_0491,seed_length,16,mm,expert_max,NA,Cryptocarya hypospodia,NA,NA,NA,NA,NA,NA,NA,NA
