Order,Order#,Family,Family#,genus,genus#,spp,crypto,cata,node,hypo,coty,emb
Gentianales,1,Rubiaceae,4,Randia,12,sessilis,1,1,2,1,1,1
Gentianales,1,Rubiaceae,4,Richardia,13,stellaris,1,1,2,1,1,1
Gentianales,1,Rubiaceae,4,Sarcocephalus,14,cordatus,1,,,1,1,
Gentianales,1,Rubiaceae,4,Spermacoce,15,brachystema,,,,,,1
Gentianales,1,Rubiaceae,4,Tarenna,16,dallachiana,1,,,,,
Gentianales,1,Rubiaceae,4,Timonius,17,singularis,1,,,,,
Gentianales,1,Rubiaceae,4,Timonius,17,timon,1,,,,,
Gentianales,1,Rubiaceae,4,Wendlandia,18,urceolata,1,,,,,
Lamiales,2,Acanthaceae,1,Acanthus,1,ilicifolius,1,1,2,1,1,
Lamiales,2,Acanthaceae,1,Justicia,2,peploides,1,1,2,2,1,1
Lamiales,2,Acanthaceae,1,Justicia,2,procumbens,1,1,2,2,1,
Lamiales,2,Bignoniaceae,2,Pandorea,1,pandorina,1,1,,1,1,
Lamiales,2,Bignoniceae,2,Deplanchea,2,tetraphylla,1,1,2,,2,
Lamiales,2,Byblidaceae,3,Byblis,1,linifolia,1,1,1,2,2,1
Lamiales,2,Callitricaceae,4,Callitriche,1,muelleri,1,1,,1,1,
Lamiales,2,Callitricaceae,4,Callitriche,1,stagnalis,1,1,2,1,1,
Lamiales,2,Gesneriaceae,5,Boea,1,hygroscopica,1,,,1,2,
Lamiales,2,Gesneriaceae,5,Fieldia,2,australis,1,,2,,,
Lamiales,2,Lamiaceae,6,Ocimum,1,sanctum,1,1,2,2,,
Lamiales,2,Lamiaceae,6,Plectranthus,2,parviflorus,1,1,2,2,2,
Lamiales,2,Lamiaceae,6,Stachys,3,arvensis,1,1,2,2,2,
Lamiales,2,Myoporaceae,7,Eremophila,1,gilesii,1,1,,,,
Lamiales,2,Myoporaceae,7,Eremophila,1,maculata,1,1,1,1,1,1
Lamiales,2,Myoporaceae,7,Myoporum,2,insulare,1,1,2,2,2,2
Lamiales,2,Myoporaceae,7,Myoporum,2,parvifolium,1,1,1,2,2,1
Lamiales,2,Oleaceae,8,Chionanthus,1,axillaris,2,,,,,
Lamiales,2,Oleaceae,8,Chionanthus,1,ramiflorus,2,,,,,
Lamiales,2,Oleaceae,8,Ligustrum,2,australianum,1,,,,,
Lamiales,2,Oleaceae,8,Linociera,3,sleumeri,2,,,,,
Lamiales,2,Oleaceae,8,Notelaea,4,longifolia,1,,,,,
Lamiales,2,Oleaceae,8,Notelaea,4,microcarpa,1,,,,,
Lamiales,2,Oleaceae,8,Olea,5,paniculata,1,,,,,
Lamiales,2,Plantaginaceae,9,Plantago,1,debilis,1,1,1,1,1,1
Lamiales,2,Scrophulariaceae,10,Veronica,1,,1,1,2,,,
Lamiales,2,Verbenaceae,11,Aegiceras,1,corniculatus,1,1,2,2,1,2
Lamiales,2,Verbenaceae,11,Avicennia,2,resinifera,1,1,2,2,2,2
Lamiales,2,Verbenaceae,11,Callicarpa,3,pedunculata,1,1,2,2,,
Lamiales,2,Verbenaceae,11,Clerodendrum,4,floribundum,2,1,2,,,
Lamiales,2,Verbenaceae,11,Clerodendrum,4,tracyanum,2,,,,,
Lamiales,2,Verbenaceae,11,Faradaya,5,,1,1,2,,,
Lamiales,2,Verbenaceae,11,Gmelina,6,dalrympleana,1,,,,2,
Lamiales,2,Verbenaceae,11,Gmelina,6,fasciculiflora,1,,,,2,
Lamiales,2,Verbenaceae,11,Gmelina,6,leichhardtii,1,1,2,,,
Lamiales,2,Verbenaceae,11,Gmelina,6,schlechteri,2,,,,,
Lamiales,2,Verbenaceae,11,Premna,7,serratifolia,1,,,,,
Lamiales,2,Verbenaceae,11,Vitex,8,acuminata,1,1,1,2,1,
Lamiales,2,Verbenaceae,11,Vitex,8,helogiton,1,,,,,
Lamiales,2,Verbenaceae,11,Vitex,8,melicopea,2,,,,,
Lamiales,2,Verbenaceae,11,Vitex,8,trifolia,1,,,,,
Lamiales,2,Verbenaceae,11,Viticipremna,9,queenslandica,1,,,,,
Solanales,3,Boraginaceae,1,Cordia,1,dichotoma,1,,,,,
Solanales,3,Boraginaceae,1,Cordia,1,subcordata,1,1,1,2,2,
Solanales,3,Boraginaceae,1,Ehrhetia,2,acuminata,1,1,1,2,2,
Solanales,3,Boraginaceae,1,Ehrhetia,2,membranifolia,1,,,,2,
Solanales,3,Convolvulaceae,2,Bonamia,1,dietrichiana,1,,,,,
Solanales,3,Convolvulaceae,2,Bonamia,1,media,1,,,,,
Solanales,3,Convolvulaceae,2,Breweria,2,media,1,1,1,1,1,
Solanales,3,Convolvulaceae,2,Convolvulus,3,erubescens,1,,,,,
Solanales,3,Convolvulaceae,2,Convolvulus,3,microsepalus,1,,,,,
Solanales,3,Convolvulaceae,2,Dichondra,4,repens,1,1,,1,1,2
Solanales,3,Convolvulaceae,2,Evolvulus,5,alsinoides,1,1,1,1,1,2
Solanales,3,Convolvulaceae,2,Ipomaea,6,calabra,1,,,,,
Solanales,3,Convolvulaceae,2,Ipomaea,6,eriocarpa,1,,,,,
Solanales,3,Convolvulaceae,2,Ipomaea,6,lonchophylla,1,,,,,
Solanales,3,Convolvulaceae,2,Ipomaea,6,muelleri,1,1,,,,
Solanales,3,Convolvulaceae,2,Ipomaea,6,pescaprae,1,,,1,,2
Solanales,3,Convolvulaceae,2,Ipomaea,6,plebia,1,,,,,
Solanales,3,Convolvulaceae,2,Ipomaea,6,polymorpha,1,,,,,
Solanales,3,Convolvulaceae,2,Merremia,7,peltata,1,,,,,
Solanales,3,Convolvulaceae,2,Operculina,8,aequisepala,1,,,,,
Solanales,3,Convolvulaceae,2,Operculina,8,brownii,1,,,,,
Solanales,3,Convolvulaceae,2,Operculina,8,riedeliana,1,,,,,
Solanales,3,Convolvulaceae,2,Operculina,8,turpethum,1,,,,,
Solanales,3,Convolvulaceae,2,Polymeria,9,pusilla,1,,,,,
Solanales,3,Convolvulaceae,2,Porana,10,sericea,1,,,,,
Solanales,3,Convolvulaceae,2,Wilsonia,11,backhousei,1,,,,,
Solanales,3,Solanaceae,3,Duboisia,1,myoporoides,1,,,,,
Solanales,3,Solanaceae,3,Solanum,2,shanesii,1,,,,2,
Solanales,3,Solanaceae,3,Solanum,2,viridifolium,1,,,,2,
Apiales,1,Apiaceae,1,Actinotus,1,helianthii,1,,,1,1,
Apiales,1,Apiaceae,1,Centella,2,asiatica,1,1,1,1,1,1
Apiales,1,Apiaceae,1,Cephalaralia,3,cephalobotrys,1,1,1,1,1,
Apiales,1,Apiaceae,1,Delarbrea,4,micheana,1,1,1,1,1,
Apiales,1,Apiaceae,1,Gastonia,5,sp,1,,,,,
Apiales,1,Apiaceae,1,Hydrocotyle,6,hirta,1,1,1,2,2,1
Apiales,1,Apiaceae,1,Hydrocotyle,6,pedicellosa,1,,,,,
Apiales,1,Apiaceae,1,Hydrocotyle,6,verticillata,1,1,1,1,1,
Apiales,1,Apiaceae,1,Polyscias,7,australiana,1,1,1,1,1,1
Apiales,1,Apiaceae,1,Polyscias,7,bellendenkerens,1,,,,,
Apiales,1,Apiaceae,1,Polyscias,7,elegans,1,1,1,1,1,
Apiales,1,Apiaceae,1,Polyscias,7,mollis,1,,,,,
Apiales,1,Apiaceae,1,Polyscias,7,mulgraveana,2,,,,,
Apiales,1,Apiaceae,1,Polyscias,7,murrayi,1,,1,,,
Apiales,1,Apiaceae,1,Polyscias,7,willmottii,1,,,,,
Apiales,1,Apiaceae,1,Schefflera,8,actinophylla,1,1,1,1,1,1
Apiales,1,Apiaceae,1,Schefflera,8,versteigii,1,,,,,
Apiales,1,Apiaceae,1,Trachymene,9,caerulea,1,1,1,1,1,
Apiales,1,Apiaceae,1,Trachymene,9,incisa,1,1,1,1,1,
Apiales,1,Apiaceae,1,Xanthosia,10,pilosa,1,1,1,1,1,
Apiales,1,Pittosporaceae,2,Billardiera,1,fusiformis,1,1,2,1,1,
Apiales,1,Pittosporaceae,2,Billardiera,1,largiflora,1,1,2,1,1,
Apiales,1,Pittosporaceae,2,Bursaria,2,spinosa,1,,,1,1,1
Apiales,1,Pittosporaceae,2,Bursaria,2,tenuifolia,1,,,,,
Apiales,1,Pittosporaceae,2,Citriobatus,3,multiflorus,1,1,1,2,1,
Apiales,1,Pittosporaceae,2,Citriobatus,3,spinescens,1,,,,,
Apiales,1,Pittosporaceae,2,Hymenosporum,4,flavum,1,1,1,2,2,
Apiales,1,Pittosporaceae,2,Pittosporum,5,ferrugineum,1,1,1,2,2,1
Apiales,1,Pittosporaceae,2,Pittosporum,5,phyllyraeoides,1,1,1,2,2,
Apiales,1,Pittosporaceae,2,Pittosporum,5,revolutum,1,1,1,2,2,
Apiales,1,Pittosporaceae,2,Pittosporum,5,rhombifolium,1,1,1,2,2,
Apiales,1,Pittosporaceae,2,Pittosporum,5,rubiginosum,1,,,,,
Apiales,1,Pittosporaceae,2,Pittosporum,5,venulosum,1,,,,,
Apiales,1,Pittosporaceae,2,Sollya,6,heterophylla,1,1,1,1,1,
Asterales,2,Asteraceae,1,Actites,1,sp.,1,,,,,
Asterales,2,Asteraceae,1,Ageratum,2,houstonianum,1,,,1,1,
Asterales,2,Asteraceae,1,Aster,3,subulatus,1,,,1,1,
Asterales,2,Asteraceae,1,Baccharis,4,halmifolia,1,1,1,1,1,
Asterales,2,Asteraceae,1,Bidens,5,pilosa,1,,,,,
Asterales,2,Asteraceae,1,Brachyscome,6,ciliaris,1,,,1,,1
Asterales,2,Asteraceae,1,Brachyscome,6,iberidifolia,1,1,1,1,1,
Asterales,2,Asteraceae,1,Brachyscome,6,microcarpa,1,,,1,1,
Asterales,2,Asteraceae,1,Calotis,7,lappulacea,1,1,2,1,1,1
Asterales,2,Asteraceae,1,Calotis,7,squamigera,1,1,2,1,1,
Asterales,2,Asteraceae,1,Centipeda,8,thespedioides,1,1,1,1,2,
Asterales,2,Asteraceae,1,Centrantherum,9,muticum,1,,,,2,
Asterales,2,Asteraceae,1,Cirsium,10,vulgare,1,,,,,
Asterales,2,Asteraceae,1,Conyza,11,canadensis,1,1,1,1,1,
Asterales,2,Asteraceae,1,Cotula,12,australis,1,1,2,1,1,1
Asterales,2,Asteraceae,1,Cotula,12,coronopifolia,1,1,2,1,1,
Asterales,2,Asteraceae,1,Eclipta,13,prostrata,1,1,2,1,1,1
Asterales,2,Asteraceae,1,Emilia,14,sonchifolia,1,1,1,1,1,1
Asterales,2,Asteraceae,1,Epaltes,15,australis,1,,,1,2,1
Asterales,2,Asteraceae,1,Glossogyne,16,tenuifolia,1,1,1,1,1,1
Asterales,2,Asteraceae,1,Helichrysum,17,bracteatum,1,,,1,2,
Asterales,2,Asteraceae,1,Helichrysum,17,diosmifolium,,,,,,1
Asterales,2,Asteraceae,1,Hypocharis,18,radicata,1,,,1,1,
Asterales,2,Asteraceae,1,Ixodia,19,achilloides,1,,,,,
Asterales,2,Asteraceae,1,Jaegera,20,dasyantha,2,,,,,
Asterales,2,Asteraceae,1,Jaegera,20,javanica,1,,,,,
Asterales,2,Asteraceae,1,Jaegera,20,pseudorhus,1,1,2,2,1,1
Asterales,2,Asteraceae,1,Olearia,21,argophylla,1,,,,,
Asterales,2,Asteraceae,1,Senecio,22,lautus,1,1,1,,,
Asterales,2,Asteraceae,1,Sigesbeckia,23,orientalis,1,1,2,1,1,1
Asterales,2,Asteraceae,1,Solenogyne,24,bellioides,1,1,1,1,1,1
Asterales,2,Asteraceae,1,Soliva,25,anthemifolia,1,1,2,,,
Asterales,2,Asteraceae,1,Sonchus,26,oleraceus,1,1,1,1,1,1
Asterales,2,Asteraceae,1,Verbesina,27,encelioides,1,,,1,1,
Asterales,2,Asteraceae,1,Vernonia,28,cinerea,1,1,2,2,1,1
Asterales,2,Asteraceae,1,Veronia,29,gracilis,1,,,,,
Asterales,2,Asteraceae,1,Vittadinia,30,dissecta,1,,,1,1,1
Asterales,2,Campanulaceae,2,Isotoma,1,petraea,1,,,,,
Asterales,2,Campanulaceae,2,Lobelia,2,dentata,1,2,1,1,1,1
Asterales,2,Campanulaceae,2,Lobelia,2,gibbosa,1,2,1,1,1,1
Asterales,2,Campanulaceae,2,Wahlenbergia,3,gracilis,1,1,2,1,1,1
Asterales,2,Campanulaceae,2,Wahlenbergia,3,quadrifida,1,1,2,,,
Asterales,2,Goodeniaceae,3,Brunonia,1,australis,1,1,1,,,
Asterales,2,Goodeniaceae,3,Goodenia,2,glabra,1,1,1,2,1,
Asterales,2,Goodeniaceae,3,Goodenia,2,ovata,1,,,,,
Asterales,2,Goodeniaceae,3,Goodenia,2,rotundifolia,1,1,1,2,2,1
Asterales,2,Goodeniaceae,3,Scaevola,3,taccada,1,,,,,1
Asterales,2,Goodeniaceae,3,Velleia,4,paradoxa,1,,,1,,
Asterales,2,Stylidiaceae,4,Stylidium,1,graminifolium,1,,,1,1,
Aquifoliales,3,Aquifoliaceae,1,Ilex,1,arnhemensis,1,,,,,
Aquifoliales,3,Aquifoliaceae,1,Sphenostemon,2,lobosporus,1,,,,,
Santalales,1,Loranthaceae,1,Amyema,1,sp,2,1,2,,,
Santalales,1,Loranthaceae,1,Amylotheca,2,sp.R,1,1,2,,,
Santalales,1,Loranthaceae,1,Atkinsonia,3,sp,2,1,2,,,
Santalales,1,Loranthaceae,1,Decaisnina,4,sp,1,1,2,,,
Santalales,1,Loranthaceae,1,Diplatia,5,sp,2,1,2,,,
Santalales,1,Loranthaceae,1,Lysiana,6,exocarpi,1,1,2,2,1,2
Santalales,1,Loranthaceae,1,Nuytsia,7,floribunda,1,1,2,,1,
Santalales,1,Loranthaceae,1,Piliostigma,8,malabaricum,1,,,,,
Santalales,1,Olacaceae,2,Olax,1,retusa,1,1,1,,,
Santalales,1,Olacaceae,2,Ximenia,2,americana,2,2,,,,
Santalales,1,Santalaceae,3,Exocarpos,1,aphyllus,1,1,1,,,
Santalales,1,Santalaceae,3,Exocarpos,1,latifolius,1,,,,,
Santalales,1,Santalaceae,3,Santalum,2,lanceolatum,1,1,2,,,
Dilleniales,1,Dilleniaceae,1,Dillenia,1,alata,1,,,,,
Dilleniales,1,Dilleniaceae,1,Hibbertia,2,dentata,1,1,1,1,1,
Dilleniales,1,Dilleniaceae,1,Hibbertia,2,obtusifolia,1,1,1,1,1,
Dilleniales,1,Dilleniaceae,1,Hibbertia,2,scandens,1,1,1,1,1,
Haloragales,1,Haloragaceae,1,Gonocarpus,1,teucroides,1,,,,,
Haloragales,1,Haloragaceae,1,Haloragis,2,micranthum,1,1,2,1,1,
Haloragales,1,Haloragaceae,1,Haloragis,2,tetragyna,1,1,2,1,1,
Hamamelidales,1,Hamamelidaceae,1,Neostrearia,1,fleckeri,1,,,,,
Hamamelidales,1,Hamamelidaceae,1,Noahdendron,2,nicholasii,1,,,,,
Hamamelidales,1,Hamamelidaceae,1,Ostrearia,3,australina,1,,,,,
Leeacidales,1,Leeaceae,1,Leea,1,indica,1,1,1,1,1,1
Vitacales,1,Vitaceae,1,Ampelocissus,1,R,1,,,,,
Vitacales,1,Vitaceae,1,Cayratia,2,clematidea,1,1,1,1,1,
Vitacales,1,Vitaceae,1,Cayratia,2,eurynemum,1,1,1,2,1,
Vitacales,1,Vitaceae,1,Cissus,3,adnata,1,,,,,
Vitacales,1,Vitaceae,1,Cissus,3,antarctica,1,1,1,1,1,
Vitacales,1,Vitaceae,1,Cissus,3,cordifolia,1,,,,,
Vitacales,1,Vitaceae,1,Cissus,3,hastat?,1,,,,,
Vitacales,1,Vitaceae,1,Cissus,3,hypoglauca,1,1,1,,1,
Vitacales,1,Vitaceae,1,Cissus,3,penninervis,1,,,,,
Vitacales,1,Vitaceae,1,Tetrastigma,4,nitens,1,1,1,1,1,
Vitacales,1,Vitaceae,1,Tetrastigma,4,thorbornianum,1,1,1,1,1,
