Event ID,Accession Number,Scientific Name,Dataset Title,Locality,Decimal Latitude,Decimal Longitude,Seed/gm,Quantity (count),Quantity (g),Thousand Seed Weight,Storage Relative Humidity,Purity,Storage Temperature,Collection Date,Storage Date,Storage Seed Bank,Collector,Pre-Storage Treatment/History,Plant Form,Form in Storage,Cultivated,Duplicates / Replicates,Permit Number,Collection Fill Rate / X-Ray,Publication DOI,Date Tested,Test Length,Number Germinated,Number Full,Number Empty,Number Not Viable,Number Tested,Germination Rate,Adjusted Germination,Viability,Pre-test Processing Notes,Treatment Media/Substrate,Treatment Day Temp,Treatment Night Temp,Treatment Light Hours,Treatment Dark Hours,Treatment Pretreatment
GAQLD.0054,GAQLD.0054,Acacia pruinosa,Brisbane Botanic Gardens,,,,,33684,,,,,,,,Greening Australia QLD,,,,,,,,X-Ray: 85%,,,,,,,,,,,,,,,,,,
BGQLD.0111,BGQLD.0111,Pultenaea,Brisbane Botanic Gardens,,,,,1,,,,,,8/12/2005,,Brisbane Botanic Gardens,PB,,,,,,,TZ: 100% X-Ray: 100%,,,,,,,,,,,,,,,,,,
GAQLD.0351,GAQLD.0351,Aotus lanigera,Brisbane Botanic Gardens,,,,,15758,,,,,,10/20/2008,,Greening Australia QLD,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0349,BGQLD.0349,Acacia disparrima subsp. calidestris,Brisbane Botanic Gardens,,,,,8010,,,,,,11/1/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0225,GAQLD.0225,Acacia hemsleyi,Brisbane Botanic Gardens,,,,,6046,,,,,,10/25/2006,,Greening Australia QLD,"AM, TTD",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0188,UQLD.0188,Acacia latisepala,Brisbane Botanic Gardens,,,,,1,,,,,,12/6/2006,,UQ Seed Bank,"UQ, BG",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0119,BGQLD.0119,Gompholobium virgatum,Brisbane Botanic Gardens,,,,,4923,,,,,,8/31/2005,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD0038,GAQLD0038,Hovea clavata,Brisbane Botanic Gardens,,,,,11235,,,,,,,,Greening Australia QLD,,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0224,GAQLD.0224,Acacia stenophylla,Brisbane Botanic Gardens,,,,,2573,,,,,,10/25/2006,,Greening Australia QLD,"AM, TTD",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0352,GAQLD.0352,Jacksonia stackhousei,Brisbane Botanic Gardens,,,,,1,,,,,,10/20/2008,,Greening Australia QLD,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0052,GAQLD.0052,Acacia adunca,Brisbane Botanic Gardens,,,,,10175,,,,,,,,Greening Australia QLD,,,,,,,,X-Ray: 85%,,,,,,,,,,,,,,,,,,
GAQLD.0409,GAQLD.0409,Acacia chinchillensis,Brisbane Botanic Gardens,,,,,2773,,,,,,10/31/2008,,Greening Australia QLD,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0354,UQLD.0354,Cassia brewsteri,Brisbane Botanic Gardens,,,,,1426,,,,,,1/23/2006,,UQ Seed Bank,"UQ, DB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0342,BGQLD.0342,Acacia julifera subsp. gilbertensis,Brisbane Botanic Gardens,,,,,3681,,,,,,10/30/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0540,BGQLD.0540,Tephrosia astragaloides,Brisbane Botanic Gardens,14.3 kms along Battle camp Rd from Hopevale end,-15.273056,144.930972,,2437,,,,,,5/29/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.1041,BGQLD.1041,Tephrosia brachyodon var. longifolia,Brisbane Botanic Gardens,,,,,1,,,,,,5/26/2017,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0894,BGQLD.0894,Austrosteenisia blackii var. astipella,Brisbane Botanic Gardens,"Tully Gorge, campsite",-17.773306,145.650667,,1,,,,,,11/17/2014,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0196,GAQLD.0196,Acacia tropica,Brisbane Botanic Gardens,,,,,10796,,,,,,10/19/2006,,Greening Australia QLD,"AM, TTD",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0007,BGQLD.0007,Acacia leiocalyx,Brisbane Botanic Gardens,,,,,1,,,,,,12/16/2004,,Brisbane Botanic Gardens,"PB, PC",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.1070,BGQLD.1070,Senna,Brisbane Botanic Gardens,,,,,1,,,,,,5/31/2017,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0341,GAQLD.0341,Jacksonia rhadinoclona,Brisbane Botanic Gardens,"Waaje. At the jump up, 44kms from the Barakula Forestry Office",-26.155278,150.343611,,0,,,,,,7/10/2008,,Greening Australia QLD,"JH, PB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0404,GAQLD.0404,Acacia aprepta,Brisbane Botanic Gardens,"Wallumbilla, 13km E of along Warrego Hwy",-26.601389,149.313889,,7194,,,,,,10/30/2008,,Greening Australia QLD,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0275,UQLD.0275,Indigofera linifolia,Brisbane Botanic Gardens,,,,,1,,,,,,6/21/2006,,UQ Seed Bank,DB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0107,BGQLD.0107,Acacia suaveolens,Brisbane Botanic Gardens,,,,,1,,,,,,7/19/2005,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0377,GAQLD.0377,Acacia shirleyi,Brisbane Botanic Gardens,Dingo. Ca 100m E of turnoff for Blackdown Tbld NP on Capricorn Hwy,-23.621944,149.216944,,4723,,,,,,10/24/2008,,Greening Australia QLD,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0004,BGQLD.0004,Hovea acutifolia,Brisbane Botanic Gardens,,,,,1,,,,,,11/18/2004,,Brisbane Botanic Gardens,"PB, PC",,,,,,,X-Ray: 93%,,,,,,,,,,,,,,,,,,
BGQLD.0862,BGQLD.0862,Millettia pinnata,Brisbane Botanic Gardens,"Conway NP, loop track at picnic area, Shute Harbour",-20.288,148.765972,,1,,,,,,11/9/2014,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0340,UQLD.0340,Aotus subglauca var. subglauca,Brisbane Botanic Gardens,,,,,255,,,,,,12/19/2006,,UQ Seed Bank,"UQ, DB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0196,BGQLD.0196,Acacia adunca,Brisbane Botanic Gardens,,,,,3321,,,,,,12/6/2005,,Brisbane Botanic Gardens,"PB, DB",,,,,,,TZ: 0% X-Ray: 0%,,,,,,,,,,,,,,,,,,
BGQLD.0134,BGQLD.0134,Acacia aulacocarpa,Brisbane Botanic Gardens,,,,,1,,,,,,9/16/2005,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0018,UQLD.0018,Senna artemisioides subsp. artemisioides,Brisbane Botanic Gardens,,,,,1,,,,,,4/24/2006,,UQ Seed Bank,"UQ, OD",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0138,BGQLD.0138,Pultenaea retusa,Brisbane Botanic Gardens,,,,,7179,,,,,,9/22/2005,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0369,BGQLD.0369,Acacia leptocarpa,Brisbane Botanic Gardens,,,,,8950,,,,,,11/3/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0488,BGQLD.0488,Zornia muriculata,Brisbane Botanic Gardens,26.5kms along road to Mt Garnet from Irvinebank,-17.596944,145.193889,,8836,,,,,,5/23/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0461,GAQLD.0461,Tephrosia remotiflora,Brisbane Botanic Gardens,Adels Grove. At lookout hill ca 500m from resort,-18.6875,138.533889,,3191,,,,,,6/8/2009,,Greening Australia QLD,"JH, BB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0583,BGQLD.0583,Indigastrum parviflorum,Brisbane Botanic Gardens,124kms south of Boulia on road to Bedourie,-23.803333,139.567361,,1216,,,,,,6/21/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0434,BGQLD.0434,Senna occidentalis,Brisbane Botanic Gardens,,,,,5794,,,,,,2/18/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0665,BGQLD.0665,Hovea longipes,Brisbane Botanic Gardens,"Iron Range, Brown Creek, 74km from Peninsula Development Rd towards Portland Roads",-12.756667,143.105,,665,,,,,,10/6/2009,,Brisbane Botanic Gardens,"JH, CP",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0406,BGQLD.0406,Labichea buettneriana,Brisbane Botanic Gardens,,,,,1338,,,,,,11/9/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0685,BGQLD.0685,Acacia burrana,Brisbane Botanic Gardens,Lappa. Ca 2km W of on Rd to Almaden,-17.361528,144.8675,,1969,,,,,,10/10/2009,,Brisbane Botanic Gardens,"JH, CP",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0210,BGQLD.0210,Acacia penninervis var. penninervis,Brisbane Botanic Gardens,,,,,1127,,,,,,12/7/2005,,Brisbane Botanic Gardens,"PB, DB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD0039,GAQLD0039,Hovea clavata,Brisbane Botanic Gardens,,,,,1,,,,,,,,Greening Australia QLD,,,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0091,UQLD.0091,Bauhinia carronii,Brisbane Botanic Gardens,,,,,1,,,,,,4/26/2005,,UQ Seed Bank,UQ,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0139,BGQLD.0139,Acacia hubbardiana,Brisbane Botanic Gardens,,,,,7120,,,,,,9/22/2005,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0678,BGQLD.0678,Bauhinia malabarica,Brisbane Botanic Gardens,Coen. On the Peninsula Development Road on the southern outskirts of town.,-13.953056,143.196944,,1674,,,,,,10/9/2009,,Brisbane Botanic Gardens,"JH, CP",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0057,GAQLD.0057,Acacia venulosa,Brisbane Botanic Gardens,,,,,15584,,,,,,,,Greening Australia QLD,,,,,,,,X-Ray: 80%,,,,,,,,,,,,,,,,,,
GAQLD.0093,GAQLD.0093,Aeschynomene indica,Brisbane Botanic Gardens,,,,,6075,,,,,,,,Greening Australia QLD,,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0278,GAQLD.0278,Acacia multisiliqua,Brisbane Botanic Gardens,,,,,7292,,,,,,4/24/2007,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD0050,GAQLD0050,Crotalaria cunninghamii,Brisbane Botanic Gardens,,,,,2125,,,,,,,,Greening Australia QLD,,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0164,BGQLD.0164,Podolobium ilicifolium,Brisbane Botanic Gardens,,,,,2000,,,,,,11/1/2005,,Brisbane Botanic Gardens,PB,,,,,,,TZ: 100%,,,,,,,,,,,,,,,,,,
UQLD.0148,UQLD.0148,Senna,Brisbane Botanic Gardens,,,,,1,,,,,,11/8/2006,,UQ Seed Bank,DB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0499,BGQLD.0499,Sesbania cannabina var. cannabina,Brisbane Botanic Gardens,Approx 500m E of Cobbold Gorge Ranger station,-18.795833,143.424722,,6680,,,,,,5/25/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0146,UQLD.0146,Acacia conferta,Brisbane Botanic Gardens,,,,,1,,,,,,11/10/2005,,UQ Seed Bank,DB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0167,BGQLD.0167,Gompholobium virgatum,Brisbane Botanic Gardens,,,,,1,,,,,,10/31/2005,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0161,UQLD.0161,Acacia pruinosa,Brisbane Botanic Gardens,,,,,1,,,,,,12/6/2005,,UQ Seed Bank,"UQ, BG",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0218,GAQLD.0218,Sesbania brachycarpa,Brisbane Botanic Gardens,,,,,4578,,,,,,10/23/2006,,Greening Australia QLD,"AM, TTD",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0295,BGQLD.0295,Lamprolobium grandiflorum,Brisbane Botanic Gardens,,,,,3084,,,,,,7/22/2006,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0229,GAQLD.0229,Archidendropsis basaltica,Brisbane Botanic Gardens,,,,,1318,,,,,,10/28/2006,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0336,BGQLD.0336,Acacia wickhamii subsp. cassitera,Brisbane Botanic Gardens,,,,,1,,,,,,10/29/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0022,UQLD.0022,Senna circinnata,Brisbane Botanic Gardens,,,,,1,,,,,,11/11/2004,,UQ Seed Bank,"UQ, OD",,,,,,,X-Ray: 100%,,,,,,,,,,,,,,,,,,
GAQLD.0208,GAQLD.0208,Senna venusta,Brisbane Botanic Gardens,,,,,2763,,,,,,10/20/2006,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0470,BGQLD.0470,Acacia calyculata,Brisbane Botanic Gardens,Davies Ck Rd Mareeba,-17.001389,145.566667,,3691,,,,,,5/21/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0450,GAQLD.0450,Acacia citriodora,Brisbane Botanic Gardens,Mt Isa. Barkly Hwy intersection w Old May Downs Rd ca 58km N Mt Isa,-20.363889,139.171111,,2970,,,,,,6/5/2009,,Greening Australia QLD,"JH, BB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0242,BGQLD.0242,Adenanthera pavonina,Brisbane Botanic Gardens,,,,,5402,,,,,,4/2/2006,,Brisbane Botanic Gardens,AS,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0347,BGQLD.0347,Albizia procera,Brisbane Botanic Gardens,,,,,4427,,,,,,11/1/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0390,BGQLD.0390,Acacia crassicarpa,Brisbane Botanic Gardens,,,,,2000,,,,,,11/7/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0222,GAQLD.0222,Bauhinia gilva,Brisbane Botanic Gardens,,,,,1006,,,,,,10/24/2006,,Greening Australia QLD,"AM, TTD",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0030,UQLD.0030,Acacia ixodes,Brisbane Botanic Gardens,,,,,1,,,,,,11/11/2004,,UQ Seed Bank,"UQ, OD",,,,,,,X-Ray: 50%,,,,,,,,,,,,,,,,,,
BGQLD.0032,BGQLD.0032,Acacia oshanesii,Brisbane Botanic Gardens,,,,,3484,,,,,,2/15/2005,,Brisbane Botanic Gardens,PB,,,,,,,TZ: 100% X-Ray: 100%,,,,,,,,,,,,,,,,,,
BGQLD.0362,BGQLD.0362,Adenanthera abrosperma,Brisbane Botanic Gardens,,,,,182,,,,,,11/2/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0142,GAQLD.0142,Crotalaria montana,Brisbane Botanic Gardens,,,,,1886,,,,,,,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0992,BGQLD.0992,Acacia loroloba,Brisbane Botanic Gardens,,,,,1,,,,,,11/4/2016,,Brisbane Botanic Gardens,JH,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0350,BGQLD.0350,Vachellia sutherlandii,Brisbane Botanic Gardens,,,,,1772,,,,,,11/1/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0116,GAQLD.0116,Acacia acrionastes,Brisbane Botanic Gardens,,,,,900,,,,,,,,Greening Australia QLD,,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0193,GAQLD.0193,Acacia monticola,Brisbane Botanic Gardens,,,,,5601,,,,,,10/17/2006,,Greening Australia QLD,"AM, TTD",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0492,BGQLD.0492,Jacksonia vernicosa,Brisbane Botanic Gardens,26kms west of Einsleigh towards Forsayth on Newcastle Range,-18.545556,143.874167,,10448,,,,,,5/24/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.1096,BGQLD.1096,Cadellia pentastylis,Brisbane Botanic Gardens,,,,,1,,,,,,11/24/2017,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0329,BGQLD.0329,Acacia polystachya,Brisbane Botanic Gardens,,,,,5051,,,,,,10/26/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.1095,BGQLD.1095,Acacia tingoorensis,Brisbane Botanic Gardens,,,,,1,,,,,,11/24/2017,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0366,GAQLD.0366,Acacia neriifolia,Brisbane Botanic Gardens,Blackdown Tablelands NP ca 1km along Rainbow Falls walking track,-23.851111,149.092917,,561,,,,,,10/23/2008,,Greening Australia QLD,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0008,UQLD.0008,Cullen,Brisbane Botanic Gardens,,,,,1,,,,,,4/22/2004,,UQ Seed Bank,"UQ, OD",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0524,BGQLD.0524,Acacia wickhamii subsp. cassitera,Brisbane Botanic Gardens,7kms north of Innot Hot Springs on ‘zig zag’ road to Irvinebank,-17.595833,145.297222,,2634,,,,,,5/27/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0101,GAQLD.0101,Fabaceae,Brisbane Botanic Gardens,,,,,3373,,,,,,,,Greening Australia QLD,,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0167,GAQLD.0167,Bauhinia binata,Brisbane Botanic Gardens,,,,,1575,,,,,,7/26/2006,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0365,GAQLD.0365,Acacia gittinsii,Brisbane Botanic Gardens,Blackdown Tablelands NP ca 1km along Rainbow Falls walking track,-23.851111,149.092917,,3191,,,,,,10/23/2008,,Greening Australia QLD,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0324,BGQLD.0324,Acacia decora,Brisbane Botanic Gardens,,,,,1,,,,,,10/25/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0198,GAQLD.0198,Acacia tenuissima,Brisbane Botanic Gardens,,,,,25752,,,,,,10/19/2006,,Greening Australia QLD,"AM, TTD",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0110,GAQLD.0110,Indigofera hirsuta,Brisbane Botanic Gardens,,,,,6136,,,,,,,,Greening Australia QLD,,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0062,GAQLD.0062,Acacia hispidula,Brisbane Botanic Gardens,,,,,6725,,,,,,,,Greening Australia QLD,,,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0195,GAQLD.0195,Acacia phlebocarpa,Brisbane Botanic Gardens,,,,,3583,,,,,,10/18/2006,,Greening Australia QLD,"AM, TTD",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0740,BGQLD.0740,Albizia canescens,Brisbane Botanic Gardens,"Mareeba, 28km W of on Dimbulah Rd",-17.133333,145.256944,,1326,,,,,,8/17/2010,,Brisbane Botanic Gardens,"JH, JF",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0339,GAQLD.0339,Acacia semirigida,Brisbane Botanic Gardens,"Waaje Firetower, Barakula State Forest",-26.210833,150.379167,,1205,,,,,,7/10/2008,,Greening Australia QLD,"JH, PB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0161,BGQLD.0161,Acacia fimbriata,Brisbane Botanic Gardens,,,,,10166,,,,,,11/2/2005,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0208,BGQLD.0208,Acacia viscidula,Brisbane Botanic Gardens,,,,,1,,,,,,12/6/2005,,Brisbane Botanic Gardens,"PB, DB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0439,BGQLD.0439,Senna coronilloides,Brisbane Botanic Gardens,,,,,3062,,,,,,2/19/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0221,BGQLD.0221,Acacia deanei subsp. deanei,Brisbane Botanic Gardens,,,,,1,,,,,,11/23/2005,,Brisbane Botanic Gardens,"PB, DB",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0201,UQLD.0201,Acacia pustula,Brisbane Botanic Gardens,,,,,1,,,,,,,,UQ Seed Bank,"UQ, BG",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0222,BGQLD.0222,Acacia maidenii,Brisbane Botanic Gardens,,,,,1,,,,,,11/25/2005,,Brisbane Botanic Gardens,"PB, DB",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0294,GAQLD.0294,Erythrophleum chlorostachys,Brisbane Botanic Gardens,,,,,1768,,,,,,4/30/2007,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0309,BGQLD.0309,Gastrolobium grandiflorum,Brisbane Botanic Gardens,,,,,2121,,,,,,9/15/2006,,Brisbane Botanic Gardens,DS,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0480,BGQLD.0480,Phyllodium hackeri,Brisbane Botanic Gardens,16.2kms west of Irvingbank along Petford Rd,-17.416639,145.084722,,1744,,,,,,5/23/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0366,BGQLD.0366,Acacia auriculiformis,Brisbane Botanic Gardens,,,,,1,,,,,,11/3/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0289,BGQLD.0289,Indigofera hirsuta,Brisbane Botanic Gardens,,,,,11611,,,,,,7/21/2006,,Brisbane Botanic Gardens,"PB, AP",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0361,GAQLD.0361,Bossiaea carinalis,Brisbane Botanic Gardens,Blackdown Tablelands NP. 19km along entrance road from Capricorn Hwy,-23.73875,149.120833,,1550,,,,,,10/22/2008,,Greening Australia QLD,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0285,BGQLD.0285,Glycine clandestina,Brisbane Botanic Gardens,,,,,782,,,,,,7/20/2006,,Brisbane Botanic Gardens,"PB, AP",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0351,BGQLD.0351,Acacia longispicata,Brisbane Botanic Gardens,,,,,4587,,,,,,11/1/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0450,BGQLD.0450,Oxylobium robustum,Brisbane Botanic Gardens,,,,,1609,,,,,,2/22/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0192,GAQLD.0192,Acacia retivenea,Brisbane Botanic Gardens,,,,,7117,,,,,,10/17/2006,,Greening Australia QLD,"AM, TTD",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.1055,BGQLD.1055,Indigofera pratensis,Brisbane Botanic Gardens,,,,,1,,,,,,5/29/2017,,Brisbane Botanic Gardens,"JH, SB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0301,BGQLD.0301,Mirbelia speciosa subsp. ringrosei,Brisbane Botanic Gardens,,,,,3690,,,,,,7/24/2006,,Brisbane Botanic Gardens,PB,,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0209,BGQLD.0209,Acacia venulosa,Brisbane Botanic Gardens,,,,,1,,,,,,12/6/2005,,Brisbane Botanic Gardens,"PB, DB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0539,BGQLD.0539,Galactia sp. Laura (J.C.Tothill JT53A),Brisbane Botanic Gardens,13.1kms along Battle camp Rd from Hopevale end,-15.268556,144.944861,,1673,,,,,,5/29/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0968,BGQLD.0968,Barklya syringifolia,Brisbane Botanic Gardens,,,,,1,,,,,,2/22/2016,,Brisbane Botanic Gardens,"SB, GS",,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0296,UQLD.0296,Senna planitiicola,Brisbane Botanic Gardens,,,,,3143,,,,,,8/2/2006,,UQ Seed Bank,"UQ, DB",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0482,BGQLD.0482,Acacia longipedunculata,Brisbane Botanic Gardens,Mt Misery 7.4kms from Irvingbank along Mt Misery ZRd,-17.471667,145.228333,,240,,,,,,5/23/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0097,BGQLD.0097,Acacia penninervis,Brisbane Botanic Gardens,,,,,1788,,,,,,7/10/2005,,Brisbane Botanic Gardens,PB,,,,,,,TZ: 20% X-Ray: 100%,,,,,,,,,,,,,,,,,,
BGQLD.0356,BGQLD.0356,Acacia torulosa,Brisbane Botanic Gardens,,,,,10972,,,,,,11/2/2006,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
GAQLD.0164,GAQLD.0164,Acacia leptostachya,Brisbane Botanic Gardens,,,,,9767,,,,,,7/26/2006,,Greening Australia QLD,TTD,,,,,,,,,,,,,,,,,,,,,,,,,
UQLD.0166,UQLD.0166,Acacia pendula,Brisbane Botanic Gardens,,,,,1,,,,,,11/25/2005,,UQ Seed Bank,"UQ, BG",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0484,BGQLD.0484,Crotalaria brevis,Brisbane Botanic Gardens,Mt Misery 7.4kms from Irvingbank along Mt Misery ZRd,-17.471667,145.228333,,1784,,,,,,5/23/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
BGQLD.0438,BGQLD.0438,Indigofera pratensis,Brisbane Botanic Gardens,,,,,656,,,,,,2/19/2007,,Brisbane Botanic Gardens,"PB, JH",,,,,,,,,,,,,,,,,,,,,,,,,
