name_original,Wood density (g/cm^3),metadata_id,primary_source_id
Backhousia hughesii,0.87,56,54
Backhousia myrtifolia,0.908,56,54
Balanops australiana,0.705,56,54
Balanops australiana,0.755,56,54
Balanops australiana,0.745,56,54
Baloghia inophylla,0.62,56,54
Baloghia inophylla,0.62,56,54
Banksia aemula,0.551,56,54
Banksia aemula,0.536,56,54
Banksia aemula,0.558,56,54
Banksia aemula,0.558,56,54
Banksia aemula,0.551,56,54
Banksia integrifolia,0.482,56,54
Banksia serrata,0.62,56,54
Barringtonia asiatica,0.456,56,54
Barringtonia calyptrata,0.469,56,54
Barringtonia calyptrata,0.456,56,54
Barringtonia racemosa,0.469,56,54
Bauhinia carronii,1.197,56,54
Bauhinia carronii,1.197,56,54
Bauhinia hookeri,1.055,56,54
Bauhinia hookeri,1.055,56,54
Beilschmiedia bancroftii,0.496,56,54
Beilschmiedia bancroftii,0.551,56,54
Beilschmiedia bancroftii,0.551,56,54
Beilschmiedia elliptica,0.702,56,54
Beilschmiedia indet,0.456,56,54
Beilschmiedia obtusifolia,0.654,56,54
Beilschmiedia obtusifolia,0.663,56,54
Beilschmiedia obtusifolia,0.598,56,54
Beilschmiedia oligandra,0.689,56,54
Beilschmiedia oligandra,0.573,56,54
Beilschmiedia tooram,0.732,56,54
Beilschmiedia tooram,0.732,56,54
Bischofia javanica,0.564,56,54
Blepharocarya involucrigera,0.482,56,54
Bosistoa transversa,0.839,56,54
Brachychiton acerifolius,0.344,56,54
Brachychiton acerifolius,0.344,56,54
Brachychiton discolor,0.263,56,54
Brachychiton discolor,0.263,56,54
Brachychiton discolor,0.198,56,54
Brachychiton discolor,0.263,56,54
Brachychiton diversifolius,0.387,56,54
Brachychiton diversifolius,0.387,56,54
Brachychiton populneus,0.387,56,54
Bridelia exaltata,0.659,56,54
Bridelia exaltata,0.702,56,54
Bridelia insulana,0.542,56,54
Bridelia insulana,0.542,56,54
Brombya platynema,0.611,56,54
Bruguiera exaristata,0.839,56,54
Bruguiera gymnorhiza,0.839,56,54
Buchanania arborescens,0.405,56,54
Buchanania arborescens,0.405,56,54
Buchanania obovata,0.405,56,54
Buckinghamia celsissima,0.793,56,54
Buckinghamia celsissima,0.768,56,54
Buckinghamia celsissima,0.801,56,54
Cadellia pentastylis,0.951,56,54
Caldcluvia australiensis,0.495,56,54
Caldcluvia australiensis,0.501,56,54
Caldcluvia australiensis,0.495,56,54
Caldcluvia australiensis,0.495,56,54
Caldcluvia paniculosa,0.564,56,54
Caldcluvia paniculosa,0.564,56,54
Caldcluvia paniculosa,0.564,56,54
Caldcluvia paniculosa,0.564,56,54
Callicoma serratifolia,0.495,56,54
Callistemon salignus,0.839,56,54
Callistemon viminalis,0.689,56,54
Callitris columellaris,0.581,56,54
Callitris endlicheri,0.581,56,54
Callitris endlicheri,0.581,56,54
Callitris macleayana,0.495,56,54
Callitris rhomboidea,0.469,56,54
Callitris rhomboidea,0.469,56,54
Callitris rhomboidea,0.469,56,54
Calophyllum australianum,0.633,56,54
Calophyllum calaba,0.633,56,54
Calophyllum costatum,0.621,56,54
Calophyllum costatum,0.612,56,54
Calophyllum costatum,0.633,56,54
Calophyllum inophyllum,0.581,56,54
Cananga odorata,0.4,56,54
Canarium australasicum,0.652,56,54
Canarium australasicum,0.652,56,54
Canarium australasicum,0.49,56,54
Canarium australasicum,0.652,56,54
Canarium australasicum,0.652,56,54
Canarium australianum,0.564,56,54
Canarium muelleri,0.594,56,54
Capparis arborea,0.762,56,54
Capparis mitchellii,0.762,56,54
Capparis nobilis,0.702,56,54
Carallia brachiata,0.633,56,54
Carallia brachiata,0.633,56,54
Carallia brachiata,0.633,56,54
Cardwellia sublimis,0.482,56,54
Cardwellia sublimis,0.446,56,54
Carnarvonia araliifolia,0.594,56,54
Casearia dallachii,0.604,56,54
Casearia dallachii,0.603,56,54
Casearia dallachii,0.62,56,54
Casearia grayi,0.62,56,54
Cassia brewsteri,0.676,56,54
Castanospermum australe,0.596,56,54
Castanospermum australe,0.65,56,54
Castanospora alphandii,0.607,56,54
Casuarina cristata,0.994,56,54
Casuarina cristata,0.994,56,54
Casuarina cunninghamiana,0.615,56,54
Casuarina cunninghamiana,0.771,56,54
Casuarina equisetifolia,0.63,56,54
Casuarina equisetifolia,0.827,56,54
Casuarina glauca,0.827,56,54
Casuarina glauca,0.71,56,54
Celtis paniculata,0.607,56,54
Celtis philippensis,0.719,56,54
Ceratopetalum apetalum,0.538,56,54
Ceratopetalum succirubrum,0.531,56,54
Ceratopetalum succirubrum,0.517,56,54
Ceratopetalum succirubrum,0.538,56,54
Ceratopetalum virchowii,0.61,56,54
Ceratopetalum virchowii,0.605,56,54
Ceratopetalum virchowii,0.65,56,54
Cerbera floribunda,0.525,56,54
Cerbera inflata,0.38,56,54
Cerbera inflata,0.443,56,54
Cerbera inflata,0.443,56,54
Ceriops tagal,0.883,56,54
Ceriops tagal,0.883,56,54
Ceriops tagal,0.883,56,54
Chionanthus ramiflorus,0.753,56,54
Chionanthus ramiflorus,0.753,56,54
Chisocheton longistipitatus,0.469,56,54
Choricarpia subargentea,0.825,56,54
Choricarpia subargentea,0.827,56,54
Choricarpia subargentea,0.827,56,54
Chrysophyllum antilogum,0.697,56,54
Chrysophyllum indet,0.771,56,54
Cinnamomum baileyanum,0.482,56,54
Cinnamomum baileyanum,0.482,56,54
Cinnamomum laubatii,0.413,56,54
Cinnamomum laubatii,0.413,56,54
Cinnamomum laubatii,0.407,56,54
Cinnamomum oliveri,0.482,56,54
Cinnamomum virens,0.487,56,54
Cinnamomum virens,0.482,56,54
Citronella moorei,0.581,56,54
Citronella moorei,0.581,56,54
Citronella moorei,0.581,56,54
Citronella smythii,0.57,56,54
Citronella smythii,0.598,56,54
Citronella smythii,0.581,56,54
Citronella smythii,0.598,56,54
Citronella smythii,0.581,56,54
Cleistocalyx gustavioides,0.594,56,54
Cnesmocarpon dasyantha,0.758,56,54
Codonocarpus attenuatus,0.331,56,54
Codonocarpus attenuatus,0.307,56,54
Codonocarpus attenuatus,0.331,56,54
Commersonia bartramia,0.431,56,54
Commersonia bartramia,0.431,56,54
Cordia dichotoma,0.456,56,54
Corymbia abergiana,0.771,56,54
Corymbia bloxsomei,0.745,56,54
Corymbia citriodora,0.87,56,54
Corymbia clavigera,0.827,56,54
Corymbia confertiflora,0.788,56,54
Corymbia dallachiana,0.705,56,54
Corymbia dallachiana,0.87,56,54
Corymbia dichromophloia,0.895,56,54
Corymbia erythrophloia,0.895,56,54
Corymbia gummifera,0.87,56,54
Corymbia gummifera,0.87,56,54
Corymbia henryi,0.87,56,54
Corymbia maculata,0.825,56,54
Corymbia maculata,0.87,56,54
Corymbia peltata,0.883,56,54
Corymbia polycarpa,0.87,56,54
Corymbia polycarpa,0.83,56,54
Corymbia polycarpa,0.87,56,54
Corymbia setosa,1.02,56,54
Corymbia terminalis,0.87,56,54
Corymbia tessellaris,0.895,56,54
Corymbia torelliana,0.788,56,54
Corymbia watsoniana,0.827,56,54
Corynocarpus cribbianus,0.594,56,54
Corynocarpus cribbianus,0.594,56,54
Croton indet,0.839,56,54
Croton indet,0.784,56,54
Croton triacros,0.525,56,54
Cryptocarya angulata,0.65,56,54
Cryptocarya corrugata,0.689,56,54
Cryptocarya corrugata,0.689,56,54
Cryptocarya cunninghamii,0.672,56,54
Cryptocarya densiflora,0.625,56,54
Cryptocarya densiflora,0.62,56,54
Cryptocarya densiflora,0.603,56,54
Cryptocarya erythroxylon,0.594,56,54
Cryptocarya foveolata,0.456,56,54
Cryptocarya glaucescens,0.551,56,54
Cryptocarya glaucescens,0.551,56,54
Cryptocarya glaucescens,0.564,56,54
Cryptocarya hypoglauca,0.663,56,54
Cryptocarya hypospodia,0.581,56,54
Cryptocarya hypospodia,0.551,56,54
Cryptocarya hypospodia,0.581,56,54
Cryptocarya hypospodia,0.663,56,54
Cryptocarya indet,0.65,56,54
Cryptocarya mackinnoniana,0.747,56,54
Cryptocarya mackinnoniana,0.742,56,54
Cryptocarya mackinnoniana,0.758,56,54
Cryptocarya microneura,0.689,56,54
Cryptocarya moretoniana,0.551,56,54
Cryptocarya oblata,0.471,56,54
Cryptocarya oblata,0.482,56,54
Cryptocarya obovata,0.413,56,54
Cryptocarya obovata,0.527,56,54
Cryptocarya obovata,0.551,56,54
Cryptocarya pleurosperma,0.594,56,54
Cryptocarya pleurosperma,0.584,56,54
Cryptocarya pleurosperma,0.594,56,54
Cryptocarya rigida,0.62,56,54
Cryptocarya rigida,0.62,56,54
Cryptocarya triplinervis,0.65,56,54
Cullen australasicum,0.788,56,54
Cupania lucens,0.573,56,54
Cupaniopsis anacardioides,0.835,56,54
Cupaniopsis parvifolia,0.719,56,54
Cupaniopsis parvifolia,0.719,56,54
Daphnandra indet,0.5,56,54
Daphnandra micrantha,0.564,56,54
Daphnandra repandula,0.581,56,54
Daphnandra repandula,0.581,56,54
Darlingia darlingiana,0.632,56,54
Darlingia darlingiana,0.666,56,54
Darlingia darlingiana,0.663,56,54
Darlingia darlingiana,0.663,56,54
Darlingia ferruginea,0.525,56,54
Darlingia ferruginea,0.498,56,54
Darlingia ferruginea,0.518,56,54
Darlingia ferruginea,0.525,56,54
Decaspermum humile,0.702,56,54
Dendrocnide excelsa,0.207,56,54
Dendrocnide excelsa,0.207,56,54
Dendrocnide photinophylla,0.207,56,54
Dendrocnide photinophylla,0.207,56,54
Deplanchea tetraphylla,0.426,56,54
Deplanchea tetraphylla,0.417,56,54
Deplanchea tetraphylla,0.422,56,54
Deplanchea tetraphylla,0.422,56,54
Deplanchea tetraphylla,0.512,56,54
Dillenia alata,0.55,56,54
Dillenia alata,0.551,56,54
Dillenia alata,0.55,56,54
Dillenia alata,0.551,56,54
Diospyros australis,0.633,56,54
Diospyros ferrea,1.076,56,54
Diospyros ferrea,1.076,56,54
Diospyros ferrea,1.012,56,54
Diospyros hemicycloides,1.012,56,54
Diospyros pentamera,0.633,56,54
Diploglottis australis,0.689,56,54
Diploglottis australis,0.689,56,54
Diploglottis bracteata,0.857,56,54
Dissiliaria baloghioides,0.844,56,54
Dissiliaria baloghioides,0.842,56,54
Dissiliaria baloghioides,0.857,56,54
Doryphora aromatica,0.482,56,54
Doryphora aromatica,0.482,56,54
Doryphora sassafras,0.512,56,54
Dryadodaphne novoguineensis,0.469,56,54
Drypetes deplanchei,0.788,56,54
Drypetes deplanchei,0.747,56,54
Drypetes deplanchei,0.788,56,54
Drypetes deplanchei,0.799,56,54
Drypetes deplanchei,0.788,56,54
Duboisia myoporoides,0.387,56,54
Dysoxylum cerebriforme,0.538,56,54
Dysoxylum decandrum,0.663,56,54
Dysoxylum fraserianum,0.607,56,54
Dysoxylum gaudichaudianum,0.663,56,54
Dysoxylum klanderi,0.814,56,54
Dysoxylum klanderi,0.689,56,54
Dysoxylum mollissimum,0.544,56,54
Dysoxylum mollissimum,0.551,56,54
Dysoxylum oppositifolium,0.758,56,54
Dysoxylum pettigrewianum,0.718,56,54
Dysoxylum pettigrewianum,0.745,56,54
Dysoxylum rufum,0.551,56,54
Dysoxylum rufum,0.551,56,54
Dysoxylum schiffneri,0.633,56,54
Ehretia acuminata,0.525,56,54
Ehretia acuminata,0.525,56,54
Elaeocarpus angustifolius,0.421,56,54
Elaeocarpus angustifolius,0.426,56,54
Elaeocarpus angustifolius,0.426,56,54
Elaeocarpus arnhemicus,0.65,56,54
Elaeocarpus arnhemicus,0.65,56,54
Elaeocarpus bancroftii,0.771,56,54
Elaeocarpus coorangooloo,0.525,56,54
Elaeocarpus eumundi,0.702,56,54
Elaeocarpus foveolatus,0.319,56,54
Elaeocarpus foveolatus,0.357,56,54
Elaeocarpus foveolatus,0.357,56,54
Elaeocarpus johnsonii,0.581,56,54
Elaeocarpus kirtonii,0.581,56,54
Elaeocarpus largiflorens,0.386,56,54
Elaeocarpus largiflorens,0.409,56,54
Elaeocarpus largiflorens,0.387,56,54
Elaeocarpus obovatus,0.607,56,54
Elaeocarpus reticulatus,0.633,56,54
Elaeocarpus reticulatus,0.633,56,54
Elaeocarpus ruminatus,0.482,56,54
Elaeocarpus sericopetalus,0.65,56,54
Elaeodendron australe,0.732,56,54
Elaeodendron australe,0.732,56,54
Elattostachys xylocarpa,0.663,56,54
Elattostachys xylocarpa,0.663,56,54
Emmenosperma alphitonioides,0.712,56,54
Emmenosperma alphitonioides,0.745,56,54
Endiandra acuminata,0.633,56,54
Endiandra acuminata,0.633,56,54
Endiandra acuminata,0.633,56,54
Endiandra compressa,0.843,56,54
Endiandra compressa,0.857,56,54
Endiandra cowleyana,0.663,56,54
Endiandra crassiflora,0.665,56,54
Endiandra crassiflora,0.676,56,54
Endiandra dichrophylla,0.703,56,54
Endiandra dichrophylla,0.689,56,54
Endiandra dielsiana,0.65,56,54
Endiandra discolor,0.663,56,54
Endiandra glauca,0.538,56,54
Endiandra globosa,0.788,56,54
Endiandra hypotephra,0.633,56,54
Endiandra indet,0.801,56,54
Endiandra indet,0.581,56,54
Endiandra indet,0.689,56,54
Endiandra longipedicellata,0.839,56,54
Endiandra montana,0.607,56,54
Endiandra muelleri,0.663,56,54
Endiandra muelleri,0.663,56,54
Endiandra palmerstonii,0.594,56,54
Endiandra palmerstonii,0.58,56,54
Endiandra palmerstonii,0.594,56,54
Endiandra pubens,0.65,56,54
Endiandra sankeyana,0.65,56,54
Endiandra sieberi,0.62,56,54
Endospermum myrmecophilum,0.375,56,54
Eremophila mitchellii,0.883,56,54
Eremophila mitchellii,0.875,56,54
Erythrina vespertilio,0.164,56,54
Erythrophleum chlorostachys,1.05,56,54
Erythrophleum chlorostachys,1.05,56,54
Erythroxylum ecarinatum,0.814,56,54
Erythroxylum ellipticum,0.857,56,54
Eucalyptus acmenoides,0.87,56,54
Eucalyptus alba,0.87,56,54
Eucalyptus alba,0.916,56,54
Eucalyptus alba,0.83,56,54
Eucalyptus alba,0.895,56,54
Eucalyptus albens,0.956,56,54
Eucalyptus andrewsii,0.728,56,54
Eucalyptus andrewsii,0.758,56,54
Eucalyptus argophloia,0.908,56,54
Eucalyptus baileyana,0.857,56,54
Eucalyptus bancroftii,0.792,56,54
Eucalyptus baueriana,0.788,56,54
Eucalyptus blakelyi,0.908,56,54
Eucalyptus brassiana,0.895,56,54
Eucalyptus brassiana,0.78,56,54
Eucalyptus bridgesiana,0.857,56,54
Eucalyptus bridgesiana,0.857,56,54
Eucalyptus brownii,1.016,56,54
Eucalyptus caleyi,0.938,56,54
Eucalyptus camaldulensis,0.771,56,54
Eucalyptus camaldulensis,0.771,56,54
Eucalyptus cambageana,0.968,56,54
Eucalyptus cambageana,0.984,56,54
Eucalyptus cambageana,0.977,56,54
Eucalyptus campanulata,0.827,56,54
Eucalyptus campanulata,0.827,56,54
Eucalyptus carnea,0.87,56,54
Eucalyptus carnea,0.87,56,54
Eucalyptus cloeziana,0.838,56,54
Eucalyptus cloeziana,0.827,56,54
Eucalyptus cloeziana,0.87,56,54
Eucalyptus conica,0.926,56,54
Eucalyptus coolabah,0.994,56,54
Eucalyptus coolabah,0.994,56,54
Eucalyptus crebra,0.926,56,54
Eucalyptus crebra,0.951,56,54
Eucalyptus crebra,0.938,56,54
Eucalyptus cullenii,0.977,56,54
Eucalyptus dealbata,0.812,56,54
Eucalyptus dealbata,0.857,56,54
Eucalyptus deanei,0.663,56,54
Eucalyptus decorticans,0.96,56,54
Eucalyptus decorticans,1.03,56,54
Eucalyptus decorticans,0.938,56,54
Eucalyptus diversicolor,0.739,56,54
Eucalyptus dunnii,0.639,56,54
Eucalyptus dunnii,0.689,56,54
Eucalyptus eugenioides,0.72,56,54
Eucalyptus eugenioides,0.87,56,54
Eucalyptus eugenioides,0.87,56,54
Eucalyptus eugenioides,0.87,56,54
Eucalyptus exserta,0.87,56,54
Eucalyptus exserta,0.87,56,54
Eucalyptus fibrosa,0.964,56,54
Eucalyptus fibrosa,0.964,56,54
Eucalyptus grandis,0.689,56,54
Eucalyptus intermedia,0.787,56,54
Eucalyptus intermedia,0.87,56,54
Eucalyptus intermedia,0.78,56,54
Eucalyptus largiflorens,0.938,56,54
Eucalyptus largiflorens,0.938,56,54
Eucalyptus leptophleba,0.964,56,54
Eucalyptus major,0.908,56,54
Eucalyptus melanophloia,0.938,56,54
Eucalyptus melliodora,0.895,56,54
Eucalyptus microcarpa,0.951,56,54
Eucalyptus microcarpa,0.951,56,54
Eucalyptus microcorys,0.87,56,54
Eucalyptus microtheca,0.994,56,54
Eucalyptus miniata,0.857,56,54
Eucalyptus moluccana,0.951,56,54
Eucalyptus moluccana,0.951,56,54
Eucalyptus muelleriana,0.857,56,54
Eucalyptus normantonensis,1.05,56,54
Eucalyptus normantonensis,1.05,56,54
Eucalyptus nova-anglica,0.689,56,54
Eucalyptus obliqua,0.663,56,54
Eucalyptus ochrophloia,0.964,56,54
Eucalyptus oreades,0.607,56,54
Eucalyptus orgadophila,1.059,56,54
Eucalyptus pachycalyx,0.895,56,54
Eucalyptus pauciflora,0.581,56,54
Eucalyptus pellita,0.857,56,54
Eucalyptus phoenicea,0.792,56,54
Eucalyptus pilligaensis,0.926,56,54
Eucalyptus pilularis,0.801,56,54
Eucalyptus planchoniana,0.87,56,54
Eucalyptus platyphylla,0.895,56,54
Eucalyptus populnea,0.938,56,54
Eucalyptus populnea,1.016,56,54
Eucalyptus populnea,0.929,56,54
Eucalyptus populnea,0.938,56,54
Eucalyptus propinqua,0.908,56,54
Eucalyptus punctata,0.908,56,54
Eucalyptus quadrangulata,0.857,56,54
Eucalyptus racemosa,0.801,56,54
Eucalyptus racemosa,0.801,56,54
Eucalyptus racemosa,0.801,56,54
Eucalyptus racemosa,0.938,56,54
Eucalyptus raveretiana,0.938,56,54
Eucalyptus resinifera,0.857,56,54
Eucalyptus robusta,0.758,56,54
Eucalyptus robusta,0.698,56,54
Eucalyptus robusta,0.743,56,54
Eucalyptus robusta,0.758,56,54
Eucalyptus saligna,0.771,56,54
Eucalyptus seeana,0.827,56,54
Eucalyptus shirleyi,1.063,56,54
Eucalyptus siderophloia,0.951,56,54
Eucalyptus siderophloia,0.951,56,54
Eucalyptus sideroxylon,0.938,56,54
Eucalyptus similis,0.859,56,54
Eucalyptus sphaerocarpa,0.857,56,54
Eucalyptus staigeriana,0.977,56,54
Eucalyptus tectifica,1.007,56,54
Eucalyptus tectifica,1.007,56,54
Eucalyptus tenuipes,0.822,56,54
Eucalyptus tenuipes,0.87,56,54
Eucalyptus tereticornis,0.87,56,54
Eucalyptus tereticornis,0.87,56,54
Eucalyptus tetrodonta,1.007,56,54
Eucalyptus thozetiana,0.964,56,54
Eucalyptus tindaliae,0.87,56,54
Eucalyptus torquata,0.857,56,54
Eucalyptus triantha,0.87,56,54
Eucalyptus umbra,0.87,56,54
Eucalyptus whitei,1.063,56,54
Eucalyptus youmanii,0.973,56,54
Eugenia claviflora,0.758,56,54
Eugenia indet,0.771,56,54
Eugenia indet,0.525,56,54
Eugenia kuranda,0.65,56,54
Eugenia kuranda,0.706,56,54
Eugenia kuranda,0.719,56,54
Eugenia ventenatii,0.633,56,54
Euodia erythrococca,0.839,56,54
Euodia erythrococca,0.757,56,54
Euodia erythrococca,0.853,56,54
Euodia erythrococca,0.839,56,54
Euroschinus falcata,0.413,56,54
Euroschinus falcata,0.413,56,54
Euroschinus falcatus,0.415,56,54
Excoecaria agallocha,0.344,56,54
Excoecaria dallachyana,0.62,56,54
Excoecaria parvifolia,0.693,56,54
Exocarpos cupressiformis,0.719,56,54
Exocarpos cupressiformis,0.584,56,54
Exocarpos latifolius,0.87,56,54
Fagraea cambagei,0.827,56,54
Fagraea fagraeacea,0.827,56,54
Fagraea fagraeacea,0.862,56,54
Fagraea fagraeacea,0.84,56,54
Fagraea fagraeacea,0.827,56,54
Ficus coronata,0.4,56,54
Ficus fraseri,0.396,56,54
Ficus fraseri,0.396,56,54
Ficus glomerata,0.344,56,54
Ficus infectoria,0.344,56,54
Ficus leptoclada,0.482,56,54
Ficus macrophylla,0.303,56,54
Ficus macrophylla,0.288,56,54
Ficus obliqua,0.495,56,54
Ficus obliqua,0.534,56,54
Ficus obliqua,0.534,56,54
Ficus platypoda,0.496,56,54
Ficus platypoda,0.495,56,54
Ficus pleurocarpa,0.405,56,54
Ficus racemosa,0.344,56,54
Ficus variegata,0.344,56,54
Ficus virens,0.344,56,54
Ficus virgata,0.538,56,54
Ficus watkinsiana,0.331,56,54
Ficus watkinsiana,0.449,56,54
Ficus watkinsiana,0.331,56,54
Flindersia acuminata,0.436,56,54
Flindersia acuminata,0.456,56,54
Flindersia australis,0.814,56,54
Flindersia bennettiana,0.641,56,54
Flindersia bennettiana,0.719,56,54
Flindersia bourjotiana,0.541,56,54
Flindersia bourjotiana,0.528,56,54
Flindersia bourjotiana,0.551,56,54
Flindersia brassii,0.839,56,54
Flindersia brayleyana,0.464,56,54
Flindersia brayleyana,0.499,56,54
Flindersia brayleyana,0.495,56,54
Flindersia collina,0.771,56,54
Flindersia ifflaiana,0.84,56,54
Flindersia ifflaiana,0.844,56,54
Flindersia laevicarpa,0.608,56,54
Flindersia laevicarpa,0.633,56,54
Flindersia laevicarpa,0.633,56,54
Flindersia maculosa,0.827,56,54
Flindersia maculosa,0.827,56,54
Flindersia pimenteliana,0.499,56,54
Flindersia pimenteliana,0.551,56,54
Flindersia schottiana,0.571,56,54
Flindersia schottiana,0.574,56,54
Flindersia schottiana,0.581,56,54
Flindersia schottiana,0.581,56,54
Flindersia schottiana,0.581,56,54
Flindersia xanthoxyla,0.65,56,54
Flindersia xanthoxyla,0.65,56,54
Franciscodendron laurifolium,0.412,56,54
Franciscodendron laurifolium,0.364,56,54
Franciscodendron laurifolium,0.387,56,54
Franciscodendron laurifolium,0.387,56,54
Galbulimima baccata,0.469,56,54
Galbulimima baccata,0.551,56,54
Galbulimima baccata,0.551,56,54
Galbulimima belgraveana,0.551,56,54
Ganophyllum falcatum,0.709,56,54
Ganophyllum falcatum,0.745,56,54
Garcinia hunsteinii,0.96,56,54
Garcinia indet,0.96,56,54
Gardenia ovularis,0.732,56,54
Garuga floribunda,0.594,56,54
Geijera muelleri,0.964,56,54
Geijera paniculata,0.964,56,54
Geijera parviflora,0.771,56,54
Geijera salicifolia,0.857,56,54
Geijera salicifolia,0.787,56,54
Geissois benthamiana,0.551,56,54
Geissois benthamiana,0.551,56,54
Geissois biagiana,0.551,56,54
Geissois biagiana,0.476,56,54
Geissois biagiana,0.507,56,54
Geissois biagiana,0.551,56,54
Gevuina bleasdalei,0.538,56,54
Gevuina bleasdalei,0.538,56,54
Gevuina bleasdalei,0.538,56,54
Gillbeea adenopetala,0.456,56,54
Glochidion ferdinandi,0.579,56,54
Glochidion ferdinandi,0.607,56,54
Glochidion harveyanum,0.676,56,54
Glochidion harveyanum,0.676,56,54
Glochidion perakense,0.607,56,54
Glochidion sumatranum,0.607,56,54
Gmelina dalrympleana,0.443,56,54
Gmelina dalrympleana,0.443,56,54
Gmelina fasciculiflora,0.47,56,54
Gmelina fasciculiflora,0.469,56,54
Gmelina leichardtii,0.469,56,54
Gmelina leichhardtii,0.47,56,54
Gomphandra australiana,0.456,56,54
Gomphandra australiana,0.456,56,54
Gossia acmenoides,0.745,56,54
Gossia acmenoides,0.745,56,54
Grevillea baileyana,0.801,56,54
Grevillea baileyana,0.801,56,54
Grevillea hilliana,0.839,56,54
Grevillea pteridifolia,0.63,56,54
Grevillea robusta,0.554,56,54
Grevillea robusta,0.538,56,54
Grevillea robusta,0.554,56,54
Grevillea striata,0.758,56,54
Grevillea striata,0.838,56,54
Guilfoylia monostylis,0.801,56,54
Guilfoylia monostylis,0.801,56,54
Gyrocarpus americanus,0.237,56,54
Gyrocarpus americanus,0.237,56,54
Gyrocarpus americanus,0.237,56,54
Hakea leucoptera,0.814,56,54
Hakea lorea,0.977,56,54
Halfordia drupifera,0.951,56,54
Halfordia kendack,0.951,56,54
Halfordia scleroxyla,0.951,56,54
Harpullia pendula,0.756,56,54
Harpullia pendula,0.771,56,54
Hedycarya loxocarya,0.594,56,54
Helicia diversifolia,0.48,56,54
Helicia diversifolia,0.581,56,54
Helicia diversifolia,0.581,56,54
Helicia diversifolia,0.581,56,54
Helicia lamingtoniana,0.581,56,54
Helicia lamingtoniana,0.581,56,54
Helicia praealta,0.732,56,54
Helicia praealta,0.732,56,54
Heritiera actinophylla,0.689,56,54
Heritiera actinophylla,0.689,56,54
Heritiera actinophylla,0.689,56,54
Heritiera actinophylla,0.689,56,54
Heritiera littoralis,0.771,56,54
Heritiera peralata,0.645,56,54
Heritiera peralata,0.663,56,54
Heritiera peralata,0.689,56,54
Heritiera peralata,0.689,56,54
Heritiera peralata,0.657,56,54
Heritiera polyandra,0.87,56,54
Heritiera trifoliolata,0.796,56,54
Heritiera trifoliolata,0.796,56,54
Heritiera trifoliolata,0.689,56,54
Heritiera trifoliolata,0.796,56,54
Heritiera trifoliolata,0.689,56,54
Heritiera trifoliolata,0.805,56,54
Heritiera trifoliolata,0.796,56,54
Heritiera trifoliolata,0.796,56,54
Hibiscus tiliaceus,0.426,56,54
Homalanthus populifolius,0.276,56,54
Homalanthus populifolius,0.276,56,54
Homalium alnifolium,0.745,56,54
Homalium circumpinnatum,0.681,56,54
Homalium circumpinnatum,0.689,56,54
Homalium circumpinnatum,0.788,56,54
Homalium vitiense,0.745,56,54
Hylandia dockrillii,0.482,56,54
Hymenosporum flavum,0.607,56,54
Idiospermum australiense,0.65,56,54
Ilex arnhemensis,0.443,56,54
Intsia bijuga,0.745,56,54
Intsia bijuga,0.745,56,54
Intsia bijuga,0.66,56,54
Intsia bijuga,0.745,56,54
Irvingbaileya australis,0.426,56,54
Jagera indet,0.758,56,54
Jagera pseudorhus,0.676,56,54
Jagera pseudorhus,0.676,56,54
Lepiderema indet,0.857,56,54
Levieria acuminata,0.375,56,54
Lindsayomyrtus racemoides,0.607,56,54
Lindsayomyrtus racemoides,0.607,56,54
Lindsayomyrtus racemoides,0.607,56,54
Litsea bindoniana,0.443,56,54
Litsea breviumbellata,0.42,56,54
Litsea glutinosa,0.443,56,54
Litsea leefeana,0.411,56,54
Litsea leefeana,0.42,56,54
Litsea leefeana,0.413,56,54
Litsea reticulata,0.456,56,54
Lomatia fraxinifolia,0.839,56,54
Lomatia indet,0.745,56,54
Lophostemon confertus,0.758,56,54
Lophostemon confertus,0.758,56,54
Lophostemon grandiflorus,0.926,56,54
Lophostemon grandiflorus,0.926,56,54
Lophostemon suaveolens,0.704,56,54
Lophostemon suaveolens,0.758,56,54
Lophostemon suaveolens,0.758,56,54
Lophostemon suaveolens,0.6,56,54
Lysicarpus angustifolius,0.689,56,54
Lysicarpus angustifolius,0.689,56,54
Macadamia ternifolia,0.895,56,54
Macadamia whelanii,0.481,56,54
Macadamia whelanii,0.857,56,54
Macaranga inamoena,0.482,56,54
Macaranga tanarius,0.482,56,54
Mallotus discolor,0.633,56,54
Mallotus mollissimus,0.443,56,54
Mallotus mollissimus,0.443,56,54
Mallotus philippensis,0.65,56,54
Mallotus polyadenos,0.65,56,54
Mammea touriga,0.827,56,54
Mammea touriga,0.827,56,54
Maranthes corymbosa,0.87,56,54
Maranthes corymbosa,0.87,56,54
Maranthes corymbosa,0.87,56,54
Maranthes corymbosa,0.87,56,54
Maytenus disperma,0.814,56,54
Maytenus disperma,0.814,56,54
Medicosma fareana,0.676,56,54
Melaleuca argentea,0.87,56,54
Melaleuca bracteata,0.87,56,54
Melaleuca leucadendra,0.633,56,54
Melaleuca leucadendra,0.619,56,54
Melaleuca leucadendra,0.633,56,54
Melaleuca linariifolia,0.775,56,54
Melaleuca nervosa,0.687,56,54
Melaleuca quinquenervia,0.689,56,54
Melaleuca quinquenervia,0.57,56,54
Melaleuca viridiflora,0.861,56,54
