dataset_id,dataset_num,metadata_id,primary_source_id,source_access,compiled_for,data_contributor,contributor_institution_2016,year_collected,primary_data_collector,data_collector_institution_2016,primary_lab_leader_when_collected,primary_lab_leader_institution,data_description,collection_type,sample_age_class,original_file,need_further_checking,notes,primary_source
dataset_057,57,95,91,NA,"Venn, Angevin, Pickering projects",Rachael Gallagher,Macquarie University Sydney,NA,Susanna Venn,Latrobe University,Catherine Pickering,Griffith University,"Venn, Angevin, Pickering projects via John Morgan",field_assumed,adult_assumed,2014  updated plant functional trait database.xls,NA,NA,"Previously unshared dataset from Venn, Angevin, Pickering projects"
