error,dataset_id,species_name,site_name,context_name,observation_id,trait_name,value,unit,date,value_type,replicates,original_name
Barlow_1981_1527,Mokany_2015,Epilobium tasmanicum,NA,NA,Mokany_2015_0435,plant_height,0.15,m,NA,expert_max,NA,Epilobium tasmanicum
Barlow_1981_1549,Mokany_2015,Exocarpos syrticolus,NA,NA,Mokany_2015_0491,plant_height,3.5,m,NA,expert_max,NA,Exocarpos syrticola
Barlow_1981_1662,Mokany_2015,Gonocarpus humilis,NA,NA,Mokany_2015_0532,plant_height,0.3,m,NA,expert_max,NA,Gonocarpus humilis
Barlow_1981_1671,Mokany_2015,Gonocarpus montanus,NA,NA,Mokany_2015_0534,plant_height,0.15,m,NA,expert_max,NA,Gonocarpus montanus
Barlow_1981_1681,Mokany_2015,Gonocarpus serpyllifolius,NA,NA,Mokany_2015_0535,plant_height,0.25,m,NA,expert_max,NA,Gonocarpus serpyllifolius
Barlow_1981_1683,Mokany_2015,Gonocarpus tetragynus,NA,NA,Mokany_2015_0536,plant_height,0.3,m,NA,expert_max,NA,Gonocarpus tetragynus
Barlow_1981_1684,Mokany_2015,Gonocarpus teucrioides,NA,NA,Mokany_2015_0561,plant_height,0.35,m,NA,expert_max,NA,Haloragis teucrioides
Barlow_1981_1811,Mokany_2015,Goodenia ovata,NA,NA,Mokany_2015_0541,plant_height,2,m,NA,expert_max,NA,Goodenia ovata
Barlow_1981_2402,Mokany_2015,Gunnera cordifolia,NA,NA,Mokany_2015_0549,plant_height,0.1,m,NA,expert_max,NA,Gunnera cordifolia
Barlow_1981_2531,Mokany_2015,Hakea microcarpa,NA,NA,Mokany_2015_0555,plant_height,2,m,NA,expert_max,NA,Hakea microcarpa
Barlow_1981_2539,Mokany_2015,Hakea nodosa,NA,NA,Mokany_2015_0556,plant_height,4,m,NA,expert_max,NA,Hakea nodosa
Barlow_1981_2626,Mokany_2015,Haloragis heterophylla,NA,NA,Mokany_2015_0559,plant_height,0.5,m,NA,expert_max,NA,Haloragis heterophylla
Barlow_1981_2627,Mokany_2015,Haloragis myriocarpa,NA,NA,Mokany_2015_0560,plant_height,0.6,m,NA,expert_max,NA,Haloragis myriocarpa
Barlow_1981_2752,Mokany_2015,Isopogon ceratophyllus,NA,NA,Mokany_2015_0631,plant_height,1,m,NA,expert_max,NA,Isopogon ceratophyllus
Barlow_1981_2861,Mokany_2015,Laxmannia orientalis,NA,NA,Mokany_2015_0671,plant_height,0.15,m,NA,expert_max,NA,Laxmannia orientalis
Barlow_1981_2913,Mokany_2015,Leptomeria drupacea,NA,NA,Mokany_2015_0698,plant_height,2.5,m,NA,expert_max,NA,Leptomeria drupacea
Barlow_1981_2916,Mokany_2015,Leptomeria glomerata,NA,NA,Mokany_2015_0699,plant_height,0.3,m,NA,expert_max,NA,Leptomeria glomerata
Barlow_1981_3011,Mokany_2015,Lomatia polymorpha,NA,NA,Mokany_2015_0736,plant_height,4,m,NA,expert_max,NA,Lomatia polymorpha
Barlow_1981_3014,Mokany_2015,Lomatia tinctoria,NA,NA,Mokany_2015_0737,plant_height,1.5,m,NA,expert_max,NA,Lomatia tinctoria
Barlow_1981_3028,Mokany_2015,Lythrum hyssopifolia,NA,NA,Mokany_2015_0750,plant_height,0.6,m,NA,expert_max,NA,Lythrum hyssopifolia
Barlow_1981_3031,Mokany_2015,Lythrum salicaria,NA,NA,Mokany_2015_0751,plant_height,1.5,m,NA,expert_max,NA,Lythrum salicaria
Barlow_1981_3081,Mokany_2015,Milligania densiflora,NA,NA,Mokany_2015_0771,plant_height,0.5,m,NA,expert_max,NA,Milligania densiflora
Barlow_1981_3083,Mokany_2015,Milligania lindoniana,NA,NA,Mokany_2015_0772,plant_height,0.4,m,NA,expert_max,NA,Milligania lindoniana
Barlow_1981_3176,Mokany_2015,Orites acicularis,NA,NA,Mokany_2015_0838,plant_height,1.5,m,NA,expert_max,NA,Orites acicularis
Barlow_1981_3182,Mokany_2015,Orites revolutus,NA,NA,Mokany_2015_0840,plant_height,2,m,NA,expert_max,NA,Orites revolutus
Barlow_1981_3285,Mokany_2015,Persoonia gunnii,NA,NA,Mokany_2015_0876,plant_height,3,m,NA,expert_max,NA,Persoonia gunnii
Barlow_1981_3295,Mokany_2015,Persoonia juniperina,NA,NA,Mokany_2015_0877,plant_height,2,m,NA,expert_max,NA,Persoonia juniperina
Barlow_1981_3323,Mokany_2015,Persoonia muelleri,NA,NA,Mokany_2015_0878,plant_height,5,m,NA,expert_max,NA,Persoonia muelleri
Barlow_1981_3470,Mokany_2015,Pimelea curviflora,NA,NA,Mokany_2015_0895,plant_height,1.5,m,NA,expert_max,NA,Pimelea curviflora
Barlow_1981_3479,Mokany_2015,Pimelea drupacea,NA,NA,Mokany_2015_0896,plant_height,3,m,NA,expert_max,NA,Pimelea drupacea
Barlow_1981_3484,Mokany_2015,Pimelea flava,NA,NA,Mokany_2015_0898,plant_height,2.5,m,NA,expert_max,NA,Pimelea flava
Barlow_1981_3490,Mokany_2015,Pimelea glauca,NA,NA,Mokany_2015_0899,plant_height,1,m,NA,expert_max,NA,Pimelea glauca
Barlow_1981_3497,Mokany_2015,Pimelea humilis,NA,NA,Mokany_2015_0900,plant_height,0.5,m,NA,expert_max,NA,Pimelea humilis
Barlow_1981_3516,Mokany_2015,Pimelea ligustrina,NA,NA,Mokany_2015_0901,plant_height,3,m,NA,expert_max,NA,Pimelea ligustrina
Barlow_1981_3520,Mokany_2015,Pimelea linifolia,NA,NA,Mokany_2015_0903,plant_height,1.5,m,NA,expert_max,NA,Pimelea linifolia
Barlow_1981_3538,Mokany_2015,Pimelea pauciflora,NA,NA,Mokany_2015_0905,plant_height,3,m,NA,expert_max,NA,Pimelea pauciflora
Barlow_1981_3553,Mokany_2015,Pimelea serpyllifolia,NA,NA,Mokany_2015_0907,plant_height,1.5,m,NA,expert_max,NA,Pimelea serpyllifolia
Barlow_1981_3681,Mokany_2015,Ranunculus sessiliflorus,NA,NA,Mokany_2015_1004,plant_height,0.35,m,NA,expert_max,NA,Ranunculus sessiliflorus
Barlow_1981_3915,Mokany_2015,Stackhousia monogyna,NA,NA,Mokany_2015_1098,plant_height,0.7,m,NA,expert_max,NA,Stackhousia monogyna
Barlow_1981_3922,Mokany_2015,Stackhousia viminea,NA,NA,Mokany_2015_1100,plant_height,0.7,m,NA,expert_max,NA,Stackhousia viminea
Barlow_1981_4048,Mokany_2015,Telopea truncata,NA,NA,Mokany_2015_1118,plant_height,8,m,NA,expert_max,NA,Telopea truncata
Barlow_1981_4086,Mokany_2015,Thelionema caespitosum,NA,NA,Mokany_2015_1127,plant_height,0.9,m,NA,expert_max,NA,Thelionema caespitosum
Barlow_1981_4088,Mokany_2015,Thelionema umbellatum,NA,NA,Mokany_2015_1128,plant_height,0.4,m,NA,expert_max,NA,Thelionema umbellatum
Barlow_1981_4189,Mokany_2015,Urtica incisa,NA,NA,Mokany_2015_1174,plant_height,1,m,NA,expert_max,NA,Urtica incisa
Barlow_1981_4205,Mokany_2015,Velleia montana,NA,NA,Mokany_2015_1179,plant_height,0.1,m,NA,expert_max,NA,Velleia montana
Barlow_1981_4241,Mokany_2015,Wurmbea dioica,NA,NA,Mokany_2015_1205,plant_height,0.3,m,NA,expert_max,NA,Wurmbea dioica
Barlow_1981_4255,Mokany_2015,Wurmbea uniflora,NA,NA,Mokany_2015_1206,plant_height,0.17,m,NA,expert_max,NA,Wurmbea uniflora
CPBR_2002_132,Mokany_2015,Eucalyptus amygdalina,NA,NA,Mokany_2015_0446,plant_height,30,m,NA,expert_max,NA,Eucalyptus amygdalina
CPBR_2002_175,Mokany_2015,Eucalyptus barberi,NA,NA,Mokany_2015_0448,plant_height,8,m,NA,expert_max,NA,Eucalyptus barberi
CPBR_2002_202,Mokany_2015,Eucalyptus brookeriana,NA,NA,Mokany_2015_0449,plant_height,40,m,NA,expert_max,NA,Eucalyptus brookeriana
CPBR_2002_260,Mokany_2015,Eucalyptus coccifera,NA,NA,Mokany_2015_0450,plant_height,15,m,NA,expert_max,NA,Eucalyptus coccifera
CPBR_2002_300,Mokany_2015,Eucalyptus dalrympleana,NA,NA,Mokany_2015_0451,plant_height,40,m,NA,expert_max,NA,Eucalyptus dalrympleana
CPBR_2002_312,Mokany_2015,Eucalyptus delegatensis,NA,NA,Mokany_2015_0452,plant_height,90,m,NA,expert_max,NA,Eucalyptus delegatensis
CPBR_2002_598,Mokany_2015,Eucalyptus obliqua,NA,NA,Mokany_2015_0457,plant_height,90,m,NA,expert_max,NA,Eucalyptus obliqua
CPBR_2002_701,Mokany_2015,Eucalyptus pulchella,NA,NA,Mokany_2015_0460,plant_height,20,m,NA,expert_max,NA,Eucalyptus pulchella
CPBR_2002_736,Mokany_2015,Eucalyptus risdonii,NA,NA,Mokany_2015_0462,plant_height,8,m,NA,expert_max,NA,Eucalyptus risdonii
CPBR_2002_738,Mokany_2015,Eucalyptus rodwayi,NA,NA,Mokany_2015_0463,plant_height,20,m,NA,expert_max,NA,Eucalyptus rodwayi
CPBR_2002_825,Mokany_2015,Eucalyptus tenuiramis,NA,NA,Mokany_2015_0467,plant_height,25,m,NA,expert_max,NA,Eucalyptus tenuiramis
CPBR_2002_861,Mokany_2015,Eucalyptus vernicosa,NA,NA,Mokany_2015_0469,plant_height,4,m,NA,expert_max,NA,Eucalyptus vernicosa
GrassBase_2014_0190,Mokany_2015,Stipa semibarbata,NA,NA,Mokany_2015_0125,plant_height,1,m,NA,expert_max,NA,Austrostipa semibarbata
GrassBase_2014_0192,Mokany_2015,Stipa stipoides,NA,NA,Mokany_2015_0126,plant_height,1.2,m,NA,expert_max,NA,Austrostipa stipoides
GrassBase_2014_0289,Mokany_2015,Calamagrostis austrodensa,NA,NA,Mokany_2015_0355,plant_height,0.9,m,NA,expert_max,NA,Deyeuxia densa
GrassBase_2014_0291,Mokany_2015,Calamagrostis frigida,NA,NA,Mokany_2015_0356,plant_height,1.5,m,NA,expert_max,NA,Deyeuxia frigida
GrassBase_2014_0292,Mokany_2015,Calamagrostis gunniana,NA,NA,Mokany_2015_0357,plant_height,0.4,m,NA,expert_max,NA,Deyeuxia gunniana
GrassBase_2014_0307,Mokany_2015,Calamagrostis quadriseta,NA,NA,Mokany_2015_0361,plant_height,1.2,m,NA,expert_max,NA,Deyeuxia quadriseta
GrassBase_2014_0559,Mokany_2015,Festuca plebeia,NA,NA,Mokany_2015_0493,plant_height,0.9,m,NA,expert_max,NA,Festuca plebeia
GrassBase_2014_0580,Mokany_2015,Hierochloe redolens,NA,NA,Mokany_2015_0584,plant_height,1,m,NA,expert_max,NA,Hierochloe redolens
GrassBase_2014_0768,Mokany_2015,Pentapogon quadrifidus,NA,NA,Mokany_2015_0873,plant_height,0.7,m,NA,expert_max,NA,Pentapogon quadrifidus
GrassBase_2014_0774,Mokany_2015,Phragmites australis,NA,NA,Mokany_2015_0886,plant_height,6,m,NA,expert_max,NA,Phragmites australis
GrassBase_2014_0808,Mokany_2015,Poa mollis,NA,NA,Mokany_2015_0928,plant_height,0.8,m,NA,expert_max,NA,Poa mollis
GrassBase_2014_0847,Mokany_2015,Rytidosperma caespitosum,NA,NA,Mokany_2015_0106,plant_height,0.9,m,NA,expert_max,NA,Austrodanthonia caespitosa
GrassBase_2014_0858,Mokany_2015,Rytidosperma indutum,NA,NA,Mokany_2015_0109,plant_height,1.2,m,NA,expert_max,NA,Austrodanthonia induta
GrassBase_2014_0859,Mokany_2015,Rytidosperma laeve,NA,NA,Mokany_2015_0110,plant_height,0.6,m,NA,expert_max,NA,Austrodanthonia laevis
GrassBase_2014_0863,Mokany_2015,Rytidosperma nitens,NA,NA,Mokany_2015_1035,plant_height,0.25,m,NA,expert_max,NA,Rytidosperma nitens
GrassBase_2014_0874,Mokany_2015,Rytidosperma racemosum,NA,NA,Mokany_2015_0113,plant_height,0.6,m,NA,expert_max,NA,Austrodanthonia racemosa
GrassBase_2014_0947,Mokany_2015,Ehrharta acuminata,NA,NA,Mokany_2015_0404,plant_height,0.6,m,NA,expert_max,NA,Ehrharta acuminata
RBGSYD_2014_2_0209,Mokany_2015,Acacia stricta,NA,NA,Mokany_2015_0013,plant_height,6,m,NA,expert_max,NA,Acacia stricta
RBGSYD_2014_2_0286,Mokany_2015,Acrotriche serrulata,NA,NA,Mokany_2015_0031,plant_height,0.6,m,NA,expert_max,NA,Acrotriche serrulata
RBGSYD_2014_2_0325,Mokany_2015,Agrostis venusta,NA,NA,Mokany_2015_0043,plant_height,0.4,m,NA,expert_max,NA,Agrostis venusta
RBGSYD_2014_2_0383,Mokany_2015,Almaleea subumbellata,NA,NA,Mokany_2015_0049,plant_height,1.2,m,NA,expert_max,NA,Almaleea subumbellata
RBGSYD_2014_2_0429,Mokany_2015,Ammophila arenaria,NA,NA,Mokany_2015_0052,plant_height,1.2,m,NA,expert_max,NA,Ammophila arenaria
RBGSYD_2014_2_0430,Mokany_2015,Amperea xiphoclada,NA,NA,Mokany_2015_0053,plant_height,0.6,m,NA,expert_max,NA,Amperea xiphoclada var xiphoclada
RBGSYD_2014_2_0500,Mokany_2015,Apalochlamys spectabilis,NA,NA,Mokany_2015_0061,plant_height,2,m,NA,expert_max,NA,Apalochlamys spectabilis
RBGSYD_2014_2_0571,Mokany_2015,Arrhenatherum elatius,NA,NA,Mokany_2015_0078,plant_height,1.5,m,NA,expert_max,NA,Arrhenatherum elatius
RBGSYD_2014_2_0641,Mokany_2015,Astroloma pinifolium,NA,NA,Mokany_2015_0095,plant_height,1,m,NA,expert_max,NA,Astroloma pinifolium
RBGSYD_2014_2_0682,Mokany_2015,Atriplex prostrata,NA,NA,Mokany_2015_0102,plant_height,0.8,m,NA,expert_max,NA,Atriplex prostrata
RBGSYD_2014_2_0698,Mokany_2015,Agropyron brownei,NA,NA,Mokany_2015_0104,plant_height,0.9,m,NA,expert_max,NA,Australopyrum pectinatum
RBGSYD_2014_2_0700,Mokany_2015,Agropyron velutinum,NA,NA,Mokany_2015_0105,plant_height,0.5,m,NA,expert_max,NA,Australopyrum velutinum
RBGSYD_2014_2_0729,Mokany_2015,Stipa bigeniculata,NA,NA,Mokany_2015_0118,plant_height,1,m,NA,expert_max,NA,Austrostipa bigeniculata
RBGSYD_2014_2_0741,Mokany_2015,Stipa nodosa,NA,NA,Mokany_2015_0121,plant_height,1,m,NA,expert_max,NA,Austrostipa nodosa
RBGSYD_2014_2_0746,Mokany_2015,Stipa pubinodis,NA,NA,Mokany_2015_0122,plant_height,1,m,NA,expert_max,NA,Austrostipa pubinodis
RBGSYD_2014_2_0748,Mokany_2015,Stipa rudis,NA,NA,Mokany_2015_0123,plant_height,1.2,m,NA,expert_max,NA,Austrostipa rudis
RBGSYD_2014_2_0753,Mokany_2015,Stipa stuposa,NA,NA,Mokany_2015_0127,plant_height,1,m,NA,expert_max,NA,Austrostipa stuposa
RBGSYD_2014_2_0859,Mokany_2015,Beyeria lechenaultii,NA,NA,Mokany_2015_0146,plant_height,1.5,m,NA,expert_max,NA,Beyeria lechenaultii
RBGSYD_2014_2_0861,Mokany_2015,Beyeria viscosa,NA,NA,Mokany_2015_0147,plant_height,4,m,NA,expert_max,NA,Beyeria viscosa
RBGSYD_2014_2_0892,Mokany_2015,Bolboschoenus caldwellii,NA,NA,Mokany_2015_0160,plant_height,0.9,m,NA,expert_max,NA,Bolboschoenus caldwellii
RBGSYD_2014_2_0898,Mokany_2015,Boronia anemonifolia,NA,NA,Mokany_2015_0161,plant_height,2,m,NA,expert_max,NA,Boronia anemonifolia
RBGSYD_2014_2_0919,Mokany_2015,Boronia rhomboidea,NA,NA,Mokany_2015_0167,plant_height,0.5,m,NA,expert_max,NA,Boronia rhomboidea
RBGSYD_2014_2_0935,Mokany_2015,Bossiaea cinerea,NA,NA,Mokany_2015_0168,plant_height,1,m,NA,expert_max,NA,Bossiaea cinerea
RBGSYD_2014_2_0970,Mokany_2015,Brachyscome aculeata,NA,NA,Mokany_2015_0173,plant_height,0.6,m,NA,expert_max,NA,Brachyscome aculeata
RBGSYD_2014_2_0973,Mokany_2015,Brachyscome ciliaris,NA,NA,Mokany_2015_0175,plant_height,0.45,m,NA,expert_max,NA,Brachyscome ciliaris var ciliaris
RBGSYD_2014_2_0977,Mokany_2015,Brachyscome decipiens,NA,NA,Mokany_2015_0176,plant_height,0.2,m,NA,expert_max,NA,Brachyscome decipiens
RBGSYD_2014_2_0987,Mokany_2015,Paquerina graminea,NA,NA,Mokany_2015_0177,plant_height,0.7,m,NA,expert_max,NA,Brachyscome graminea
RBGSYD_2014_2_1008,Mokany_2015,Brachyscome spathulata,NA,NA,Mokany_2015_0179,plant_height,0.6,m,NA,expert_max,NA,Brachyscome spathulata
RBGSYD_2014_2_1011,Mokany_2015,Brachyscome tenuiscapa,NA,NA,Mokany_2015_0180,plant_height,0.26,m,NA,expert_max,NA,Brachyscome tenuiscapa
RBGSYD_2014_2_1029,Mokany_2015,Bromus catharticus,NA,NA,Mokany_2015_0183,plant_height,1,m,NA,expert_max,NA,Bromus catharticus
RBGSYD_2014_2_1055,Mokany_2015,Bulbine semibarbata,NA,NA,Mokany_2015_0187,plant_height,0.5,m,NA,expert_max,NA,Bulbine semibarbata
RBGSYD_2014_2_1161,Mokany_2015,Callistemon pallidus,NA,NA,Mokany_2015_0212,plant_height,5,m,NA,expert_max,NA,Callistemon pallidus
RBGSYD_2014_2_1185,Mokany_2015,Calocephalus citreus,NA,NA,Mokany_2015_0216,plant_height,0.6,m,NA,expert_max,NA,Calocephalus citreus
RBGSYD_2014_2_1248,Mokany_2015,Cardamine lilacina,NA,NA,Mokany_2015_0227,plant_height,0.5,m,NA,expert_max,NA,Cardamine lilacina
RBGSYD_2014_2_1303,Mokany_2015,Cassinia aculeata,NA,NA,Mokany_2015_0249,plant_height,2.5,m,NA,expert_max,NA,Cassinia aculeata
RBGSYD_2014_2_1366,Mokany_2015,Centaurium tenuiflorum,NA,NA,Mokany_2015_0257,plant_height,0.4,m,NA,expert_max,NA,Centaurium tenuiflorum
RBGSYD_2014_2_1454,Mokany_2015,Gentianella diemensis,NA,NA,Mokany_2015_0514,plant_height,0.3,m,NA,expert_max,NA,Gentianella diemensis
RBGSYD_2014_2_1516,Mokany_2015,Clematis aristata,NA,NA,Mokany_2015_0282,plant_height,6,m,NA,expert_max,NA,Clematis aristata
RBGSYD_2014_2_1541,Mokany_2015,Comesperma ericinum,NA,NA,Mokany_2015_0288,plant_height,1.5,m,NA,expert_max,NA,Comesperma ericinum
RBGSYD_2014_2_1543,Mokany_2015,Comesperma retusum,NA,NA,Mokany_2015_0289,plant_height,1.5,m,NA,expert_max,NA,Comesperma retusum
RBGSYD_2014_2_1574,Mokany_2015,Coprosma hirtella,NA,NA,Mokany_2015_0293,plant_height,2,m,NA,expert_max,NA,Coprosma hirtella
RBGSYD_2014_2_1591,Mokany_2015,Correa alba,NA,NA,Mokany_2015_0300,plant_height,1.5,m,NA,expert_max,NA,Correa alba
RBGSYD_2014_2_1664,Mokany_2015,Crocosmia x crocosmiiflora,NA,NA,Mokany_2015_0319,plant_height,1,m,NA,expert_max,NA,Crocosmia Xcrocosmiiflora
RBGSYD_2014_2_1692,Mokany_2015,Cryptandra amara,NA,NA,Mokany_2015_0320,plant_height,1,m,NA,expert_max,NA,Cryptandra amara
RBGSYD_2014_2_1780,Mokany_2015,Cynoglossum suaveolens,NA,NA,Mokany_2015_0334,plant_height,0.5,m,NA,expert_max,NA,Cynoglossum suaveolens
RBGSYD_2014_2_1858,Mokany_2015,Cyrtostylis reniformis,NA,NA,Mokany_2015_0337,plant_height,0.27,m,NA,expert_max,NA,Cyrtostylis reniformis
RBGSYD_2014_2_1907,Mokany_2015,Daviesia latifolia,NA,NA,Mokany_2015_0349,plant_height,3,m,NA,expert_max,NA,Daviesia latifolia
RBGSYD_2014_2_1914,Mokany_2015,Daviesia ulicifolia,NA,NA,Mokany_2015_0350,plant_height,2,m,NA,expert_max,NA,Daviesia ulicifolia
RBGSYD_2014_2_1981,Mokany_2015,Calamagrostis carinata,NA,NA,Mokany_2015_0353,plant_height,0.5,m,NA,expert_max,NA,Deyeuxia carinata
RBGSYD_2014_2_1982,Mokany_2015,Calamagrostis neocontracta,NA,NA,Mokany_2015_0354,plant_height,0.9,m,NA,expert_max,NA,Deyeuxia contracta
RBGSYD_2014_2_1988,Mokany_2015,Deyeuxia innominata,NA,NA,Mokany_2015_0358,plant_height,0.3,m,NA,expert_max,NA,Deyeuxia innominata
RBGSYD_2014_2_1992,Mokany_2015,Deyeuxia monticola,NA,NA,Mokany_2015_0360,plant_height,0.7,m,NA,expert_max,NA,Deyeuxia monticola
RBGSYD_2014_2_2005,Mokany_2015,Dianella revoluta,NA,NA,Mokany_2015_0364,plant_height,1,m,NA,expert_max,NA,Dianella revoluta
RBGSYD_2014_2_2012,Mokany_2015,Dichelachne crinita,NA,NA,Mokany_2015_0366,plant_height,1.5,m,NA,expert_max,NA,Dichelachne crinita
RBGSYD_2014_2_2014,Mokany_2015,Dichelachne inaequiglumis,NA,NA,Mokany_2015_0367,plant_height,1,m,NA,expert_max,NA,Dichelachne inaequiglumis
RBGSYD_2014_2_2015,Mokany_2015,Dichelachne micrantha,NA,NA,Mokany_2015_0368,plant_height,1.2,m,NA,expert_max,NA,Dichelachne micrantha
RBGSYD_2014_2_2017,Mokany_2015,Dichelachne rara,NA,NA,Mokany_2015_0369,plant_height,1.2,m,NA,expert_max,NA,Dichelachne rara
RBGSYD_2014_2_2023,Mokany_2015,Dichopogon strictus,NA,NA,Mokany_2015_0081,plant_height,1,m,NA,expert_max,NA,Arthropodium strictum
RBGSYD_2014_2_2060,Mokany_2015,Dillwynia cinerascens,NA,NA,Mokany_2015_0374,plant_height,1.5,m,NA,expert_max,NA,Dillwynia cinerascens
RBGSYD_2014_2_2063,Mokany_2015,Dillwynia glaberrima,NA,NA,Mokany_2015_0375,plant_height,2,m,NA,expert_max,NA,Dillwynia glaberrima
RBGSYD_2014_2_2116,Mokany_2015,Distichlis distichophylla,NA,NA,Mokany_2015_0385,plant_height,0.3,m,NA,expert_max,NA,Distichlis distichophylla
RBGSYD_2014_2_2268,Mokany_2015,Eleocharis gracilis,NA,NA,Mokany_2015_0411,plant_height,0.5,m,NA,expert_max,NA,Eleocharis gracilis
RBGSYD_2014_2_2278,Mokany_2015,Eleocharis sphacelata,NA,NA,Mokany_2015_0413,plant_height,5,m,NA,expert_max,NA,Eleocharis sphacelata
RBGSYD_2014_2_2329,Mokany_2015,Epacris obtusifolia,NA,NA,Mokany_2015_0425,plant_height,1,m,NA,expert_max,NA,Epacris obtusifolia
RBGSYD_2014_2_2427,Mokany_2015,Eriochilus cucullatus,NA,NA,Mokany_2015_0441,plant_height,0.25,m,NA,expert_max,NA,Eriochilus cucullatus
RBGSYD_2014_2_2649,Mokany_2015,Eucalyptus rubida,NA,NA,Mokany_2015_0464,plant_height,40,m,NA,expert_max,NA,Eucalyptus rubida
RBGSYD_2014_2_2659,Mokany_2015,Eucalyptus sieberi,NA,NA,Mokany_2015_0465,plant_height,30,m,NA,expert_max,NA,Eucalyptus sieberi
RBGSYD_2014_2_2688,Mokany_2015,Argyrotegium mackayi,NA,NA,Mokany_2015_0525,plant_height,0.06,m,NA,expert_max,NA,Gnaphalium argentifolium
RBGSYD_2014_2_2689,Mokany_2015,Euchiton collinus,NA,NA,Mokany_2015_0471,plant_height,0.35,m,NA,expert_max,NA,Euchiton collinus
RBGSYD_2014_2_2690,Mokany_2015,Euchiton involucratus,NA,NA,Mokany_2015_0472,plant_height,0.5,m,NA,expert_max,NA,Euchiton involucratus
RBGSYD_2014_2_2694,Mokany_2015,Euchiton umbricola,NA,NA,Mokany_2015_0530,plant_height,0.15,m,NA,expert_max,NA,Gnaphalium umbricola
RBGSYD_2014_2_2719,Mokany_2015,Euphrasia collina,NA,NA,Mokany_2015_0478,plant_height,0.6,m,NA,expert_max,NA,Euphrasia collina
RBGSYD_2014_2_2723,Mokany_2015,Euphrasia scabra,NA,NA,Mokany_2015_0480,plant_height,0.5,m,NA,expert_max,NA,Euphrasia scabra
RBGSYD_2014_2_2727,Mokany_2015,Eurychorda complanata,NA,NA,Mokany_2015_0482,plant_height,1.2,m,NA,expert_max,NA,Eurychorda complanata
RBGSYD_2014_2_2727,Mokany_2015,Eurychorda complanata,NA,NA,Mokany_2015_1007,plant_height,1.2,m,NA,expert_max,NA,Restio complanatus
RBGSYD_2014_2_2750,Mokany_2015,Festuca arundinacea,NA,NA,Mokany_2015_0492,plant_height,1.2,m,NA,expert_max,NA,Festuca arundinacea
RBGSYD_2014_2_2820,Mokany_2015,Gahnia microstachya,NA,NA,Mokany_2015_0498,plant_height,0.45,m,NA,expert_max,NA,Gahnia microstachya
RBGSYD_2014_2_2821,Mokany_2015,Gahnia radula,NA,NA,Mokany_2015_0499,plant_height,1,m,NA,expert_max,NA,Gahnia radula
