dataset_id,dataset_num,metadata_id,primary_source_id,source_access,compiled_for,data_contributor,contributor_institution_2016,year_collected,primary_data_collector,data_collector_institution_2016,primary_lab_leader_when_collected,primary_lab_leader_institution,data_description,collection_type,sample_age_class,original_file,need_further_checking,notes,primary_source
dataset_054,54,84,13,URL: http://plantnet.rbgsyd.nsw.gov.au/search/simple.htm,AUSTRAITS,Rachael Gallagher,Macquarie University Sydney,2014,National Herbarium of NSW,National Herbarium of NSW,NA,NA,grass trait data from various sources,herbarium specimens,adult,poaceae_GrassBase.xls,NA,NA,Online resourrce: NSW Flora Online Plantnet http://plantnet.rbgsyd.nsw.gov.au/search/simple.htm
